,Instrument,Original Announcement Date Time,Debt - Long-Term - Total,Total Current Assets,Total Current Liabilities,Net Income after Tax,Revenue from Business Activities - Total,Cost of Operating Revenue,Operating Profit before Non-Recurring Income/(Expense),Net Cash Flow from Operating Activities,Total Shareholders' Equity incl Minority Intr & Hybrid Debt
5686,OMC.N,2021-04-20T10:40:02Z,5754400000.0,13732100000.0,13471900000.0,306000000.0,3426900000.0,2598300000.0,465400000.0,-460900000.0,3691700000.0
5687,OMC.N,2021-02-18T11:42:37Z,5807300000.0,15590100000.0,15525100000.0,425200000.0,3757000000.0,2881900000.0,507900000.0,2386000000.0,3576900000.0
5688,OMC.N,2020-10-27T10:45:02Z,5761500000.0,11862400000.0,12163800000.0,332000000.0,3206500000.0,2341800000.0,501400000.0,200800000.0,3121900000.0
5689,OMC.N,2020-07-28T10:45:03Z,5714100000.0,10893100000.0,11330900000.0,-6600000.0,2800700000.0,2088200000.0,340400000.0,125000000.0,2861400000.0
5690,OMC.N,2020-04-28T10:25:02Z,5093400000.0,11850100000.0,12857000000.0,277000000.0,3406900000.0,2590300000.0,420200000.0,-987200000.0,2924600000.0
5691,OMC.N,2020-02-11T11:40:02Z,4624000000.0,14584700000.0,15980900000.0,449000000.0,4141200000.0,3090900000.0,646400000.0,2087900000.0,3373700000.0
5692,OMC.N,2019-10-15T10:40:03Z,4598500000.0,11600900000.0,13259800000.0,311700000.0,3623800000.0,2762600000.0,473300000.0,261000000.0,2987500000.0
5693,OMC.N,2019-07-17T11:24:13Z,4116700000.0,12802800000.0,15068100000.0,392900000.0,3719800000.0,2723000000.0,573700000.0,-97300000.0,2959400000.0
5694,OMC.N,2019-04-16T10:45:03Z,4491800000.0,13072200000.0,14913100000.0,280200000.0,3468900000.0,2627200000.0,428900000.0,-395600000.0,2969600000.0
5695,OMC.N,2019-02-12T11:40:03Z,4384100000.0,13726900000.0,15270200000.0,424400000.0,4086700000.0,3047500000.0,627200000.0,1960900000.0,3106900000.0
5696,OMC.N,2018-10-16T10:41:14Z,4357800000.0,11575300000.0,13280100000.0,359200000.0,3714300000.0,2900100000.0,323900000.0,334300000.0,2945700000.0
5697,OMC.N,2018-07-17T10:45:02Z,4866800000.0,11230100000.0,12617900000.0,393100000.0,3859600000.0,2840300000.0,582300000.0,47900000.0,2858900000.0
5698,ADM.N,2021-04-27T11:00:01Z,8437000000.0,29284000000.0,18512000000.0,693000000.0,18893000000.0,17345000000.0,799000000.0,298000000.0,20861000000.0
5699,ADM.N,2021-01-26T12:00:01Z,7885000000.0,27286000000.0,18182000000.0,693000000.0,17978000000.0,16626000000.0,603000000.0,-870000000.0,20022000000.0
5700,ADM.N,2020-10-29T20:05:00Z,7922000000.0,22766000000.0,13907000000.0,226000000.0,15126000000.0,14084000000.0,406000000.0,-1080000000.0,19341000000.0
5701,ADM.N,2020-07-29T20:05:00Z,8632000000.0,22011000000.0,12809000000.0,471000000.0,16281000000.0,15173000000.0,470000000.0,219000000.0,19311000000.0
5702,ADM.N,2020-04-29T20:05:00Z,8613000000.0,26146000000.0,17317000000.0,384000000.0,14930000000.0,14032000000.0,234000000.0,-655000000.0,18976000000.0
5703,ADM.N,2020-01-29T21:05:00Z,7672000000.0,21347000000.0,13734000000.0,545000000.0,16374000000.0,15234000000.0,486000000.0,-1813000000.0,19225000000.0
5704,ADM.N,2019-10-31T11:00:00Z,7631000000.0,19178000000.0,12020000000.0,403000000.0,16706000000.0,15575000000.0,553000000.0,-926000000.0,18895000000.0
5705,ADM.N,2019-08-01T11:00:00Z,7701000000.0,19548000000.0,12602000000.0,219000000.0,16302000000.0,15244000000.0,456000000.0,-678000000.0,18979000000.0
5706,ADM.N,2019-04-26T11:00:02Z,7675000000.0,20262000000.0,13361000000.0,251000000.0,15309000000.0,14491000000.0,159000000.0,-2035000000.0,18910000000.0
5707,ADM.N,2019-02-05T12:00:00Z,7698000000.0,20588000000.0,11776000000.0,288000000.0,15943000000.0,14747000000.0,638000000.0,-1104000000.0,18996000000.0
5708,ADM.N,2018-11-06T12:00:00Z,6730000000.0,19465000000.0,11648000000.0,539000000.0,15789000000.0,14733000000.0,522000000.0,-501000000.0,19000000000.0
5709,ADM.N,2018-07-31T11:00:00Z,5981000000.0,18647000000.0,11718000000.0,573000000.0,17041000000.0,15715000000.0,766000000.0,395000000.0,18712000000.0
5710,EIX.N,2021-04-27T20:05:00Z,20165000000.0,5328000000.0,9497000000.0,290000000.0,2960000000.0,1538000000.0,452000000.0,72000000.0,17223000000.0
5711,EIX.N,2021-02-25T21:05:01Z,19632000000.0,5061000000.0,10277000000.0,552000000.0,3157000000.0,1623000000.0,833000000.0,192000000.0,15949000000.0
5712,EIX.N,2020-10-27T20:05:00Z,18958000000.0,5855000000.0,8616000000.0,-242000000.0,4644000000.0,2307000000.0,975000000.0,446000000.0,15649000000.0
5713,EIX.N,2020-07-28T20:05:00Z,19238000000.0,4796000000.0,5899000000.0,348000000.0,2987000000.0,1557000000.0,565000000.0,310000000.0,16446000000.0
5714,EIX.N,2020-04-30T00:00:00Z,19125000000.0,4911000000.0,6248000000.0,213000000.0,2790000000.0,1412000000.0,386000000.0,315000000.0,15544000000.0
5715,EIX.N,2020-02-27T21:07:00Z,17864000000.0,3560000000.0,5523000000.0,173000000.0,2970000000.0,1461000000.0,712000000.0,510000000.0,15496000000.0
5716,EIX.N,2019-10-29T20:05:00Z,17066000000.0,4662000000.0,6003000000.0,502000000.0,3741000000.0,2167000000.0,636000000.0,-1415000000.0,15353000000.0
5717,EIX.N,2019-07-25T20:06:00Z,15883000000.0,3936000000.0,5665000000.0,422000000.0,2812000000.0,1456000000.0,670000000.0,388000000.0,12913000000.0
5718,EIX.N,2019-04-30T20:09:00Z,15683000000.0,3999000000.0,5375000000.0,308000000.0,2824000000.0,1485000000.0,348000000.0,210000000.0,12719000000.0
5719,EIX.N,2019-02-28T21:06:00Z,14632000000.0,3359000000.0,5395000000.0,-1434000000.0,3009000000.0,1542000000.0,646000000.0,906000000.0,12652000000.0
5720,EIX.N,2018-10-30T20:10:00Z,14629000000.0,3383000000.0,4719000000.0,544000000.0,4269000000.0,2772000000.0,728000000.0,1054000000.0,14289000000.0
5721,EIX.N,2018-07-26T20:05:00Z,13845000000.0,3257000000.0,4922000000.0,298000000.0,2815000000.0,1575000000.0,425000000.0,358000000.0,13972000000.0
5722,NWL.OQ,2021-04-30T11:00:01Z,5135000000.0,4385000000.0,3363000000.0,89000000.0,2288000000.0,1557000000.0,197000000.0,-25000000.0,3861000000.0
5723,NWL.OQ,2021-02-12T12:00:00Z,5141000000.0,4628000000.0,3621000000.0,127000000.0,2689000000.0,1805000000.0,276000000.0,612000000.0,3900000000.0
5724,NWL.OQ,2020-10-30T11:00:00Z,5794000000.0,4704000000.0,3108000000.0,304000000.0,2699000000.0,1785000000.0,369000000.0,688000000.0,3750000000.0
5725,NWL.OQ,2020-07-31T11:00:00Z,5781000000.0,4286000000.0,2917000000.0,78000000.0,2111000000.0,1447000000.0,176000000.0,109000000.0,3516000000.0
5726,NWL.OQ,2020-05-01T11:30:00Z,5375000000.0,3917000000.0,2951000000.0,-1279000000.0,1886000000.0,1269000000.0,69000000.0,23000000.0,3479000000.0
5727,NWL.OQ,2020-02-14T11:30:00Z,5391300000.0,4109900000.0,2978000000.0,555800000.0,2976400000.0,2012400000.0,255000000.0,619900000.0,4996000000.0
5728,NWL.OQ,2019-11-01T10:30:00Z,5691700000.0,5468400000.0,3684200000.0,-641000000.0,2569000000.0,1722000000.0,217000000.0,433200000.0,4168500000.0
5729,NWL.OQ,2019-08-02T10:30:00Z,6707800000.0,7061700000.0,3135800000.0,123000000.0,2480000000.0,1615000000.0,253000000.0,191300000.0,5004600000.0
5730,NWL.OQ,2019-05-03T10:30:00Z,6694600000.0,7516100000.0,3551600000.0,-74000000.0,2042000000.0,1387000000.0,86000000.0,-200400000.0,4983100000.0
5731,NWL.OQ,2019-02-15T12:45:40Z,6696300000.0,5958500000.0,3303500000.0,112000000.0,3092900000.0,2030500000.0,321700000.0,498400000.0,5253200000.0
5732,NWL.OQ,2018-11-02T10:30:00Z,9296800000.0,12208500000.0,4096700000.0,-6725300000.0,2548700000.0,1633300000.0,311000000.0,572100000.0,6026200000.0
5733,NWL.OQ,2018-08-06T10:30:00Z,9300700000.0,13747400000.0,4342900000.0,-76100000.0,2203100000.0,1428000000.0,161500000.0,11200000.0,13991200000.0
5734,LH.N,2021-04-29T10:56:00Z,5003600000.0,5638100000.0,3368700000.0,770100000.0,4161500000.0,2654600000.0,1088600000.0,1157600000.0,10042400000.0
5735,LH.N,2021-02-11T11:58:00Z,5503400000.0,5125400000.0,3078500000.0,938600000.0,4489800000.0,2675700000.0,1315900000.0,774600000.0,9380400000.0
5736,LH.N,2020-10-27T10:45:00Z,5503600000.0,4085600000.0,3009900000.0,703700000.0,3896100000.0,2398900000.0,1084000000.0,786200000.0,8259000000.0
5737,LH.N,2020-07-28T10:49:00Z,5504100000.0,3413200000.0,3034400000.0,231600000.0,2768800000.0,2068400000.0,316700000.0,370700000.0,7372200000.0
5738,LH.N,2020-04-29T10:53:00Z,5879500000.0,2891100000.0,2458000000.0,-316900000.0,2823800000.0,2095800000.0,282300000.0,203800000.0,7038600000.0
5739,LH.N,2020-02-13T11:57:00Z,5880900000.0,2981200000.0,2655800000.0,227300000.0,2953400000.0,2196900000.0,376000000.0,569800000.0,7587100000.0
5740,LH.N,2019-10-24T10:55:00Z,6194100000.0,2987800000.0,2554900000.0,221000000.0,2928500000.0,2172900000.0,368800000.0,455600000.0,7250800000.0
5741,LH.N,2019-07-25T11:02:00Z,6181200000.0,2848600000.0,2495800000.0,190700000.0,2881700000.0,2117100000.0,386700000.0,253500000.0,7164400000.0
5742,LH.N,2019-04-30T11:04:33Z,5544300000.0,2885300000.0,2526900000.0,185900000.0,2791200000.0,2058600000.0,354300000.0,165800000.0,7130800000.0
5743,LH.N,2019-02-07T11:55:00Z,6041900000.0,2835400000.0,1878900000.0,188200000.0,2787500000.0,2071300000.0,338700000.0,486400000.0,6990500000.0
5744,LH.N,2018-10-24T10:50:00Z,6044600000.0,3274300000.0,2106200000.0,319000000.0,2831300000.0,2096100000.0,374400000.0,297000000.0,7268500000.0
5745,LH.N,2018-07-25T10:55:00Z,6039400000.0,3021200000.0,2121500000.0,234100000.0,2866300000.0,2089700000.0,405100000.0,387400000.0,7057700000.0
5746,UHS.N,2021-04-26T20:19:41Z,3505822000.0,2784165000.0,2239379000.0,209070000.0,3012987000.0,,295669000.0,71795000.0,6601839000.0
5747,UHS.N,2021-02-25T21:16:06Z,3524253000.0,3281869000.0,2481039000.0,307734000.0,3086935000.0,,413959000.0,142012000.0,6401967000.0
5748,UHS.N,2020-10-30T12:02:36Z,3514673000.0,2961154000.0,2634222000.0,244092000.0,2912541000.0,,349670000.0,766788000.0,6035098000.0
5749,UHS.N,2020-07-27T20:24:12Z,3449940000.0,2296787000.0,2259169000.0,256504000.0,2729754000.0,,358031000.0,949307000.0,5761572000.0
5750,UHS.N,2020-04-27T20:20:41Z,3735799000.0,1834346000.0,1689951000.0,144460000.0,2829667000.0,,236694000.0,502062000.0,5485043000.0
5751,UHS.N,2020-02-26T21:16:06Z,3896577000.0,1915934000.0,1563390000.0,248010000.0,2896247000.0,,340979000.0,389159000.0,5578871000.0
5752,UHS.N,2019-10-24T20:18:51Z,3870294000.0,1930627000.0,1621769000.0,100870000.0,2822453000.0,,188929000.0,432548000.0,5463945000.0
5753,UHS.N,2019-07-25T20:19:43Z,4057121000.0,1965032000.0,1544269000.0,241265000.0,2855168000.0,,345563000.0,240760000.0,5464451000.0
5754,UHS.N,2019-04-25T20:20:20Z,3821938000.0,1960441000.0,1656766000.0,237398000.0,2804391000.0,,340437000.0,431804000.0,5552311000.0
5755,UHS.N,2019-02-27T21:16:07Z,3935187000.0,1937802000.0,1448738000.0,157622000.0,2754496000.0,,259822000.0,325342000.0,5465793000.0
5756,UHS.N,2018-10-25T20:19:02Z,3683919000.0,1941253000.0,1778269000.0,174881000.0,2648913000.0,,257164000.0,342437000.0,5439130000.0
5757,UHS.N,2018-07-25T20:34:28Z,3864162000.0,1880527000.0,1447544000.0,230711000.0,2681353000.0,,324462000.0,197059000.0,5390210000.0
5758,WU.N,2021-05-04T20:05:01Z,2730500000.0,5140800000.0,5584600000.0,181800000.0,1210000000.0,706000000.0,232800000.0,175800000.0,218800000.0
5759,WU.N,2021-02-10T21:05:01Z,2939700000.0,5702900000.0,5378700000.0,177100000.0,1271800000.0,757200000.0,239100000.0,291900000.0,186600000.0
5760,WU.N,2020-10-29T20:29:04Z,2950900000.0,4840800000.0,5058700000.0,228600000.0,1258500000.0,720900000.0,294300000.0,237800000.0,67100000.0
5761,WU.N,2020-08-04T20:35:16Z,2962000000.0,4703900000.0,5118500000.0,161900000.0,1114700000.0,661400000.0,227000000.0,235400000.0,-73400000.0
5762,WU.N,2020-05-05T20:23:35Z,2973200000.0,4608600000.0,5063100000.0,176700000.0,1190000000.0,682500000.0,272900000.0,112400000.0,-149700000.0
5763,WU.N,2020-02-11T21:05:00Z,2984300000.0,4951700000.0,5376000000.0,135400000.0,1307700000.0,756500000.0,230400000.0,249300000.0,-39500000.0
5764,WU.N,2019-10-31T20:05:00Z,2813000000.0,4957000000.0,5698600000.0,135000000.0,1306900000.0,768600000.0,177200000.0,262700000.0,-19700000.0
5765,WU.N,2019-08-01T20:05:00Z,2812200000.0,5141400000.0,5891300000.0,614800000.0,1340500000.0,776400000.0,257900000.0,163000000.0,30200000.0
5766,WU.N,2019-05-07T20:05:00Z,2810300000.0,4531500000.0,5952700000.0,173100000.0,1337000000.0,785000000.0,257800000.0,239600000.0,-374200000.0
5767,WU.N,2019-02-07T21:05:00Z,3308700000.0,5032700000.0,5733900000.0,220200000.0,1401600000.0,841800000.0,221300000.0,302800000.0,-309800000.0
5768,WU.N,2018-11-01T20:05:00Z,2926000000.0,5011400000.0,6224200000.0,235100000.0,1387800000.0,816400000.0,283800000.0,219800000.0,-415300000.0
5769,WU.N,2018-08-02T20:05:00Z,2931800000.0,5212400000.0,6367400000.0,211600000.0,1411100000.0,848700000.0,213300000.0,166000000.0,-451300000.0
5770,DVA.N,2021-04-29T20:05:09Z,8829765000.0,3866681000.0,2314724000.0,291545000.0,2820001000.0,2104031000.0,434544000.0,155282000.0,1433215000.0
5771,DVA.N,2021-02-11T21:06:06Z,7917263000.0,3148724000.0,2476143000.0,254003000.0,2905322000.0,2218367000.0,382436000.0,487035000.0,1566752000.0
5772,DVA.N,2020-10-29T20:01:08Z,7866545000.0,3429675000.0,2499241000.0,217540000.0,2924066000.0,2128613000.0,432173000.0,482890000.0,1753340000.0
5773,DVA.N,2020-07-30T20:01:12Z,7894674000.0,5779830000.0,4274563000.0,254872000.0,2879979000.0,2141940000.0,421830000.0,651416000.0,2333817000.0
5774,DVA.N,2020-05-05T20:01:07Z,8442136000.0,4023939000.0,2220746000.0,277915000.0,2841237000.0,2130128000.0,447533000.0,360826000.0,2133344000.0
5775,DVA.N,2020-02-10T21:01:06Z,7977526000.0,3690170000.0,2372098000.0,300333000.0,2898584000.0,2159092000.0,461067000.0,681823000.0,2319242000.0
5776,DVA.N,2019-11-05T21:01:08Z,8014475000.0,3998718000.0,2206640000.0,208531000.0,2904078000.0,2147087000.0,458255000.0,641851000.0,2512523000.0
5777,DVA.N,2019-08-01T20:01:11Z,5377798000.0,6390629000.0,5706944000.0,247765000.0,2842705000.0,2109995000.0,457372000.0,609811000.0,4243069000.0
5778,DVA.N,2019-05-07T20:01:05Z,5787013000.0,9225076000.0,8230877000.0,159182000.0,2743112000.0,2113463000.0,378836000.0,141459000.0,4086673000.0
5779,DVA.N,2019-02-13T21:47:33Z,8172847000.0,8424159000.0,4891161000.0,207366000.0,2821124000.0,2182226000.0,370366000.0,389458000.0,3908398000.0
5780,DVA.N,2018-11-07T21:01:09Z,8440673000.0,8929501000.0,4855104000.0,115071000.0,2847330000.0,2209770000.0,300461000.0,458244000.0,4029262000.0
5781,DVA.N,2018-08-01T20:01:09Z,8175573000.0,9085362000.0,4783778000.0,236626000.0,2886953000.0,2216168000.0,408791000.0,562580000.0,4484507000.0
5782,RSG.N,2021-05-05T20:10:06Z,8594200000.0,1443100000.0,2148800000.0,296400000.0,2596400000.0,1816400000.0,514600000.0,661000000.0,8638300000.0
5783,RSG.N,2021-02-22T21:10:05Z,8766100000.0,1521800000.0,2282000000.0,236300000.0,2573200000.0,1814700000.0,525500000.0,562600000.0,8488800000.0
5784,RSG.N,2020-11-05T21:13:27Z,8594500000.0,1774300000.0,2190800000.0,260200000.0,2572100000.0,1806100000.0,520900000.0,575500000.0,8374100000.0
5785,RSG.N,2020-08-06T20:10:07Z,8598000000.0,1568800000.0,2066100000.0,226300000.0,2454400000.0,1737200000.0,456300000.0,764000000.0,8230900000.0
5786,RSG.N,2020-05-05T20:10:08Z,8952200000.0,1753900000.0,1980600000.0,246800000.0,2553900000.0,1826700000.0,449900000.0,595800000.0,8120200000.0
5787,RSG.N,2020-02-13T21:06:05Z,7758600000.0,1606000000.0,3064600000.0,290000000.0,2576700000.0,1801400000.0,505600000.0,565200000.0,8120900000.0
5788,RSG.N,2019-10-30T20:10:28Z,7705800000.0,1473900000.0,2997400000.0,298000000.0,2646900000.0,1898700000.0,472800000.0,651300000.0,7978500000.0
5789,RSG.N,2019-07-25T20:06:04Z,6883900000.0,1474100000.0,3571000000.0,250900000.0,2605300000.0,1881200000.0,459600000.0,581900000.0,7955200000.0
5790,RSG.N,2019-04-25T20:07:04Z,6801500000.0,1444600000.0,3467900000.0,234900000.0,2470600000.0,1757600000.0,446600000.0,553700000.0,7922600000.0
5791,RSG.N,2019-02-07T21:09:13Z,7646800000.0,1564400000.0,2718600000.0,301400000.0,2530000000.0,1778000000.0,479500000.0,495900000.0,7929500000.0
5792,RSG.N,2018-10-25T20:08:16Z,7556700000.0,1492100000.0,2675300000.0,262900000.0,2565700000.0,1839800000.0,465000000.0,555900000.0,7923800000.0
5793,RSG.N,2018-07-26T20:12:53Z,8215800000.0,1369400000.0,1989500000.0,235700000.0,2517800000.0,1832700000.0,432200000.0,609600000.0,7848800000.0
5794,HUM.N,2021-04-28T11:14:38Z,6062000000.0,,,807000000.0,20668000000.0,,1223000000.0,-837000000.0,14190000000.0
5795,HUM.N,2021-02-03T12:00:08Z,6060000000.0,,,-280000000.0,19062000000.0,,-346000000.0,283000000.0,13728000000.0
5796,HUM.N,2020-11-03T11:52:20Z,6059000000.0,,,1305000000.0,20075000000.0,,1823000000.0,1815000000.0,15768000000.0
5797,HUM.N,2020-08-05T11:04:00Z,6058000000.0,,,1803000000.0,19083000000.0,,2435000000.0,3067000000.0,14416000000.0
5798,HUM.N,2020-04-29T11:13:59Z,6057000000.0,,,465000000.0,18935000000.0,,1074000000.0,474000000.0,12355000000.0
5799,HUM.N,2020-02-05T11:58:18Z,4967000000.0,,,514000000.0,16295000000.0,,362000000.0,512000000.0,12037000000.0
5800,HUM.N,2019-11-06T12:25:13Z,5365000000.0,,,688000000.0,16241000000.0,,868000000.0,2442000000.0,11601000000.0
5801,HUM.N,2019-07-31T11:21:25Z,4377000000.0,,,928000000.0,16245000000.0,,1115000000.0,1434000000.0,11872000000.0
5802,HUM.N,2019-05-01T11:32:44Z,4376000000.0,,,563000000.0,16107000000.0,,847000000.0,896000000.0,10841000000.0
5803,HUM.N,2019-02-06T12:32:55Z,4375000000.0,,,352700000.0,14168000000.0,,517000000.0,-333000000.0,10161000000.0
5804,HUM.N,2018-11-07T12:32:34Z,4774000000.0,,,661600000.0,14206000000.0,,961000000.0,-1055000000.0,10593000000.0
5805,HUM.N,2018-08-01T17:00:00Z,4773000000.0,,,199100000.0,14259000000.0,,862000000.0,-125000000.0,10211000000.0
5806,WMB.N,2021-05-03T20:15:00Z,21092000000.0,2497000000.0,3535000000.0,435000000.0,2612000000.0,1391000000.0,739000000.0,915000000.0,14473000000.0
5807,WMB.N,2021-02-22T21:15:01Z,21451000000.0,1429000000.0,2319000000.0,130000000.0,2092000000.0,953000000.0,700000000.0,1114000000.0,14583000000.0
5808,WMB.N,2020-11-02T21:15:01Z,21951000000.0,1403000000.0,1861000000.0,323000000.0,1933000000.0,827000000.0,641000000.0,452000000.0,14898000000.0
5809,WMB.N,2020-08-03T20:30:00Z,22323000000.0,2338000000.0,2438000000.0,315000000.0,1781000000.0,716000000.0,612000000.0,1143000000.0,15080000000.0
5810,WMB.N,2020-05-04T20:30:00Z,21848000000.0,1565000000.0,2116000000.0,-570000000.0,1913000000.0,838000000.0,618000000.0,787000000.0,15259000000.0
5811,WMB.N,2020-02-19T21:15:01Z,20148000000.0,1580000000.0,3968000000.0,-51000000.0,2107000000.0,980000000.0,624000000.0,991000000.0,16364000000.0
5812,WMB.N,2019-10-30T20:15:01Z,20719000000.0,1434000000.0,3324000000.0,242000000.0,1999000000.0,888000000.0,628000000.0,858000000.0,16859000000.0
5813,WMB.N,2019-07-31T20:15:01Z,20711000000.0,2028000000.0,3389000000.0,324000000.0,2041000000.0,931000000.0,562000000.0,1069000000.0,17081000000.0
5814,WMB.N,2019-05-01T20:15:00Z,20703000000.0,1287000000.0,4169000000.0,214000000.0,2054000000.0,981000000.0,573000000.0,775000000.0,15725000000.0
5815,WMB.N,2019-02-13T22:01:56Z,22367000000.0,1464000000.0,1811000000.0,-546000000.0,2204000000.0,1149000000.0,506000000.0,962000000.0,15997000000.0
5816,WMB.N,2018-10-31T20:15:00Z,21409000000.0,1984000000.0,2761000000.0,200000000.0,2303000000.0,1245000000.0,501000000.0,746000000.0,16959000000.0
5817,WMB.N,2018-08-02T12:41:39Z,21313000000.0,1541000000.0,1958000000.0,269000000.0,2091000000.0,1096000000.0,476000000.0,891000000.0,15447000000.0
5818,LYB.N,2021-04-30T10:38:02Z,13785000000.0,11964000000.0,6875000000.0,1072000000.0,9082000000.0,7678000000.0,1088000000.0,571000000.0,8814000000.0
5819,LYB.N,2021-01-29T11:30:04Z,15286000000.0,11634000000.0,5502000000.0,857000000.0,7937000000.0,6712000000.0,893000000.0,743000000.0,7988000000.0
5820,LYB.N,2020-10-30T16:28:22Z,13759000000.0,10759000000.0,4782000000.0,114000000.0,6776000000.0,5885000000.0,605000000.0,827000000.0,7323000000.0
5821,LYB.N,2020-07-31T17:04:20Z,13674000000.0,10477000000.0,4435000000.0,315000000.0,5546000000.0,4894000000.0,339000000.0,1292000000.0,7377000000.0
5822,LYB.N,2020-05-01T10:52:13Z,12159000000.0,9692000000.0,5521000000.0,143000000.0,7494000000.0,6865000000.0,307000000.0,542000000.0,7343000000.0
5823,LYB.N,2020-01-31T11:30:03Z,11614000000.0,9510000000.0,5198000000.0,612000000.0,8179000000.0,7028000000.0,814000000.0,1242000000.0,8063000000.0
5824,LYB.N,2019-11-01T16:42:11Z,9628000000.0,9630000000.0,7388000000.0,969000000.0,8722000000.0,7270000000.0,1123000000.0,1876000000.0,7906000000.0
5825,LYB.N,2019-08-02T17:39:55Z,7586000000.0,11088000000.0,7538000000.0,1006000000.0,9048000000.0,7520000000.0,1199000000.0,1186000000.0,10743000000.0
5826,LYB.N,2019-04-26T16:29:00Z,7522000000.0,10286000000.0,7012000000.0,817000000.0,8778000000.0,7449000000.0,1014000000.0,657000000.0,10160000000.0
5827,LYB.N,2019-02-01T11:49:39Z,8497000000.0,10566000000.0,5513000000.0,702000000.0,8876000000.0,7713000000.0,809000000.0,1297000000.0,10280000000.0
5828,LYB.N,2018-10-30T14:52:42Z,7471000000.0,11383000000.0,6242000000.0,1115000000.0,10155000000.0,8506000000.0,1310000000.0,1441000000.0,11069000000.0
5829,LYB.N,2018-08-03T17:28:55Z,7490000000.0,12349000000.0,5451000000.0,1655000000.0,10206000000.0,8303000000.0,1613000000.0,1727000000.0,10603000000.0
5830,AMZN.OQ,2021-04-29T20:01:00Z,48798000000.0,121408000000.0,115404000000.0,8112000000.0,108518000000.0,62403000000.0,8865000000.0,4213000000.0,103320000000.0
5831,AMZN.OQ,2021-02-02T21:03:00Z,49876000000.0,132733000000.0,126385000000.0,7200000000.0,125555000000.0,79284000000.0,6873000000.0,30431000000.0,93404000000.0
5832,AMZN.OQ,2020-10-29T20:01:00Z,50419000000.0,112969000000.0,101912000000.0,6240000000.0,96145000000.0,57106000000.0,6194000000.0,11964000000.0,82775000000.0
5833,AMZN.OQ,2020-07-30T23:13:35Z,49857000000.0,110908000000.0,93896000000.0,5237000000.0,88912000000.0,52660000000.0,5843000000.0,20606000000.0,73728000000.0
5834,AMZN.OQ,2020-04-30T20:01:00Z,39932000000.0,85985000000.0,79711000000.0,2639000000.0,75452000000.0,44257000000.0,3989000000.0,3064000000.0,65272000000.0
5835,AMZN.OQ,2020-01-30T21:01:00Z,40509000000.0,96334000000.0,87812000000.0,3267000000.0,87436000000.0,53977000000.0,3879000000.0,19659000000.0,62060000000.0
5836,AMZN.OQ,2019-10-24T20:01:00Z,38468000000.0,79054000000.0,72136000000.0,2138000000.0,69981000000.0,41302000000.0,3157000000.0,7892000000.0,56508000000.0
5837,AMZN.OQ,2019-07-25T20:01:00Z,38679000000.0,76790000000.0,69678000000.0,2632000000.0,63404000000.0,36337000000.0,3084000000.0,9118000000.0,53061000000.0
5838,AMZN.OQ,2019-04-25T20:01:00Z,38206000000.0,69431000000.0,63695000000.0,3565000000.0,59700000000.0,33920000000.0,4420000000.0,1846000000.0,48410000000.0
5839,AMZN.OQ,2019-01-31T21:01:00Z,39787000000.0,75101000000.0,68391000000.0,2866000000.0,72383000000.0,44786000000.0,3786000000.0,16477000000.0,43549000000.0
5840,AMZN.OQ,2018-10-25T20:01:00Z,39884000000.0,59885000000.0,55324000000.0,2882000000.0,56576000000.0,33003000000.0,3724000000.0,8588000000.0,39125000000.0
5841,AMZN.OQ,2018-07-26T17:00:00Z,38838000000.0,54481000000.0,50801000000.0,2531000000.0,52886000000.0,30632000000.0,2983000000.0,7449000000.0,34995000000.0
5842,CRM.N,2021-05-27T20:20:00Z,2672000000.0,20444000000.0,15323000000.0,469000000.0,5963000000.0,1555000000.0,354000000.0,3228000000.0,42567000000.0
5843,CRM.N,2021-02-25T21:19:34Z,2673000000.0,21889000000.0,17728000000.0,290000000.0,5817000000.0,1479000000.0,193000000.0,2174000000.0,41493000000.0
5844,CRM.N,2020-12-01T21:41:27Z,2672000000.0,14946000000.0,12234000000.0,1081000000.0,5419000000.0,1394000000.0,224000000.0,339000000.0,40310000000.0
5845,CRM.N,2020-08-25T20:07:20Z,2673000000.0,14846000000.0,12963000000.0,2625000000.0,5151000000.0,1311000000.0,178000000.0,429000000.0,38440000000.0
5846,CRM.N,2020-05-28T20:07:51Z,2673000000.0,14713000000.0,12843000000.0,99000000.0,4865000000.0,1254000000.0,-140000000.0,1859000000.0,34565000000.0
5847,CRM.N,2020-02-25T21:10:16Z,3005000000.0,15963000000.0,14845000000.0,-242000000.0,4851000000.0,1220000000.0,-36000000.0,1632000000.0,33885000000.0
5848,CRM.N,2019-12-03T21:08:42Z,3158000000.0,11026000000.0,10474000000.0,-109000000.0,4513000000.0,1134000000.0,65000000.0,298000000.0,33279000000.0
5849,CRM.N,2019-08-22T20:13:00Z,3309000000.0,9903000000.0,10195000000.0,91000000.0,3997000000.0,967000000.0,224000000.0,436000000.0,17166000000.0
5850,CRM.N,2019-06-04T20:10:11Z,3532000000.0,10035000000.0,10488000000.0,392000000.0,3737000000.0,914000000.0,210000000.0,1965000000.0,16446000000.0
5851,CRM.N,2019-03-04T21:15:24Z,3430000000.0,10683000000.0,11255000000.0,405000000.0,3603000000.0,946000000.0,140000000.0,1331000000.0,15605000000.0
