,Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret
34706,2020-03-25,MU.OQ,0.0072079467630592,0.6589131185401048,0.0082795524521717,0.0884565993609524,-0.2328519855595667,0.0803253685815963,0.1563529411764705
37306,2020-06-29,MU.OQ,0.0155369384940673,0.7317646498700213,0.0181492270691179,0.1091764345153357,0.1038858939802336,0.2410353535353535,0.0318445416624275
39926,2020-09-29,MU.OQ,0.0191946935455863,0.7576075602264005,0.0242328146963755,0.1211840840637905,-0.015722049689441,0.2079561696045737,0.5600473279432063
42586,2021-01-07,MU.OQ,0.0102853883767009,0.511156904046084,0.0113172684823249,0.0743283173475105,0.6341664945259244,0.3959767072525144,0.1150297054733913
1323,2016-10-25,RMD.N,0.0083376653432004,0.1941881664244573,0.0100233489044127,0.0488940005822686,-0.0153539075694764,0.1114384748700172,-0.0082644628099172
3409,2017-01-23,RMD.N,0.0087737276776544,0.1955147751318136,0.0133263355819358,0.0581112725465295,0.0003145643284052,0.0776008132836325,0.1454402515723269
6418,2017-04-27,RMD.N,0.0086142752987523,0.1819466614790247,0.0112792850041771,0.0488014192003762,0.0652142126041817,0.3055555555555556,0.0635552505147565
8928,2017-08-01,RMD.N,0.0092010981189716,0.1775046235216715,0.0110553143593847,0.0492615080961519,0.110187705975068,0.1261627906976745,0.0145844088797109
10777,2017-10-26,RMD.N,0.0078642606539443,0.1871468494578494,0.0101256374512339,0.0469245577981531,0.0157643106344489,0.3025683512841757,0.1132171479455541
12624,2018-01-22,RMD.N,0.000792737999464,0.1680441468018992,0.0119902306757076,0.0493733784127625,0.1106739433938317,0.2551635111876076,0.1107302022625984
15612,2018-04-26,RMD.N,0.0078246932236191,0.1468636477118254,0.0104245783291939,0.041723842666078,-0.0434953749261955,0.42962200323577,0.11738683127572
18737,2018-08-02,RMD.N,0.0074272704848006,0.139262927965276,0.0106214718644773,0.0419171164883847,0.119921633326459,0.4463976561459581,-0.0930853512567903
20401,2018-10-25,RMD.N,0.006424627837497,0.1154604121165792,0.008604505475053,0.0351054156068986,-0.0749436513899324,0.1667851220090026,0.1908629441624365
22354,2019-01-24,RMD.N,0.0076812258694484,0.1205466649650545,0.0094058788951479,0.037691361188506,0.1429406606255481,0.154300334579807,-0.0985507246376812
25791,2019-05-02,RMD.N,0.0070754207561562,0.1356696626851757,0.0098223379437492,0.041162534642509,0.1110644110539034,0.0903279026603423,0.1711745791564214
27629,2019-07-25,RMD.N,0.0039318895168833,0.1184231905591352,0.008908798387032,0.0378566606556738,0.2111491442542787,0.1397018221976809,0.0314114987080103
30180,2019-10-24,RMD.N,0.0061853355998371,0.1089981355003072,0.0080675723745568,0.0332665429789977,0.0067785922597933,0.2967512690355329,0.2952321302747984
32696,2020-01-30,RMD.N,0.0072053739187207,0.1013397241931484,0.0081981583253807,0.0314893957837863,0.127897463866921,0.7671437726981414,-0.0611702127659574
35676,2020-04-30,RMD.N,0.0076587875125357,0.1059325938671087,0.0094338510730063,0.0344666790628046,-0.0611702127659574,0.3784167554135604,0.3067216070048932
38872,2020-08-05,RMD.N,0.006402391763951,0.0898976303830142,0.0077585613415467,0.0270397635592955,0.269055211655099,0.5444791111787537,-0.1155400078833268
41041,2020-10-29,RMD.N,0.0071803714739863,0.1078376086314166,0.0087365982578113,0.0295150604521167,-0.1135746382894672,0.2175947907481514,0.2028856331123616
42969,2021-01-28,RMD.N,0.0058277777772651,0.0930094036533095,0.0071735841994756,0.0254999678703917,0.1681363267514202,0.3583065987293201,-0.0371416662807392
2045,2016-11-01,NEE.N,0.0131744194048767,0.4182746941731596,0.0156204028543806,0.050957075690907,-0.0171754235303303,0.2196279790738229,-0.0359043609500356
3687,2017-01-27,NEE.N,0.0171981884654067,0.4360636514963175,0.0080131700820561,0.043122897956036,-0.0382725832012678,0.0742609311382545,0.0959874763121035
5775,2017-04-21,NEE.N,0.0263402921590326,0.4242567461647849,0.0126677492789845,0.0390209080300769,0.1153781653530103,0.162051192452171,0.0937453014584273
8408,2017-07-26,NEE.N,0.0120601380366552,0.3942889517507238,0.0134412600336281,0.0424712003429433,0.0953097944741399,0.1418144718254592,0.0542992645542648
10912,2017-10-26,NEE.N,0.0123170810971451,0.3838799371929619,0.0139734466425613,0.0454548569232037,0.056987320837927,0.2199952278692434,0.0280331181954496
12850,2018-01-26,NEE.N,0.0293583633024306,0.3843128169714568,0.009252628365164,0.0376767027029481,0.0248927596516312,0.287790935075541,0.0284101718561733
15248,2018-04-24,NEE.N,0.0575456640826099,0.4247547933843015,0.0106489689260274,0.0332333594000186,0.0618779465688841,0.2208838364827221,0.0344083369303818
17787,2018-07-25,NEE.N,0.0099182116347398,0.4193460517167027,0.0105805219555469,0.0352771797539421,0.0462795484313602,0.1596958174904943,0.0171684053651266
20068,2018-10-23,NEE.N,0.0127149289461524,0.4333450211578259,0.012082270275536,0.0403005000567337,0.0171684053651266,0.1089951904328609,0.0209224638105842
22422,2019-01-25,NEE.N,0.0049231765045844,0.4109949598350375,0.004687357128951,0.0322064193782662,0.0209224638105842,0.1046990931574607,0.0894948335246843
24862,2019-04-23,NEE.N,0.0073450386778477,0.3696930791000231,0.0099626953239917,0.0301020994270833,0.0699627917465328,0.1703151014367638,0.1068022551240845
27401,2019-07-24,NEE.N,0.0125771173071878,0.3558080755218203,0.0085325015400462,0.0329642487481291,0.1052299273913501,0.252220566318927,0.1246310577930116
29890,2019-10-22,NEE.N,0.0077186581496494,0.3213209772604923,0.0076366812173855,0.0329110616040639,0.1246310577930116,0.3845162046533437,0.1163223840162548
32452,2020-01-24,NEE.N,0.0082374429726209,0.3126426432839372,0.0069776038361356,0.0270329196322792,0.1174576271186442,0.5290775207282428,-0.085621113301987
35007,2020-04-23,NEE.N,0.0035747197204421,0.3090986270386139,0.0027111109153043,0.0239731936368822,-0.0728237465395262,0.2578373585102498,0.1621879406154103
37718,2020-07-24,NEE.N,0.0108419563318559,0.3152500761497227,0.0094446530455952,0.025034881086811,0.1691697955778055,0.3258113350364273,0.0814272970561997
40306,2020-10-23,NEE.N,0.0090407430672955,0.274289818348452,0.0077023679617607,0.0255588285000173,0.091632748622267,0.2994468979119324,0.124888639588214
42814,2021-01-26,NEE.N,-3.3081348584390686e-05,0.2415798561723714,-0.0010838609927248,0.0212659333170786,0.124888639588214,0.2828115593016256,-0.0851812741992257
1307,2016-10-25,VLO.N,0.0250704794661728,0.8318246033645832,0.0324658449289244,0.6956612726373345,0.1287109749090211,-0.0707978555660675,0.1159002206007127
3783,2017-01-31,VLO.N,0.0117700102482663,0.6474799044266081,0.0135657032076282,0.5927697148447167,0.122184300341297,0.0790941910075484,0.0010644768856447
5957,2017-04-25,VLO.N,0.0102197361841989,0.6664679929333692,0.01898933678193,0.6292782959150406,-0.0299145299145299,0.0585303103392829,0.0267355309129577
8608,2017-07-27,VLO.N,0.0181304545761979,0.6603529186866397,0.02572011146865,0.6489516560355302,0.0347519902020823,0.2928462127008417,0.128717265867732
10877,2017-10-26,VLO.N,0.0247224543534509,0.5995195180711865,0.0382011540045615,0.6177732262563346,0.1439496176338282,0.3018771331058021,0.2411849521562457
13159,2018-02-01,VLO.N,0.0586800433639719,0.5467935735665705,0.0216765448295564,0.5977924463340173,0.2002788693116997,0.445428178903984,0.1779490970535433
15445,2018-04-26,VLO.N,0.0117068304987292,0.5472442966254287,0.0199233682862458,0.5833376900554293,0.1477670302531384,0.7263581488933604,0.0474269320423166
18014,2018-07-26,VLO.N,0.0176678721074968,0.4557013126873199,0.0242823301091202,0.5806603456702887,0.0474269320423166,0.7518368571000151,-0.2520756654968759
20367,2018-10-25,VLO.N,0.0175866125757373,0.4506698029642159,0.0249313637511911,0.558944506075941,-0.2489901160292221,0.1238585209003215,0.0050354772259098
22718,2019-01-31,VLO.N,0.0297387121827522,0.6811296795599284,0.0331013852665462,0.7366404327713982,0.0050354772259098,-0.0725525398669342,0.0342746526987018
25099,2019-04-25,VLO.N,0.003951883950051,0.6015049649402636,0.0093211213386303,0.5611870149855813,0.1504749841671944,-0.1856733010579164,-0.0812506880986457
27633,2019-07-25,VLO.N,0.0170772482172536,0.5975637101594726,0.0181593181058989,0.6624372688114056,-0.0812506880986457,-0.2857142857142857,0.1612941881366085
30215,2019-10-24,VLO.N,0.0172122159546803,0.5975300035451285,0.0212304654037285,0.6302071702087184,0.1494484640018976,0.1090638590066377,-0.0899803941801671
32735,2020-01-30,VLO.N,0.0274587915390932,0.5669356362943664,0.0360633838135626,0.6023816740290593,-0.125272763340607,0.0343654703260614,-0.2484408663113732
35293,2020-04-29,VLO.N,-0.0999371952031229,1.0167476414779928,0.019543214864545,0.7541020604800888,-0.2334027295859356,-0.2489518413597733,-0.15012070006035
38383,2020-07-30,VLO.N,0.0520832653556891,0.8276193494910833,-0.0182486784310436,0.2957367730759465,-0.1108129439621152,-0.3136347020835871,-0.2671755725190839
40240,2020-10-22,VLO.N,-0.0263246610339087,1.0882558259243622,-0.0299091466363287,0.533672346697202,-0.2880303552949292,-0.5841644001208823,0.4130329457364341
42945,2021-01-28,VLO.N,-0.015605604072612,0.8150026726921624,-0.0126156543637354,0.4707198315853121,0.524568740198641,-0.3081484995848654,0.1740099434253386
230,2016-08-04,FRT.N,0.0047409429213161,0.163035787747088,0.0054812470355691,0.0135419326055906,0.0536100853177128,0.2113315277066099,-0.1508339376359679
2188,2016-11-02,FRT.N,0.0053363215205396,0.1785134204992665,0.0057730617842814,0.0144329773348666,-0.1508339376359679,-0.0525889967637539,0.0172929120409903
4353,2017-02-13,FRT.N,0.005659319707807,0.1927874009223953,0.0063106144916339,0.0154283737785127,0.0435830048182215,-0.0353600107969499,-0.0745015739769148
6907,2017-05-03,FRT.N,0.005793430806857,0.204637738350518,0.0063338009849665,0.0161086119453451,-0.0378181818181817,-0.1576467592003055,0.0040816326530612
9064,2017-08-02,FRT.N,0.0083135674419753,0.2171209629134932,0.0066737068536356,0.0167332486163714,0.0040816326530612,-0.1972443799854967,-0.0838602830472748
11358,2017-11-01,FRT.N,0.011795388722018,0.2273952023343322,0.0066453516774403,0.0171781335960761,-0.0848247856820573,-0.1136843638482266,-0.0940016433853738
13622,2018-02-13,FRT.N,0.0050326157357194,0.218652825671425,0.0062290284315527,0.0168003579224101,-0.1647602454359517,-0.2123160451493069,0.0477054235443497
