,Instrument,Market Capitalization,Original Announcement Date Time
6061,DE,44540256921.12,2018-05-18T17:00:00Z
6062,DE,55435362651.35,2018-02-16T17:00:00Z
6063,DE,42812805529.0,2017-11-22T17:00:00Z
6064,DE,41233423182.09,2017-08-18T11:30:00Z
6065,DE,35523582817.94,2017-05-19T17:00:00Z
6066,DE,34400266011.23,2017-02-17T17:00:00Z
6067,DE,27763543747.7,2016-11-23T11:45:00Z
6068,DE,24421058031.06,2016-08-19T17:00:00Z
6069,DFS,29099708700.3,2021-04-21T20:26:35Z
6070,DFS,27747112935.96,2021-01-20T21:18:07Z
6071,DFS,17705014047.0,2020-10-21T20:17:16Z
6072,DFS,15342605869.84,2020-07-22T20:31:13Z
6073,DFS,10923508532.58,2020-04-22T21:37:36Z
6074,DFS,26588377219.46,2020-01-23T21:17:03Z
6075,DFS,25806165365.97,2019-10-22T20:17:36Z
6076,DFS,25118123954.38,2019-07-23T20:23:37Z
6077,DFS,23215062279.0,2019-04-25T20:50:50Z
6078,DFS,19815196413.54,2019-01-24T21:18:31Z
6079,DFS,26196224741.5,2018-10-25T20:22:46Z
6080,DFS,24571480356.99,2018-07-26T17:00:00Z
6081,DFS,25430884803.59,2018-04-26T17:00:00Z
6082,DFS,27951237982.68,2018-01-24T17:00:00Z
6083,DFS,24009253607.04,2017-10-24T17:00:00Z
6084,DFS,23321250000.0,2017-07-26T21:19:00Z
6085,DFS,26254950749.65,2017-04-25T17:00:00Z
6086,DFS,28432199327.31,2017-01-24T17:00:00Z
6087,DFS,22825112900.85,2016-10-25T17:00:00Z
6088,DFS,22091154416.49,2016-07-19T17:00:00Z
6089,BBY,29113840803.74,2021-05-27T11:03:01Z
6090,BBY,28178378794.64,2021-02-25T12:00:00Z
6091,BBY,28872725551.65,2020-11-24T12:00:00Z
6092,BBY,25724997791.55,2020-08-25T11:01:30Z
6093,BBY,18607191854.22,2020-05-21T11:01:54Z
6094,BBY,21915861986.43,2020-02-27T12:00:00Z
6095,BBY,19219761973.36,2019-11-26T12:00:00Z
6096,BBY,18300466521.26,2019-08-29T11:02:10Z
6097,BBY,20101760664.27,2019-05-23T11:00:00Z
6098,BBY,15734368739.43,2019-02-27T12:01:52Z
6099,BBY,19737942628.95,2018-11-20T12:02:01Z
6100,BBY,21256137121.44,2018-08-28T11:00:00Z
6101,BBY,21486744069.16,2018-05-24T17:00:00Z
6102,BBY,20825339646.28,2018-03-01T17:00:00Z
6103,BBY,16514988374.4,2017-11-16T17:00:00Z
6104,BBY,17578031064.44,2017-08-29T12:00:00Z
6105,BBY,15926925207.93,2017-05-25T17:00:00Z
6106,BBY,13642024783.59,2017-03-01T12:00:00Z
6107,BBY,12303901658.58,2016-11-17T12:00:00Z
6108,BBY,10889028091.2,2016-08-23T11:00:00Z
6109,DG,51381998117.0,2021-05-27T10:55:00Z
6110,DG,47679625732.83,2021-03-18T10:55:00Z
6111,DG,51975823109.58,2020-12-03T11:58:37Z
6112,DG,47927836051.2,2020-08-27T11:03:53Z
6113,DG,43512103304.0,2020-05-28T10:55:00Z
6114,DG,39058207017.17,2020-03-12T10:55:00Z
6115,DG,41105220530.4,2019-12-05T12:07:13Z
6116,DG,34535176201.52,2019-08-29T10:59:15Z
6117,DG,32319517674.3,2019-05-30T10:55:00Z
6118,DG,30242213438.24,2019-03-14T11:08:57Z
6119,DG,29771717040.12,2018-12-04T12:06:10Z
6120,DG,26282173617.92,2018-08-30T11:10:57Z
6121,DG,25659685246.65,2018-05-31T17:00:00Z
6122,DG,27004284085.68,2018-03-15T05:00:00Z
6123,DG,22371714739.35,2017-12-07T17:00:00Z
6124,DG,20528492857.5,2017-08-31T17:00:00Z
6125,DG,20237561923.5,2017-06-01T12:01:00Z
6126,DG,20205967976.4,2017-03-16T11:55:00Z
6127,DG,19254403070.1,2016-12-01T17:00:00Z
6128,DG,26885154720.9,2016-08-25T17:00:00Z
6129,EXC,42741644778.9,2021-05-05T10:50:00Z
6130,EXC,41188669387.86,2021-02-24T11:52:00Z
6131,EXC,34886471276.88,2020-11-03T11:56:12Z
6132,EXC,35364746349.55,2020-08-04T10:50:00Z
6133,EXC,35867952884.88,2020-05-08T19:25:18Z
6134,EXC,44318443155.35,2020-02-11T11:52:39Z
6135,EXC,46962579268.15,2019-10-31T16:40:55Z
6136,EXC,46547576899.26,2019-08-01T17:43:05Z
6137,EXC,48623702081.58,2019-05-02T20:39:37Z
6138,EXC,43612139544.6,2019-02-08T11:48:36Z
6139,EXC,42171486565.66,2018-11-01T11:14:59Z
6140,EXC,41125269749.4,2018-08-02T17:00:00Z
6141,EXC,37644139710.19,2018-05-02T17:00:00Z
6142,EXC,37867195960.93,2018-02-07T17:00:00Z
6143,EXC,36166511117.66,2017-11-02T22:00:00Z
6144,EXC,34630370480.86,2017-08-02T23:00:00Z
6145,EXC,33320957826.8,2017-05-03T13:00:00Z
6146,EXC,32766863443.86,2017-02-08T17:00:00Z
6147,EXC,30735668753.06,2016-10-26T16:00:00Z
6148,EXC,33555639482.28,2016-08-09T17:00:00Z
6149,MNST,48108002609.24,2021-05-06T20:13:52Z
6150,MNST,48821741687.36,2021-02-25T21:10:00Z
6151,MNST,42297194889.0,2020-11-05T21:15:01Z
6152,MNST,36501388197.44,2020-08-04T20:15:10Z
6153,MNST,30205776948.92,2020-05-07T20:15:12Z
6154,MNST,34169671018.2,2020-02-27T21:05:13Z
6155,MNST,31635694596.52,2019-11-07T21:05:01Z
6156,MNST,34696468590.68,2019-08-07T20:11:22Z
6157,MNST,29645027064.02,2019-05-02T20:06:24Z
6158,MNST,27216862534.82,2019-02-27T21:07:26Z
6159,MNST,32201048016.4,2018-11-07T21:05:25Z
6160,MNST,32241669088.2,2018-08-08T20:05:16Z
6161,MNST,32403901213.08,2018-05-08T17:00:00Z
6162,MNST,35693237257.0,2018-02-28T17:00:00Z
6163,MNST,31391342885.5,2017-11-08T16:00:00Z
6164,MNST,28208890720.8,2017-08-08T16:00:00Z
6165,MNST,26160815066.31,2017-05-04T21:20:00Z
6166,MNST,25317041653.86,2017-03-01T17:00:00Z
6167,MNST,27949914621.45,2016-11-03T16:00:00Z
6168,MNST,32630986049.31,2016-08-04T16:00:00Z
6169,AMD,94022775322.33,2021-04-27T20:10:00Z
6170,AMD,110420955484.78,2021-01-26T21:10:01Z
6171,AMD,91640996733.215,2020-10-27T10:30:10Z
6172,AMD,58676638889.7,2020-07-28T20:15:10Z
6173,AMD,54538299994.26,2020-04-28T20:25:10Z
6174,AMD,51427319243.04,2020-01-28T21:19:01Z
6175,AMD,31629242660.0,2019-10-29T20:15:11Z
6176,AMD,32848213957.51,2019-07-30T20:20:01Z
6177,AMD,27601506210.96,2019-04-30T20:20:11Z
6178,AMD,17809436589.12,2019-01-29T21:15:06Z
6179,AMD,30113808714.01,2018-10-24T20:35:34Z
6180,AMD,14530466380.12,2018-07-25T20:44:18Z
6181,AMD,9739773966.9,2018-04-25T17:00:00Z
6182,AMD,9918129638.84,2018-01-30T17:00:00Z
6183,AMD,12071432747.25,2017-10-24T17:00:00Z
6184,AMD,11793801851.52,2017-07-25T21:15:00Z
6185,AMD,13697351565.15,2017-05-01T17:00:00Z
6186,AMD,10510691239.44,2017-01-31T21:15:00Z
6187,AMD,5862250000.0,2016-10-20T21:15:00Z
6188,AMD,3872376794.8,2016-07-21T21:15:00Z
6189,CRL,14462518068.12,2021-05-04T11:00:01Z
6190,CRL,12520716390.46,2021-02-17T12:08:00Z
6191,CRL,10768828387.84,2020-10-29T11:00:00Z
6192,CRL,8411874541.26,2020-08-05T11:00:00Z
6193,CRL,6246461381.03,2020-05-07T11:00:00Z
6194,CRL,7420097875.25,2020-02-11T12:00:01Z
6195,CRL,6472806885.4,2019-11-06T12:00:00Z
6196,CRL,6918252056.1,2019-07-31T11:00:00Z
6197,CRL,7079907096.5,2019-05-07T11:00:00Z
6198,CRL,5373332042.4,2019-02-13T12:32:40Z
6199,CRL,6462275732.5,2018-11-07T12:00:00Z
6200,CRL,5378579678.34,2018-08-08T11:17:06Z
6201,CRL,5118100276.5,2018-05-10T17:00:00Z
6202,CRL,5183718692.35,2018-02-13T17:00:00Z
6203,CRL,5141082276.0,2017-11-09T17:00:00Z
6204,CRL,4818721972.05,2017-08-09T22:00:00Z
6205,CRL,4283856876.6,2017-05-10T12:00:00Z
6206,CRL,3605965043.53,2017-02-14T11:30:00Z
6207,CRL,3914009480.68,2016-11-02T12:00:00Z
6208,CRL,3790750371.6,2016-08-03T16:00:00Z
6209,KMB,46999833720.75,2021-04-23T11:30:04Z
6210,KMB,45860633283.45,2021-01-25T12:30:05Z
6211,KMB,50359023054.96,2020-10-22T11:30:08Z
6212,KMB,48136335270.65,2020-07-23T11:30:08Z
6213,KMB,43662526387.21,2020-04-22T11:30:04Z
6214,KMB,47152910142.45,2020-01-23T12:30:08Z
6215,KMB,48884557579.65,2019-10-22T11:30:13Z
6216,KMB,45821041582.4,2019-07-23T11:30:07Z
6217,KMB,42635152429.8,2019-04-22T11:30:04Z
6218,KMB,39457526255.1,2019-01-23T12:30:05Z
6219,KMB,39508598439.24,2018-10-22T12:32:23Z
6220,KMB,36798324760.5,2018-07-24T11:30:07Z
6221,KMB,38552677061.97,2018-04-23T17:00:00Z
6222,KMB,42443035214.7,2018-01-23T17:00:00Z
6223,KMB,41576678564.24,2017-10-23T17:00:00Z
6224,KMB,45824770089.64,2017-07-25T16:01:00Z
6225,KMB,46827488597.66,2017-04-23T12:30:00Z
6226,KMB,40872697671.6,2017-01-24T12:15:00Z
6227,KMB,45364494374.36,2016-10-24T16:00:00Z
6228,KMB,49510372556.12,2016-07-25T17:00:00Z
6229,WRB,13364216753.8,2021-04-20T20:14:15Z
6230,WRB,11837432377.26,2021-01-26T21:12:43Z
6231,WRB,10884932798.05,2020-10-20T20:12:53Z
6232,WRB,10239115777.19,2020-07-21T20:10:00Z
6233,WRB,9382081369.38,2020-04-21T20:32:26Z
6234,WRB,12691922322.8,2020-01-28T21:07:25Z
6235,WRB,13230832383.22,2019-10-22T20:10:10Z
6236,WRB,12073007781.61,2019-07-23T20:11:42Z
6237,WRB,10336993971.12,2019-04-23T20:08:41Z
6238,WRB,9026202800.13,2019-01-29T21:11:35Z
6239,WRB,9736217189.14,2018-10-23T20:08:51Z
6240,WRB,8810059386.18,2018-07-24T17:00:00Z
6241,WRB,8836103690.8,2018-04-24T17:00:00Z
6242,WRB,8726594410.7,2018-01-30T17:00:00Z
6243,WRB,8094029783.08,2017-10-24T17:00:00Z
6244,WRB,8385348230.36,2017-07-25T21:01:00Z
6245,WRB,8850356423.3,2017-04-24T17:00:00Z
6246,WRB,8072443738.8,2017-01-31T17:00:00Z
6247,WRB,7090352885.92,2016-10-25T21:01:00Z
6248,WRB,7346364689.44,2016-07-25T17:00:00Z
6249,TFX,19283825326.2,2021-04-29T10:30:00Z
6250,TFX,19165462892.55,2021-02-25T17:37:26Z
6251,TFX,15620548034.3,2020-10-29T14:02:54Z
6252,TFX,16521414215.4,2020-07-30T10:30:10Z
6253,TFX,13100193237.24,2020-04-30T11:02:30Z
6254,TFX,17427634242.6,2020-02-20T11:30:10Z
6255,TFX,15516667774.52,2019-10-31T11:05:25Z
6256,TFX,15283926241.2,2019-08-01T10:30:07Z
6257,TFX,13920910353.36,2019-05-02T16:11:53Z
6258,TFX,11885458377.6,2019-02-21T20:15:22Z
6259,TFX,12185776216.46,2018-11-01T10:30:00Z
6260,TFX,12215234472.66,2018-08-02T10:30:00Z
6261,TFX,11584980602.8,2018-05-03T17:00:00Z
6262,TFX,11209158614.94,2018-02-22T17:00:00Z
6263,TFX,10897704033.46,2017-11-02T17:00:00Z
6264,TFX,9345309694.0,2017-08-03T10:30:00Z
6265,TFX,8710320296.09,2017-05-04T02:30:00Z
6266,TFX,7099179464.85,2017-02-23T11:30:00Z
6267,TFX,7554438587.3,2016-10-27T05:00:00Z
6268,TFX,7465736396.25,2016-07-28T17:00:00Z
6269,F,48024243681.75,2021-04-28T20:14:11Z
6270,F,34347586746.36,2021-02-04T21:25:40Z
6271,F,26024195887.2,2020-10-29T10:29:17Z
6272,F,24180402853.44,2020-07-31T10:12:13Z
6273,F,19207398702.66,2020-04-29T10:06:17Z
6274,F,36873542053.5,2020-02-04T21:16:00Z
6275,F,36546964637.16,2019-10-23T20:13:18Z
6276,F,40813054567.23,2019-07-24T20:24:01Z
6277,F,35027977601.42,2019-04-25T20:26:50Z
6278,F,30430960895.25,2019-01-23T21:40:39Z
6279,F,36867970476.5,2018-10-24T20:36:16Z
6280,F,44119950892.02,2018-07-25T16:00:00Z
6281,F,44244339743.56,2018-04-26T22:00:00Z
6282,F,49614054378.08,2018-01-24T17:00:00Z
6283,F,47541909037.77,2017-10-26T23:00:00Z
6284,F,44558426775.33,2017-07-26T17:00:00Z
6285,F,46349288913.72,2017-04-27T16:00:00Z
6286,F,48201158376.99,2017-01-26T12:00:00Z
6287,F,47957017288.83,2016-10-27T16:00:00Z
6288,F,49938537936.06,2016-07-28T17:00:00Z
6289,HWM,13946864354.01,2021-05-06T11:04:14Z
6290,HWM,12375055848.26,2021-02-03T12:03:52Z
6291,HWM,7249773006.08,2020-11-09T12:03:42Z
6292,HWM,6912351345.75,2020-08-06T11:41:53Z
6293,HWM,7003533194.24,2020-05-05T10:52:36Z
6294,HWM,13321596508.51,2020-01-27T11:56:35Z
6295,HWM,11444897464.0,2019-11-05T11:41:31Z
6296,HWM,11583602793.96,2019-08-02T12:00:00Z
6297,HWM,8658419436.03,2019-04-30T12:00:01Z
6298,HWM,8147944288.62,2019-02-08T13:00:00Z
6299,HWM,10629833343.18,2018-10-30T12:00:01Z
6300,HWM,8212974208.11,2018-07-31T12:17:56Z
6301,HWM,11123884569.6,2018-04-30T17:00:00Z
6302,HWM,13116083823.25,2018-02-05T17:00:00Z
6303,HWM,10972851255.12,2017-10-23T17:00:00Z
6304,HWM,9987622097.7,2017-07-24T17:00:00Z
6305,HWM,11544597135.42,2017-04-25T21:15:00Z
6306,HWM,8129387366.82,
6307,HWM,13337951182.14,2016-10-11T05:00:00Z
6308,HWM,12191363651.7,2016-07-11T17:00:00Z
6309,D,61223986740.6,2021-05-04T11:31:43Z
6310,D,61349595944.0,2021-02-12T12:31:29Z
6311,D,66333606842.61,2020-11-05T12:32:53Z
6312,D,68152698193.14,2020-07-31T10:45:03Z
6313,D,60514933212.06,2020-05-05T10:50:02Z
6314,D,68168593814.42,2020-02-11T12:30:12Z
6315,D,65106478914.24,2019-11-01T11:30:07Z
6316,D,62038810614.16,2019-07-31T11:30:04Z
6317,D,61281872834.74,2019-05-03T11:30:09Z
6318,D,46911589235.46,2019-02-01T12:30:08Z
6319,D,45946651357.88,2018-11-01T11:30:05Z
6320,D,44490991269.2,2018-08-01T11:30:08Z
6321,D,45344074764.34,2018-04-27T17:00:00Z
6322,D,52164523075.14,2018-01-29T17:00:00Z
6323,D,49434137364.29,2017-10-30T16:00:00Z
6324,D,48199178329.02,2017-08-01T13:19:33Z
6325,D,48731935063.39,2017-05-04T17:00:00Z
6326,D,48002817654.81,2017-02-01T17:00:00Z
6327,D,46475420238.1,2016-10-31T10:00:00Z
6328,D,48021892508.65,2016-08-03T12:30:00Z
6329,CFG,18768448398.85,2021-04-16T10:40:45Z
6330,CFG,15272133483.84,2021-01-20T11:35:46Z
6331,CFG,10796407563.52,2020-10-16T13:43:52Z
6332,CFG,10773052752.56,2020-07-17T12:30:54Z
6333,CFG,8024092685.73,2020-04-17T12:24:53Z
6334,CFG,17653936194.01,2020-01-17T11:48:26Z
6335,CFG,15701221379.25,2019-10-21T13:42:32Z
6336,CFG,16207453096.64,2019-07-19T10:43:37Z
6337,CFG,14962675195.0,2019-04-18T10:52:12Z
6338,CFG,13854417364.32,2019-01-18T13:00:15Z
6339,CFG,18357254229.37,2018-10-19T12:40:52Z
6340,CFG,18855863611.9,2018-07-20T17:00:00Z
6341,CFG,20474360163.76,2018-04-20T17:00:00Z
6342,CFG,20653799097.94,2018-01-19T17:00:00Z
6343,CFG,18960414519.13,2017-10-20T12:55:00Z
6344,CFG,18049828763.68,2017-07-21T11:30:00Z
6345,CFG,17597120429.6,2017-04-20T17:00:00Z
6346,CFG,18238207902.39,2017-01-20T11:50:00Z
6347,CFG,12836125494.22,2016-10-21T11:50:00Z
6348,CFG,10571317620.48,2016-07-21T11:50:00Z
6349,ANET,23043738572.97,2021-05-04T20:05:00Z
6350,ANET,21984951594.48,2021-02-18T21:05:00Z
6351,ANET,15731977408.0,2020-11-02T21:05:00Z
6352,ANET,15900219495.48,2020-08-04T20:17:54Z
6353,ANET,15490867428.85,2020-05-05T20:05:00Z
6354,ANET,15539567176.8,2020-02-13T21:05:00Z
6355,ANET,18311856633.84,2019-10-31T20:08:00Z
6356,ANET,19892744873.28,2019-08-01T20:05:00Z
6357,ANET,23814330323.58,2019-05-02T20:05:00Z
6358,ANET,15892532110.0,2019-02-14T21:07:47Z
6359,ANET,19892625957.54,2018-11-01T20:05:00Z
6360,ANET,19154937045.06,2018-08-02T20:05:00Z
6361,ANET,18860383748.1,2018-05-03T17:00:00Z
6362,ANET,17221049713.52,2018-02-15T17:00:00Z
6363,ANET,13752406284.43,2017-11-02T17:00:00Z
6364,ANET,10786059446.46,2017-08-03T21:05:00Z
6365,ANET,9392667296.4,2017-05-04T06:51:00Z
6366,ANET,6794149219.27,2017-02-16T17:00:00Z
6367,ANET,5928321139.92,2016-11-03T17:00:00Z
6368,ANET,4418357037.96,2016-08-04T21:05:00Z
6369,MCO,55899792000.0,2021-04-28T11:00:00Z
6370,MCO,54507072000.0,2021-02-12T12:20:38Z
6371,MCO,54433830000.0,2020-10-29T11:03:14Z
6372,MCO,51566821000.0,2020-07-30T11:03:24Z
6373,MCO,39656250000.0,2020-04-30T11:22:55Z
6374,MCO,44823008000.0,2020-02-12T12:00:01Z
6375,MCO,38671904000.0,2019-10-30T11:04:04Z
6376,MCO,37030776000.0,2019-07-31T11:02:35Z
6377,MCO,34191588050.62,2019-04-24T11:03:33Z
6378,MCO,26831664000.0,2019-02-15T18:37:39Z
6379,MCO,32085680000.0,2018-10-26T11:33:30Z
6380,MCO,32730464000.0,2018-07-27T17:00:00Z
6381,MCO,30825805405.1,2018-04-27T17:00:00Z
6382,MCO,28193510000.0,2018-02-09T16:00:00Z
6383,MCO,26589110000.0,2017-11-03T17:00:00Z
6384,MCO,23240880000.0,2017-07-21T17:00:00Z
6385,MCO,21401826124.48,2017-05-05T21:30:00Z
6386,MCO,18024424000.0,2017-02-17T16:00:00Z
6387,MCO,20703136000.0,2016-10-21T17:00:00Z
6388,MCO,18020433000.0,2016-07-22T17:00:00Z
6389,MPC,34873812877.17,2021-05-04T10:40:04Z
6390,MPC,26910914854.56,2021-02-02T11:43:39Z
6391,MPC,19091405001.78,2020-11-02T11:30:07Z
6392,MPC,24306752329.86,2020-08-03T10:40:05Z
6393,MPC,15353014927.84,2020-05-05T10:45:26Z
6394,MPC,39121632967.25,2020-01-29T11:34:18Z
6395,MPC,39992898933.0,2019-10-31T10:30:08Z
6396,MPC,37027093895.88,2019-08-01T10:30:18Z
6397,MPC,40258173422.25,2019-05-08T10:59:22Z
6398,MPC,40767266569.26,2019-02-07T11:34:50Z
6399,MPC,36067067695.78,2018-11-01T11:07:45Z
6400,MPC,32405414924.16,2018-07-26T11:11:39Z
6401,MPC,34682712557.76,2018-04-30T17:00:00Z
6402,MPC,32225434976.6,2018-02-01T17:00:00Z
6403,MPC,28390717478.24,2017-10-26T16:00:00Z
6404,MPC,27145528194.33,2017-07-27T17:00:00Z
6405,MPC,26678805532.4,2017-04-27T17:00:00Z
6406,MPC,26575494766.15,2017-02-01T11:35:00Z
6407,MPC,21462362189.73,2016-10-27T16:00:00Z
6408,MPC,20112532196.64,2016-07-28T17:00:00Z
6409,DHI,32413096573.44,2021-04-22T10:30:00Z
6410,DHI,25062611820.68,2021-01-26T11:30:00Z
6411,DHI,27529318638.66,2020-11-10T11:30:00Z
6412,DHI,20163461383.6,2020-07-28T10:30:00Z
6413,DHI,12360285540.0,2020-04-28T10:30:00Z
6414,DHI,19320910772.5,2020-01-27T11:30:00Z
6415,DHI,19420021940.34,2019-11-12T11:30:00Z
6416,DHI,16095122457.32,2019-07-30T10:30:00Z
6417,DHI,15452248705.6,2019-04-25T10:00:00Z
6418,DHI,12936569799.6,2019-01-25T11:30:00Z
6419,DHI,15904749667.44,2018-11-08T11:33:50Z
6420,DHI,15474015697.0,2018-07-26T09:55:00Z
6421,DHI,16480360331.52,2018-04-26T17:00:00Z
6422,DHI,19202468562.63,2018-01-31T17:00:00Z
6423,DHI,14945121587.55,2017-11-09T17:00:00Z
6424,DHI,12936918390.79,2017-07-26T17:00:00Z
6425,DHI,12661905723.98,2017-04-20T21:25:00Z
6426,DHI,10200259310.22,2017-01-24T11:55:00Z
6427,DHI,11262280247.4,2016-11-08T11:55:00Z
6428,DHI,11715966878.88,2016-07-21T17:00:00Z
6429,TFC,78431370547.68,2021-04-15T11:56:35Z
6430,TFC,64615310885.88,2021-01-21T11:10:33Z
6431,TFC,51295901923.8,2020-10-15T10:28:39Z
6432,TFC,50602715396.6,2020-07-16T10:06:56Z
6433,TFC,41479847370.24,2020-04-20T10:20:41Z
6434,TFC,75543998520.32,2020-01-30T11:11:50Z
6435,TFC,40897617261.3,2019-10-17T10:12:42Z
6436,TFC,37632722976.28,2019-07-18T10:06:33Z
6437,TFC,35540966813.22,2019-04-18T10:44:26Z
6438,TFC,33383247483.36,2019-01-17T11:09:38Z
6439,TFC,37591651409.58,2018-10-18T10:12:14Z
6440,TFC,39330683818.4,2018-07-19T17:00:00Z
6441,TFC,40453848642.32,2018-04-19T17:00:00Z
6442,TFC,39225154705.44,2018-01-18T16:00:00Z
6443,TFC,37931862090.82,2017-10-19T17:00:00Z
6444,TFC,36695480561.23,2017-07-20T10:45:00Z
6445,TFC,36268248655.2,2017-04-20T17:00:00Z
6446,TFC,38153170633.02,2017-01-19T10:45:00Z
6447,TFC,30606924633.72,2016-10-19T17:00:00Z
6448,TFC,29004352656.15,2016-07-21T10:45:00Z
6449,AES,17912079717.28,2021-05-06T10:06:24Z
6450,AES,15630581978.0,2021-02-25T11:00:36Z
6451,AES,12045525090.28,2020-11-06T11:04:52Z
6452,AES,9634509312.75,2020-08-06T10:00:19Z
6453,AES,9042741660.0,2020-05-07T10:07:44Z
6454,AES,13212657854.4,2020-02-28T11:00:00Z
6455,AES,10847301843.08,2019-11-06T11:00:00Z
6456,AES,11124065408.28,2019-08-06T10:00:00Z
6457,AES,11976266146.08,2019-05-07T10:09:34Z
6458,AES,9576821546.34,2019-02-27T11:00:00Z
6459,AES,9263568524.0,2018-11-06T11:00:00Z
6460,AES,8869370687.73,2018-08-07T10:10:34Z
6461,AES,7509799827.33,2018-05-08T23:00:00Z
6462,AES,7151986509.78,2018-02-27T17:00:00Z
6463,AES,7276029362.96,2017-11-02T17:00:00Z
6464,AES,7334204595.08,2017-08-08T11:00:00Z
6465,AES,7371126394.58,2017-05-08T11:00:00Z
6466,AES,7659624422.8,2017-02-27T11:19:00Z
6467,AES,8469299792.3,2016-11-04T17:00:00Z
6468,AES,8224333990.08,2016-08-05T11:07:00Z
6469,ODFL,27879064631.83,2021-04-22T11:02:54Z
6470,ODFL,22900751825.46,2021-02-04T12:04:48Z
6471,ODFL,21227605391.24,2020-10-27T11:03:00Z
6472,ODFL,20002829811.12,2020-07-30T11:03:23Z
6473,ODFL,15691598509.28,2020-04-23T11:05:01Z
6474,ODFL,15148907815.38,2020-02-06T12:03:59Z
6475,ODFL,13598668091.48,2019-10-24T11:02:31Z
6476,ODFL,12082092501.2,2019-07-25T11:01:56Z
6477,ODFL,11713932583.65,2019-04-25T11:03:46Z
6478,ODFL,10095325406.05,2019-02-07T13:29:56Z
6479,ODFL,13222733174.86,2018-10-25T11:02:30Z
6480,ODFL,12244420687.52,2018-07-26T17:00:00Z
6481,ODFL,12100998638.34,2018-04-26T17:00:00Z
6482,ODFL,10836555564.75,2018-02-08T17:00:00Z
6483,ODFL,9071541398.92,2017-10-26T14:01:00Z
6484,ODFL,7851764175.0,2017-07-27T17:00:00Z
6485,ODFL,7056635814.52,2017-04-27T17:00:00Z
6486,ODFL,7072489166.08,2017-02-02T17:00:00Z
6487,ODFL,5684492186.4,2016-10-27T16:04:00Z
6488,ODFL,5032298846.78,2016-07-28T17:00:00Z
6489,MOS,12001790977.99,2021-05-03T20:06:51Z
6490,MOS,8722896427.44,2021-02-17T21:11:56Z
6491,MOS,6925974537.51,2020-11-03T20:59:17Z
6492,MOS,4742416062.63,2020-08-04T18:09:29Z
6493,MOS,4100999440.42,2020-05-05T18:24:01Z
6494,MOS,8196462524.88,2020-02-19T21:34:52Z
6495,MOS,7790942262.0,2019-11-04T22:24:00Z
6496,MOS,9656280047.68,2019-08-06T10:00:00Z
6497,MOS,10535818609.48,2019-05-06T21:03:00Z
6498,MOS,11259581182.85,2019-02-25T21:50:40Z
6499,MOS,12519672007.36,2018-11-05T21:30:00Z
6500,MOS,10810933021.35,2018-08-06T17:00:00Z
6501,MOS,9357935054.72,2018-05-07T17:00:00Z
6502,MOS,9007933993.34,2018-02-19T17:00:00Z
6503,MOS,7579161921.91,2017-10-31T17:00:00Z
6504,MOS,8013721991.1,2017-08-01T11:45:00Z
6505,MOS,10242681020.6,2017-05-01T22:25:44Z
6506,MOS,10272496642.17,2017-02-07T11:53:00Z
6507,MOS,8565769748.92,2016-11-01T17:00:00Z
6508,MOS,9158192383.34,2016-08-02T17:00:00Z
6509,ETR,20000276433.69,2021-04-28T11:20:23Z
6510,ETR,19991214996.48,2021-02-26T17:48:25Z
6511,ETR,19728820927.42,2020-10-28T11:37:39Z
6512,ETR,18781735653.99,2020-08-05T14:43:07Z
6513,ETR,18809105677.5,2020-05-11T18:34:31Z
6514,ETR,23858023844.0,2020-02-19T15:14:50Z
6515,ETR,23334659577.36,2019-11-05T17:12:26Z
6516,ETR,19549129601.43,2019-07-31T14:26:42Z
6517,ETR,18214646769.41,2019-05-03T15:35:13Z
6518,ETR,15590910445.05,2019-02-20T15:28:15Z
6519,ETR,14672768746.16,2018-10-31T14:12:49Z
6520,ETR,15841437230.61,2018-08-01T17:00:00Z
6521,ETR,14297546805.36,2018-04-25T17:00:00Z
6522,ETR,14670662015.73,2018-02-23T17:00:00Z
6523,ETR,13708148803.56,2017-10-24T16:00:00Z
6524,ETR,13781707255.26,2017-08-02T17:00:00Z
6525,ETR,13684592258.28,2017-04-25T19:30:00Z
6526,ETR,13160526225.24,2017-02-15T17:00:00Z
6527,ETR,13714786724.91,2016-10-25T17:00:00Z
6528,ETR,14540569530.45,2016-08-02T17:00:00Z
6529,NCLH,10205503615.55,2021-05-06T11:06:15Z
6530,NCLH,8026202664.36,2021-02-25T12:06:39Z
6531,NCLH,4715848823.72,2020-11-09T21:22:00Z
6532,NCLH,4211788964.96,2020-08-06T11:31:55Z
6533,NCLH,2336699849.36,2020-05-14T11:02:57Z
6534,NCLH,12446143626.51,2020-02-20T13:08:05Z
6535,NCLH,11014457328.1,2019-11-07T14:11:55Z
6536,NCLH,11551655623.78,2019-08-08T12:19:16Z
6537,NCLH,11966322910.8,2019-05-09T11:39:19Z
6538,NCLH,9226210799.16,2019-02-21T13:19:17Z
6539,NCLH,12718926077.04,2018-11-08T12:53:32Z
6540,NCLH,10616578733.25,2018-08-09T11:47:51Z
6541,NCLH,11862124100.37,2018-05-02T17:00:00Z
6542,NCLH,12165704272.5,2018-02-22T17:00:00Z
6543,NCLH,12332166261.4,2017-11-09T17:00:00Z
6544,NCLH,12381846302.73,2017-08-08T11:00:00Z
6545,NCLH,11560184788.08,2017-05-10T12:00:00Z
