,Instrument,Original Announcement Date Time,Revenue from Business Activities - Total
2910,EFX,2018-04-25T17:00:00Z,865700000.0
2911,EFX,2018-03-01T23:00:00Z,838400000.0
2912,EFX,2017-11-09T22:00:00Z,834800000.0
2913,EFX,2017-07-26T21:41:00Z,856700000.0
2914,EFX,2017-04-26T21:15:00Z,832200000.0
2915,EFX,2017-02-08T21:17:00Z,801100000.0
2916,EFX,2016-10-26T17:00:00Z,804100000.0
2917,EFX,2016-07-27T21:04:00Z,811300000.0
2918,UAL,2021-04-19T20:30:09Z,3221000000.0
2919,UAL,2021-01-20T22:03:45Z,3412000000.0
2920,UAL,2020-10-14T20:15:07Z,2489000000.0
2921,UAL,2020-07-21T20:15:22Z,1475000000.0
2922,UAL,2020-04-30T20:30:08Z,7979000000.0
2923,UAL,2020-01-21T21:16:25Z,10888000000.0
2924,UAL,2019-10-15T20:15:06Z,11380000000.0
2925,UAL,2019-07-16T20:15:07Z,11402000000.0
2926,UAL,2019-04-16T20:16:02Z,9589000000.0
2927,UAL,2019-01-15T21:16:40Z,10491000000.0
2928,UAL,2018-10-16T20:17:37Z,11003000000.0
2929,UAL,2018-07-17T20:17:42Z,10777000000.0
2930,UAL,2018-04-17T16:00:00Z,9032000000.0
2931,UAL,2018-01-23T16:00:00Z,9451000000.0
2932,UAL,2017-10-18T17:00:00Z,9899000000.0
2933,UAL,2017-07-18T06:45:12Z,10008000000.0
2934,UAL,2017-04-17T16:00:00Z,8426000000.0
2935,UAL,2017-01-17T12:00:01Z,9052000000.0
2936,UAL,2016-10-17T16:00:00Z,9913000000.0
2937,UAL,2016-07-19T17:00:00Z,9396000000.0
2938,DISCA,2021-04-28T11:04:10Z,2792000000.0
2939,DISCA,2021-02-22T12:03:43Z,2886000000.0
2940,DISCA,2020-11-05T12:11:18Z,2561000000.0
2941,DISCA,2020-08-05T11:22:05Z,2541000000.0
2942,DISCA,2020-05-06T11:08:22Z,2683000000.0
2943,DISCA,2020-02-27T12:03:02Z,2874000000.0
2944,DISCA,2019-11-07T13:01:17Z,2678000000.0
2945,DISCA,2019-08-06T11:59:49Z,2885000000.0
2946,DISCA,2019-05-02T11:59:51Z,2707000000.0
2947,DISCA,2019-02-26T12:37:21Z,2809000000.0
2948,DISCA,2018-11-08T12:04:33Z,2592000000.0
2949,DISCA,2018-08-07T17:00:00Z,2845000000.0
2950,DISCA,2018-05-08T05:00:00Z,2307000000.0
2951,DISCA,2018-02-27T17:00:00Z,1864000000.0
2952,DISCA,2017-11-02T17:00:00Z,1651000000.0
2953,DISCA,2017-07-31T17:00:00Z,1745000000.0
2954,DISCA,2017-05-09T05:00:00Z,1613000000.0
2955,DISCA,2017-02-14T12:52:00Z,1672000000.0
2956,DISCA,2016-11-01T17:00:00Z,1556000000.0
2957,DISCA,2016-08-02T16:00:00Z,1708000000.0
2958,GRMN,2021-04-28T11:03:02Z,1072327000.0
2959,GRMN,2021-02-17T12:02:01Z,1351405000.0
2960,GRMN,2020-10-28T11:02:59Z,1109194000.0
2961,GRMN,2020-07-29T11:03:09Z,869867000.0
2962,GRMN,2020-04-29T11:02:30Z,856108000.0
2963,GRMN,2020-02-19T12:05:18Z,1102232000.0
2964,GRMN,2019-10-30T11:03:24Z,934383000.0
2965,GRMN,2019-07-31T11:03:03Z,954840000.0
2966,GRMN,2019-05-01T12:09:22Z,766050000.0
2967,GRMN,2019-02-20T12:07:50Z,932108000.0
2968,GRMN,2018-10-31T11:21:00Z,810011000.0
2969,GRMN,2018-08-01T11:04:35Z,894452000.0
2970,GRMN,2018-05-02T17:00:00Z,710872000.0
2971,GRMN,2018-02-21T17:00:00Z,897319000.0
2972,GRMN,2017-11-01T17:00:00Z,751244000.0
2973,GRMN,2017-08-02T15:05:00Z,831486000.0
2974,GRMN,2017-05-03T15:38:43Z,641510000.0
2975,GRMN,2017-02-22T12:00:00Z,860767000.0
2976,GRMN,2016-10-26T17:00:00Z,722250000.0
2977,GRMN,2016-07-27T17:00:00Z,811609000.0
2978,NI,2021-05-05T17:10:31Z,1545600000.0
2979,NI,2021-02-17T18:52:18Z,1211000000.0
2980,NI,2020-11-02T11:30:04Z,902500000.0
2981,NI,2020-08-05T15:47:39Z,962700000.0
2982,NI,2020-05-06T10:32:49Z,1605500000.0
2983,NI,2020-02-28T11:45:39Z,1397200000.0
2984,NI,2019-10-30T10:34:13Z,931500000.0
2985,NI,2019-07-31T19:15:57Z,1010400000.0
2986,NI,2019-05-01T14:20:45Z,1869800000.0
2987,NI,2019-02-20T16:39:00Z,1461700000.0
2988,NI,2018-11-01T10:23:04Z,895000000.0
2989,NI,2018-08-01T14:19:35Z,1007000000.0
2990,NI,2018-05-02T22:00:00Z,1750800000.0
2991,NI,2018-02-20T23:00:00Z,1368300000.0
2992,NI,2017-11-01T22:00:00Z,917000000.0
2993,NI,2017-08-02T22:00:00Z,990700000.0
2994,NI,2017-05-03T16:00:00Z,1598600000.0
2995,NI,2017-02-22T17:00:00Z,1297000000.0
2996,NI,2016-11-01T11:37:00Z,861300000.0
2997,NI,2016-08-02T16:00:00Z,897600000.0
2998,ILMN,2021-04-27T20:05:00Z,1093000000.0
2999,ILMN,2021-02-11T21:05:00Z,953000000.0
3000,ILMN,2020-10-29T20:05:00Z,794000000.0
3001,ILMN,2020-08-06T20:05:00Z,633000000.0
3002,ILMN,2020-04-30T20:05:00Z,859000000.0
3003,ILMN,2020-01-29T21:05:00Z,952000000.0
3004,ILMN,2019-10-24T20:05:00Z,907000000.0
3005,ILMN,2019-07-29T20:05:00Z,838000000.0
3006,ILMN,2019-04-25T20:05:00Z,846000000.0
3007,ILMN,2019-01-29T21:05:00Z,867000000.0
3008,ILMN,2018-10-23T20:11:18Z,853000000.0
3009,ILMN,2018-07-30T20:05:00Z,830000000.0
3010,ILMN,2018-04-24T17:00:00Z,782000000.0
3011,ILMN,2018-01-30T17:00:00Z,777000000.0
3012,ILMN,2017-10-24T17:00:00Z,714000000.0
3013,ILMN,2017-08-01T16:00:00Z,662000000.0
3014,ILMN,2017-04-25T17:00:00Z,598000000.0
3015,ILMN,2017-01-31T21:29:00Z,619347000.0
3016,ILMN,2016-11-01T21:05:00Z,607139000.0
3017,ILMN,2016-07-26T16:00:00Z,600124000.0
3018,CSCO,2021-05-19T20:08:00Z,12803000000.0
3019,CSCO,2021-02-09T21:05:14Z,11960000000.0
3020,CSCO,2020-11-12T21:05:09Z,11929000000.0
3021,CSCO,2020-08-12T20:05:08Z,12154000000.0
3022,CSCO,2020-05-13T20:10:45Z,11983000000.0
3023,CSCO,2020-02-12T21:05:04Z,12005000000.0
3024,CSCO,2019-11-13T21:05:05Z,13159000000.0
3025,CSCO,2019-08-14T20:05:05Z,13428000000.0
3026,CSCO,2019-05-15T20:05:07Z,12958000000.0
3027,CSCO,2019-02-13T21:05:06Z,12446000000.0
3028,CSCO,2018-11-14T21:25:39Z,13072000000.0
3029,CSCO,2018-08-15T20:05:02Z,12844000000.0
3030,CSCO,2018-05-16T17:00:00Z,12463000000.0
3031,CSCO,2018-02-14T17:00:00Z,11887000000.0
3032,CSCO,2017-11-15T17:00:00Z,12136000000.0
3033,CSCO,2017-08-16T21:05:00Z,12133000000.0
3034,CSCO,2017-05-17T06:35:00Z,11940000000.0
3035,CSCO,2017-02-15T17:00:00Z,11580000000.0
3036,CSCO,2016-11-16T21:05:00Z,12352000000.0
3037,CSCO,2016-08-17T21:05:00Z,12638000000.0
3038,FRC,2021-04-14T11:00:03Z,1113379000.0
3039,FRC,2021-01-14T12:00:29Z,1062350000.0
3040,FRC,2020-10-13T11:00:01Z,981418000.0
3041,FRC,2020-07-14T11:00:01Z,903464000.0
3042,FRC,2020-04-14T10:50:00Z,903059000.0
3043,FRC,2020-01-14T13:00:00Z,854987000.0
3044,FRC,2019-10-15T12:00:02Z,819685000.0
3045,FRC,2019-07-16T12:00:01Z,802941000.0
3046,FRC,2019-04-12T12:00:00Z,795675000.0
3047,FRC,2019-01-15T13:00:01Z,795412000.0
3048,FRC,2018-10-12T12:00:00Z,753111000.0
3049,FRC,2018-07-13T12:00:00Z,728526000.0
3050,FRC,2018-04-13T17:00:00Z,707446000.0
3051,FRC,2018-01-16T17:00:00Z,683182000.0
3052,FRC,2017-10-13T17:00:00Z,652713000.0
3053,FRC,2017-07-14T17:00:00Z,629100000.0
3054,FRC,2017-04-13T17:00:00Z,589979000.0
3055,FRC,2017-01-13T17:00:00Z,584661000.0
3056,FRC,2016-10-13T17:00:00Z,545439000.0
3057,FRC,2016-08-09T17:00:00Z,522970000.0
3058,MDLZ,2021-04-27T20:13:46Z,7238000000.0
3059,MDLZ,2021-01-28T21:12:31Z,7298000000.0
3060,MDLZ,2020-11-02T21:05:03Z,6665000000.0
3061,MDLZ,2020-07-28T20:22:30Z,5911000000.0
3062,MDLZ,2020-04-28T20:17:52Z,6707000000.0
3063,MDLZ,2020-01-29T21:14:26Z,6913000000.0
3064,MDLZ,2019-10-29T20:05:18Z,6355000000.0
3065,MDLZ,2019-07-30T20:13:07Z,6062000000.0
3066,MDLZ,2019-04-30T20:06:19Z,6538000000.0
3067,MDLZ,2019-01-30T21:05:07Z,6773000000.0
3068,MDLZ,2018-10-29T20:05:07Z,6288000000.0
3069,MDLZ,2018-07-25T20:05:05Z,6112000000.0
3070,MDLZ,2018-05-01T17:00:00Z,6765000000.0
3071,MDLZ,2018-01-31T17:00:00Z,6966000000.0
3072,MDLZ,2017-10-30T18:00:00Z,6530000000.0
3073,MDLZ,2017-08-02T17:00:00Z,5986000000.0
3074,MDLZ,2017-05-02T17:00:00Z,6414000000.0
3075,MDLZ,2017-02-07T21:00:00Z,6770000000.0
3076,MDLZ,2016-10-26T17:00:00Z,6396000000.0
3077,MDLZ,2016-07-27T12:00:00Z,6302000000.0
3078,VNO,2021-05-03T20:21:22Z,379977000.0
3079,VNO,2021-02-16T00:00:00Z,376431000.0
3080,VNO,2020-11-02T21:19:01Z,363962000.0
3081,VNO,2020-08-03T20:31:54Z,343026000.0
3082,VNO,2020-05-04T20:36:16Z,444532000.0
3083,VNO,2020-02-18T21:39:01Z,460968000.0
3084,VNO,2019-10-28T20:23:28Z,465961000.0
3085,VNO,2019-07-29T20:33:39Z,463103000.0
3086,VNO,2019-04-29T15:58:57Z,534668000.0
3087,VNO,2019-02-11T21:36:39Z,543417000.0
3088,VNO,2018-10-29T20:18:57Z,542048000.0
3089,VNO,2018-07-30T20:23:51Z,541818000.0
3090,VNO,2018-04-30T17:00:00Z,536437000.0
3091,VNO,2018-02-12T23:00:00Z,536226000.0
3092,VNO,2017-10-30T23:00:00Z,528755000.0
3093,VNO,2017-07-31T17:00:00Z,511087000.0
3094,VNO,2017-05-01T16:00:00Z,508058000.0
3095,VNO,2017-02-13T17:00:00Z,513974000.0
3096,VNO,2016-10-31T17:00:00Z,502753000.0
3097,VNO,2016-08-01T17:00:00Z,621708000.0
3098,LHX,2021-04-30T10:41:48Z,4567000000.0
3099,LHX,2021-01-29T11:39:17Z,4660000000.0
3100,LHX,2020-10-30T11:10:22Z,4463000000.0
3101,LHX,2020-07-31T12:38:27Z,4445000000.0
3102,LHX,2020-05-05T10:37:36Z,4626000000.0
3103,LHX,2020-02-04T11:45:51Z,4832000000.0
3104,LHX,2019-10-30T10:37:58Z,4431000000.0
3105,LHX,2019-01-29T11:44:43Z,1666000000.0
3106,LHX,2018-10-15T11:46:12Z,1542000000.0
3107,LHX,2018-07-31T10:57:18Z,1661000000.0
3108,LHX,2018-05-02T17:00:00Z,1562000000.0
3109,LHX,2018-01-30T17:00:00Z,1535000000.0
3110,LHX,2017-10-31T17:00:00Z,1410000000.0
3111,LHX,2017-07-31T11:44:00Z,1539000000.0
3112,LHX,2017-05-03T02:00:00Z,1489000000.0
3113,LHX,2017-02-02T11:30:00Z,1449000000.0
3114,LHX,2016-11-01T17:00:00Z,1420000000.0
3115,LHX,2016-08-02T23:30:00Z,1533000000.0
3116,NKE,2021-06-24T20:18:40Z,12344000000.0
3117,NKE,2021-03-18T20:15:00Z,10357000000.0
3118,NKE,2020-12-18T21:17:54Z,11243000000.0
3119,NKE,2020-09-22T20:15:01Z,10594000000.0
3120,NKE,2020-06-25T20:15:00Z,6313000000.0
3121,NKE,2020-03-24T20:15:00Z,10104000000.0
3122,NKE,2019-12-19T21:15:00Z,10326000000.0
3123,NKE,2019-09-24T20:15:00Z,10660000000.0
3124,NKE,2019-06-27T20:15:00Z,10184000000.0
3125,NKE,2019-03-21T20:15:00Z,9611000000.0
3126,NKE,2018-12-20T21:15:00Z,9374000000.0
3127,NKE,2018-09-25T20:15:00Z,9948000000.0
3128,NKE,2018-06-28T20:19:03Z,9789000000.0
3129,NKE,2018-03-22T16:00:00Z,8984000000.0
3130,NKE,2017-12-21T17:00:00Z,8554000000.0
3131,NKE,2017-09-26T20:15:00Z,9070000000.0
3132,NKE,2017-06-29T17:00:00Z,8677000000.0
3133,NKE,2017-03-21T16:00:00Z,8408000000.0
3134,NKE,2016-12-20T17:00:00Z,8141000000.0
3135,NKE,2016-09-27T16:00:00Z,9028000000.0
3136,MRO,2021-05-05T20:04:08Z,1180000000.0
3137,MRO,2021-02-22T21:32:43Z,831000000.0
3138,MRO,2020-11-04T21:05:25Z,764000000.0
3139,MRO,2020-08-05T20:53:32Z,496000000.0
3140,MRO,2020-05-06T21:35:48Z,1031000000.0
3141,MRO,2020-02-12T21:32:47Z,1241000000.0
3142,MRO,2019-11-06T21:45:08Z,1255000000.0
3143,MRO,2019-08-07T20:34:34Z,1394000000.0
3144,MRO,2019-05-01T20:32:00Z,1235000000.0
3145,MRO,2019-02-13T21:33:14Z,1395000000.0
3146,MRO,2018-11-07T21:36:39Z,1657000000.0
3147,MRO,2018-08-01T20:44:00Z,1459000000.0
3148,MRO,2018-05-02T17:00:00Z,1541000000.0
3149,MRO,2018-02-14T17:00:00Z,1428000000.0
3150,MRO,2017-11-01T16:00:00Z,1192000000.0
3151,MRO,2017-08-02T17:00:00Z,946000000.0
3152,MRO,2017-05-04T07:03:00Z,921000000.0
3153,MRO,2017-02-15T17:00:00Z,951000000.0
3154,MRO,2016-11-02T16:00:00Z,884000000.0
3155,MRO,2016-08-03T17:00:00Z,772000000.0
3156,ANTM,2021-04-21T10:00:01Z,32385000000.0
3157,ANTM,2021-01-27T11:00:00Z,31760000000.0
3158,ANTM,2020-10-28T10:25:11Z,31176000000.0
3159,ANTM,2020-07-29T10:00:00Z,29253000000.0
3160,ANTM,2020-04-29T10:00:00Z,29678000000.0
3161,ANTM,2020-01-29T11:00:00Z,27424000000.0
3162,ANTM,2019-10-23T10:00:00Z,26687000000.0
3163,ANTM,2019-07-24T10:00:00Z,25473000000.0
3164,ANTM,2019-04-24T10:00:00Z,24676000000.0
3165,ANTM,2019-01-30T11:00:00Z,23381000000.0
3166,ANTM,2018-10-31T10:00:00Z,23257000000.0
3167,ANTM,2018-07-25T10:00:00Z,22948100000.0
3168,ANTM,2018-04-25T17:00:00Z,22545400000.0
3169,ANTM,2018-01-31T17:00:00Z,22692500000.0
3170,ANTM,2017-10-25T17:00:00Z,22431600000.0
3171,ANTM,2017-07-26T11:05:00Z,22414400000.0
3172,ANTM,2017-04-26T11:00:00Z,22534000000.0
3173,ANTM,2017-02-01T17:00:00Z,21726200000.0
3174,ANTM,2016-11-02T11:00:00Z,21414900000.0
3175,ANTM,2016-07-27T17:00:00Z,21481900000.0
3176,PPL,2021-05-06T12:04:17Z,1498000000.0
3177,PPL,2021-02-18T00:00:00Z,1929000000.0
3178,PPL,2020-11-05T13:12:17Z,1885000000.0
3179,PPL,2020-08-10T17:26:07Z,1739000000.0
3180,PPL,2020-05-08T16:41:13Z,1440000000.0
3181,PPL,2020-02-14T13:02:39Z,1954000000.0
3182,PPL,2019-11-05T17:12:15Z,1933000000.0
3183,PPL,2019-08-06T12:00:10Z,1803000000.0
3184,PPL,2019-05-02T12:00:11Z,2079000000.0
3185,PPL,2019-02-14T12:31:42Z,1939000000.0
3186,PPL,2018-11-01T12:00:14Z,1872000000.0
3187,PPL,2018-08-07T12:13:25Z,1848000000.0
3188,PPL,2018-05-03T05:00:00Z,2126000000.0
3189,PPL,2018-02-22T16:00:00Z,1926000000.0
3190,PPL,2017-11-01T04:00:00Z,1845000000.0
3191,PPL,2017-08-03T16:00:00Z,1725000000.0
3192,PPL,2017-05-04T12:15:00Z,1951000000.0
3193,PPL,2017-02-01T17:00:00Z,1832000000.0
3194,PPL,2016-11-01T17:00:00Z,1889000000.0
3195,PPL,2016-08-09T16:00:00Z,1785000000.0
3196,CCI,2021-04-21T20:15:00Z,1485000000.0
3197,CCI,2021-01-27T21:15:00Z,1493000000.0
3198,CCI,2020-10-21T20:25:40Z,1486000000.0
3199,CCI,2020-07-29T21:26:02Z,1440000000.0
3200,CCI,2020-04-29T20:15:10Z,1421000000.0
3201,CCI,2020-02-26T21:30:18Z,1426000000.0
3202,CCI,2019-10-16T20:25:34Z,1482000000.0
3203,CCI,2019-07-17T20:15:21Z,1447000000.0
3204,CCI,2019-04-17T20:23:35Z,1408000000.0
3205,CCI,2019-01-23T21:26:54Z,1366000000.0
3206,CCI,2018-10-17T20:25:08Z,1375000000.0
3207,CCI,2018-07-18T20:39:21Z,1330000000.0
3208,CCI,2018-04-18T17:00:00Z,1299000000.0
3209,CCI,2018-01-24T17:00:00Z,1137485000.0
3210,CCI,2017-10-18T17:00:00Z,1063238000.0
3211,CCI,2017-07-19T17:00:00Z,1038335000.0
3212,CCI,2017-04-24T21:15:00Z,1015942000.0
3213,CCI,2017-01-25T17:00:00Z,1032416000.0
3214,CCI,2016-10-20T21:15:00Z,992016000.0
3215,CCI,2016-07-21T21:15:00Z,962409000.0
3216,FAST,2021-04-13T10:50:00Z,1417000000.0
3217,FAST,2021-01-20T11:50:00Z,1358000000.0
3218,FAST,2020-10-13T11:28:39Z,1413300000.0
3219,FAST,2020-07-14T10:50:00Z,1509000000.0
3220,FAST,2020-04-14T10:50:00Z,1367000000.0
3221,FAST,2020-01-17T11:50:00Z,1276900000.0
3222,FAST,2019-10-11T10:50:00Z,1379100000.0
3223,FAST,2019-07-11T10:50:00Z,1368400000.0
3224,FAST,2019-04-11T10:50:19Z,1309300000.0
3225,FAST,2019-01-17T12:41:28Z,1231600000.0
3226,FAST,2018-10-10T10:53:14Z,1279800000.0
3227,FAST,2018-07-11T11:48:10Z,1267900000.0
3228,FAST,2018-04-11T17:00:00Z,1185800000.0
3229,FAST,2018-01-17T17:00:00Z,1088500000.0
3230,FAST,2017-10-11T11:50:00Z,1132800000.0
3231,FAST,2017-07-12T11:50:00Z,1121500000.0
3232,FAST,2017-04-12T17:00:00Z,1047700000.0
3233,FAST,2017-01-18T17:00:00Z,947947000.0
3234,FAST,2016-10-11T11:50:00Z,1013122000.0
3235,FAST,2016-07-12T16:00:00Z,1014287000.0
3236,RJF,2021-04-28T21:16:53Z,2354000000.0
3237,RJF,2021-01-27T21:38:11Z,2202000000.0
3238,RJF,2020-10-28T20:44:13Z,2072000000.0
3239,RJF,2020-07-29T21:00:58Z,1829000000.0
3240,RJF,2020-04-29T20:38:37Z,2063000000.0
3241,RJF,2020-01-22T21:40:29Z,2013000000.0
3242,RJF,2019-10-23T21:29:05Z,2037000000.0
3243,RJF,2019-07-24T21:18:56Z,1954000000.0
3244,RJF,2019-04-24T20:48:38Z,1895000000.0
3245,RJF,2019-01-23T22:08:10Z,1963000000.0
3246,RJF,2018-10-24T21:21:24Z,1863386000.0
3247,RJF,2018-07-25T17:00:00Z,1872565000.0
3248,RJF,2018-04-25T17:00:00Z,1841391000.0
3249,RJF,2018-01-24T17:00:00Z,1740658000.0
3250,RJF,2017-10-25T16:00:00Z,1699464000.0
3251,RJF,2017-07-26T22:05:00Z,1629738000.0
3252,RJF,2017-04-26T21:47:00Z,1569652000.0
3253,RJF,2017-01-25T17:00:00Z,1490048000.0
3254,RJF,2016-10-26T16:00:00Z,1466544000.0
3255,RJF,2016-07-20T22:18:00Z,1361753000.0
3256,FCX,2021-04-22T12:09:00Z,4850000000.0
3257,FCX,2021-01-26T13:11:29Z,4495000000.0
3258,FCX,2020-10-22T12:09:02Z,3851000000.0
3259,FCX,2020-07-23T11:58:01Z,3054000000.0
3260,FCX,2020-04-24T12:11:18Z,2798000000.0
3261,FCX,2020-01-23T13:00:01Z,3911000000.0
3262,FCX,2019-10-23T12:00:01Z,3153000000.0
3263,FCX,2019-07-24T12:00:01Z,3546000000.0
3264,FCX,2019-04-25T12:00:01Z,3792000000.0
3265,FCX,2019-01-24T13:00:01Z,3684000000.0
3266,FCX,2018-10-24T12:02:59Z,4908000000.0
3267,FCX,2018-07-25T17:00:00Z,5168000000.0
3268,FCX,2018-04-24T17:00:00Z,4868000000.0
3269,FCX,2018-01-25T16:00:00Z,5041000000.0
3270,FCX,2017-10-25T17:00:00Z,4310000000.0
3271,FCX,2017-07-25T13:00:00Z,3711000000.0
3272,FCX,2017-04-24T13:00:00Z,3341000000.0
3273,FCX,2017-01-25T16:00:00Z,4377000000.0
3274,FCX,2016-10-25T13:00:00Z,3877000000.0
3275,FCX,2016-07-26T18:51:00Z,3334000000.0
3276,LNT,2021-05-06T22:00:00Z,901000000.0
3277,LNT,2021-02-18T23:00:00Z,817000000.0
3278,LNT,2020-11-02T23:00:00Z,920000000.0
3279,LNT,2020-08-06T22:00:10Z,763100000.0
3280,LNT,2020-05-07T22:00:10Z,915700000.0
3281,LNT,2020-02-20T23:00:05Z,880100000.0
3282,LNT,2019-11-06T23:00:04Z,990200000.0
3283,LNT,2019-08-01T22:00:04Z,790200000.0
3284,LNT,2019-05-03T10:11:07Z,987200000.0
3285,LNT,2019-02-22T11:03:18Z,873500000.0
3286,LNT,2018-11-06T23:00:04Z,928600000.0
3287,LNT,2018-08-02T22:00:02Z,816100000.0
3288,LNT,2018-05-02T17:00:00Z,916300000.0
3289,LNT,2018-02-22T17:00:00Z,856100000.0
3290,LNT,2017-11-02T17:00:00Z,906900000.0
3291,LNT,2017-08-03T17:00:00Z,765300000.0
3292,LNT,2017-05-03T17:00:00Z,853900000.0
3293,LNT,2017-02-23T17:00:00Z,797000000.0
3294,LNT,2016-11-03T17:00:00Z,924600000.0
3295,LNT,2016-08-01T17:00:00Z,754600000.0
3296,NWSA,2021-05-06T20:15:01Z,2335000000.0
3297,NWSA,2021-02-04T21:00:00Z,2414000000.0
3298,NWSA,2020-11-05T21:15:00Z,2117000000.0
3299,NWSA,2020-08-06T20:45:00Z,1923000000.0
3300,NWSA,2020-05-07T20:15:00Z,2266000000.0
3301,NWSA,2020-02-06T21:45:00Z,2479000000.0
3302,NWSA,2019-11-07T21:45:00Z,2340000000.0
3303,NWSA,2019-08-08T20:45:00Z,2466000000.0
3304,NWSA,2019-05-09T20:15:00Z,2457000000.0
3305,NWSA,2019-02-07T21:26:35Z,2627000000.0
3306,NWSA,2018-11-07T21:45:00Z,2524000000.0
3307,NWSA,2018-08-09T20:15:00Z,2693000000.0
3308,NWSA,2018-05-10T17:00:00Z,2093000000.0
3309,NWSA,2018-02-08T17:00:00Z,2180000000.0
3310,NWSA,2017-11-09T17:00:00Z,2058000000.0
3311,NWSA,2017-08-10T17:00:00Z,2080000000.0
3312,NWSA,2017-05-09T07:16:00Z,1978000000.0
3313,NWSA,2017-02-09T17:00:00Z,2116000000.0
3314,NWSA,2016-11-07T17:00:00Z,1965000000.0
3315,NWSA,2016-08-08T17:00:00Z,2226000000.0
3316,TSLA,2021-04-26T20:56:40Z,10389000000.0
3317,TSLA,2021-01-27T22:13:20Z,10744000000.0
3318,TSLA,2020-10-21T20:44:12Z,8771000000.0
3319,TSLA,2020-07-22T20:57:54Z,6036000000.0
3320,TSLA,2020-04-29T20:59:56Z,5985000000.0
3321,TSLA,2020-01-29T22:14:57Z,7384000000.0
3322,TSLA,2019-10-23T21:29:01Z,6303000000.0
3323,TSLA,2019-07-24T20:57:51Z,6349676000.0
3324,TSLA,2019-04-24T21:17:42Z,4541464000.0
3325,TSLA,2019-01-30T21:20:45Z,7225873000.0
3326,TSLA,2018-10-24T20:30:47Z,6824413000.0
3327,TSLA,2018-08-01T20:37:36Z,4002231000.0
3328,TSLA,2018-05-02T17:00:00Z,3408751000.0
3329,TSLA,2018-02-07T17:00:00Z,3288249000.0
3330,TSLA,2017-11-01T17:00:00Z,2984675000.0
3331,TSLA,2017-08-02T17:00:00Z,2789557000.0
3332,TSLA,2017-05-03T17:00:00Z,2696270000.0
3333,TSLA,2017-02-22T17:00:00Z,2284631000.0
3334,TSLA,2016-10-26T17:00:00Z,2298436000.0
3335,TSLA,2016-08-03T17:00:00Z,1270017000.0
3336,FFIV,2021-04-27T20:05:00Z,645287000.0
3337,FFIV,2021-01-26T21:05:00Z,624617000.0
3338,FFIV,2020-10-26T20:08:52Z,614816000.0
3339,FFIV,2020-07-27T20:05:00Z,583252000.0
3340,FFIV,2020-04-27T20:09:25Z,583449000.0
3341,FFIV,2020-01-27T21:05:00Z,569305000.0
3342,FFIV,2019-10-23T20:12:37Z,590388000.0
3343,FFIV,2019-07-24T20:05:00Z,563394000.0
3344,FFIV,2019-04-24T20:10:35Z,544895000.0
3345,FFIV,2019-01-23T21:05:00Z,543770000.0
3346,FFIV,2018-10-24T20:14:49Z,562709000.0
3347,FFIV,2018-07-25T20:05:00Z,542203000.0
3348,FFIV,2018-04-25T17:00:00Z,533304000.0
3349,FFIV,2018-01-24T17:00:00Z,523191000.0
3350,FFIV,2017-10-25T17:00:00Z,537998000.0
3351,FFIV,2017-07-26T17:00:00Z,517837000.0
3352,FFIV,2017-04-26T21:05:00Z,518248000.0
3353,FFIV,2017-01-25T17:00:00Z,515958000.0
3354,FFIV,2016-10-26T21:05:00Z,525349000.0
3355,FFIV,2016-07-20T21:05:00Z,496522000.0
3356,MCD,2021-04-29T11:03:45Z,5124600000.0
3357,MCD,2021-01-28T12:00:09Z,5313800000.0
3358,MCD,2020-11-09T12:00:33Z,5418100000.0
3359,MCD,2020-07-28T11:00:14Z,3761500000.0
3360,MCD,2020-04-30T11:00:51Z,4714400000.0
3361,MCD,2020-01-29T11:58:03Z,5428200000.0
3362,MCD,2019-10-22T11:58:02Z,5502300000.0
3363,MCD,2019-07-26T12:01:44Z,5409800000.0
3364,MCD,2019-04-30T11:58:02Z,5024100000.0
3365,MCD,2019-01-30T12:58:03Z,5395700000.0
3366,MCD,2018-10-23T11:58:02Z,5369400000.0
3367,MCD,2018-07-26T17:00:00Z,5353900000.0
3368,MCD,2018-04-30T17:00:00Z,5138900000.0
3369,MCD,2018-01-30T17:00:00Z,5340200000.0
3370,MCD,2017-10-24T17:00:00Z,5754600000.0
3371,MCD,2017-07-24T12:58:00Z,6049700000.0
3372,MCD,2017-04-24T12:58:00Z,5675900000.0
3373,MCD,2017-01-23T12:58:00Z,6028900000.0
3374,MCD,2016-10-21T14:58:00Z,6424100000.0
3375,MCD,2016-07-27T00:58:00Z,6265000000.0
3376,ADSK,2021-05-27T20:05:05Z,989300000.0
3377,ADSK,2021-02-25T21:05:07Z,1039200000.0
3378,ADSK,2020-11-24T21:02:04Z,952400000.0
3379,ADSK,2020-08-25T20:01:04Z,913100000.0
3380,ADSK,2020-05-27T20:01:03Z,885700000.0
3381,ADSK,2020-02-27T21:01:04Z,899300000.0
3382,ADSK,2019-11-26T21:01:05Z,842700000.0
3383,ADSK,2019-08-27T20:03:07Z,796800000.0
3384,ADSK,2019-05-23T20:03:05Z,735500000.0
3385,ADSK,2019-02-28T21:01:04Z,737300000.0
3386,ADSK,2018-11-20T21:07:52Z,660900000.0
3387,ADSK,2018-08-23T20:03:17Z,611700000.0
3388,ADSK,2018-05-24T17:00:00Z,559900000.0
3389,ADSK,2018-03-06T17:00:00Z,553800000.0
