,Instrument,Enterprise Value,Original Announcement Date Time
4764,CINF,12168656105.25,2017-08-02T17:00:00Z
4765,CINF,12210210764.75,2017-04-26T17:00:00Z
4766,CINF,12548705238.0,2017-02-08T21:05:00Z
4767,CINF,12559311210.36,2016-10-25T17:00:00Z
4768,CINF,12614441478.45,2016-07-26T17:00:00Z
4769,FTV,25244959038.5,2021-04-29T20:26:33Z
4770,FTV,25174807547.48,2021-02-04T21:15:01Z
4771,FTV,29221892784.15,2020-10-27T20:15:00Z
4772,FTV,26990740485.29,2020-07-28T20:15:00Z
4773,FTV,21749817857.6,2020-04-30T20:15:00Z
4774,FTV,30788481539.37,2020-02-06T21:17:00Z
4775,FTV,27984580401.2,2019-10-25T10:06:04Z
4776,FTV,32433003006.48,2019-07-25T20:19:26Z
4777,FTV,30139014304.15,2019-04-25T20:17:11Z
4778,FTV,24865230693.58,2019-02-07T21:17:00Z
4779,FTV,33274828291.0,2018-10-25T20:20:38Z
4780,FTV,28253320974.7,2018-07-26T20:26:42Z
4781,FTV,29977913818.08,2018-04-26T17:00:00Z
4782,FTV,28257891985.95,2018-02-08T17:00:00Z
4783,FTV,27336417025.54,2017-10-26T17:00:00Z
4784,FTV,24200904539.75,2017-07-27T17:00:00Z
4785,FTV,23285111670.88,2017-04-27T17:00:00Z
4786,FTV,21091198693.14,2017-02-07T17:00:00Z
4787,FTV,20377773270.2,2016-10-27T17:00:00Z
4788,FTV,17190148688.528,2016-08-02T17:00:00Z
4789,TJX,82185050199.0,2021-05-19T12:05:38Z
4790,TJX,72501456151.44,2021-02-24T12:56:51Z
4791,TJX,56526966556.4,2020-11-18T12:32:47Z
4792,TJX,61851753117.06,2020-08-19T12:22:09Z
4793,TJX,60699876320.25,2020-05-21T12:00:00Z
4794,TJX,70055838825.12,2020-02-26T13:00:02Z
4795,TJX,70305881012.67,2019-11-19T13:32:48Z
4796,TJX,63544011708.56,2019-08-20T12:33:47Z
4797,TJX,65632207277.78,2019-05-21T12:41:23Z
4798,TJX,59504189627.2,2019-02-27T13:27:40Z
4799,TJX,67269611922.43,2018-11-20T13:15:00Z
4800,TJX,60372925321.92,2018-08-21T13:02:43Z
4801,TJX,51042793850.01,2018-05-22T17:00:00Z
4802,TJX,48582742567.35,2018-02-28T17:00:00Z
4803,TJX,44236777960.14,2017-11-14T17:00:00Z
4804,TJX,44049069322.4,2017-08-15T13:35:00Z
4805,TJX,49789410718.08,2017-05-16T13:35:00Z
4806,TJX,47164656878.14,2017-02-22T13:55:52Z
4807,TJX,47650845648.12,2016-11-15T13:50:00Z
4808,TJX,53414894293.12,2016-08-16T16:21:00Z
4809,NSC,78813715736.68,2021-04-28T16:20:46Z
4810,NSC,71915456162.18,2021-01-27T13:07:13Z
4811,NSC,65714322478.62,2020-10-28T12:04:32Z
4812,NSC,56343530495.79,2020-07-29T12:00:06Z
4813,NSC,49001152980.0,2020-04-29T12:02:33Z
4814,NSC,62234749688.19,2020-01-29T13:00:10Z
4815,NSC,58229745474.58,2019-10-23T16:53:48Z
4816,NSC,64218209883.87,2019-07-24T16:32:13Z
4817,NSC,60853301242.18,2019-04-24T18:41:43Z
4818,NSC,50878445502.88,2019-01-24T21:09:59Z
4819,NSC,60951372402.0,2018-10-24T15:17:40Z
4820,NSC,51843094340.82,2018-07-25T15:43:46Z
4821,NSC,50441181182.54,2018-04-25T17:00:00Z
4822,NSC,50608956193.4,2018-01-24T17:00:00Z
4823,NSC,47265168108.48,2017-10-25T23:00:00Z
4824,NSC,44302731388.4,2017-07-26T16:00:00Z
4825,NSC,41610964440.2,2017-04-26T13:00:00Z
4826,NSC,40806197336.45,2017-01-25T13:00:00Z
4827,NSC,37456913329.1,2016-10-26T17:00:00Z
4828,NSC,34222891664.71,2016-07-27T16:00:00Z
4829,LRCX,83522121872.45,2021-04-21T20:05:01Z
4830,LRCX,68962014734.8,2021-01-27T21:05:00Z
4831,LRCX,47094227264.88,2020-10-21T20:05:10Z
4832,LRCX,43025945517.08,2020-07-29T20:05:11Z
4833,LRCX,34813949933.4,2020-04-22T20:12:13Z
4834,LRCX,42382578405.6,2020-01-29T21:05:10Z
4835,LRCX,32208385073.6,2019-10-23T20:05:21Z
4836,LRCX,27270334207.36,2019-07-31T20:05:15Z
4837,LRCX,25990232200.54,2019-04-24T20:05:38Z
4838,LRCX,18154883610.96,2019-01-23T21:05:08Z
4839,LRCX,22503339562.56,2018-10-16T20:09:15Z
4840,LRCX,26203886313.5,2018-07-26T20:18:30Z
4841,LRCX,29820059832.92,2018-04-17T17:00:00Z
4842,LRCX,27856088039.12,2018-01-24T17:00:00Z
4843,LRCX,25105999975.19,2017-10-17T17:00:00Z
4844,LRCX,21306029146.4,2017-07-26T21:05:00Z
4845,LRCX,17731796511.07,2017-04-18T21:05:00Z
4846,LRCX,14685941369.54,2017-01-25T21:05:00Z
4847,LRCX,12120017651.16,2016-10-19T21:05:00Z
4848,LRCX,10837174230.6,2016-07-27T21:05:00Z
4849,KMX,34221544355.84,2021-06-25T10:52:37Z
4850,KMX,34495023809.01,2021-04-01T10:50:00Z
4851,KMX,30042582609.08,2020-12-22T11:50:04Z
4852,KMX,32091002090.66,2020-09-24T10:53:38Z
4853,KMX,28602059885.25,2020-06-19T10:50:00Z
4854,KMX,29668850486.09,2020-04-02T10:50:00Z
4855,KMX,31031022663.0,2019-12-20T11:50:00Z
4856,KMX,28644313573.92,2019-09-24T10:50:00Z
4857,KMX,27440066516.2,2019-06-21T11:35:01Z
4858,KMX,24526387180.4,2019-03-29T11:35:00Z
4859,KMX,25193805113.72,2018-12-21T12:35:00Z
4860,KMX,27233241777.6,2018-09-26T11:37:44Z
4861,KMX,25357572375.44,2018-06-22T17:00:00Z
4862,KMX,24271943958.72,2018-04-04T16:00:00Z
4863,KMX,25547710676.59,2017-12-21T17:00:00Z
4864,KMX,24789768095.6,2017-09-22T12:35:00Z
4865,KMX,23851812325.34,2017-06-21T17:00:00Z
4866,KMX,24171134773.08,2017-04-06T11:35:00Z
4867,KMX,22612135757.4,2016-12-20T12:35:00Z
4868,KMX,22429890180.8,2016-09-21T12:35:00Z
4869,MHK,15179791374.08,2021-04-29T20:10:01Z
4870,MHK,11436063489.0,2021-02-11T21:06:01Z
4871,MHK,8165722040.8,2020-10-29T20:10:11Z
4872,MHK,8836646008.12,2020-08-06T20:14:47Z
4873,MHK,8022948790.16,2020-05-04T20:15:11Z
4874,MHK,12209548409.3,2020-02-13T21:10:11Z
4875,MHK,11568557151.72,2019-10-24T20:07:34Z
4876,MHK,13619380755.81,2019-07-25T20:15:09Z
4877,MHK,12297895971.45,2019-04-25T20:15:02Z
4878,MHK,11823477607.2,2019-02-07T21:15:05Z
4879,MHK,15891917936.85,2018-10-25T20:09:21Z
4880,MHK,18534491663.49,2018-07-25T20:05:13Z
4881,MHK,20149903644.26,2018-04-26T17:00:00Z
4882,MHK,23225907034.3,2018-02-08T17:00:00Z
4883,MHK,21069444189.27,2017-10-26T17:00:00Z
4884,MHK,20795416017.46,2017-07-27T20:19:50Z
4885,MHK,19524994914.59,2017-04-27T21:21:29Z
4886,MHK,17229882498.56,2017-02-09T23:14:00Z
4887,MHK,17489599156.0,2016-11-03T21:15:00Z
4888,MHK,16905628102.26,2016-08-04T16:00:00Z
4889,KEY,33667969069.76,2021-04-20T10:30:09Z
4890,KEY,31520914643.96,2021-01-21T11:30:09Z
4891,KEY,26303679749.47,2020-10-21T10:30:10Z
4892,KEY,28438440074.02,2020-07-22T10:30:10Z
4893,KEY,31808144141.42,2020-04-16T10:30:09Z
4894,KEY,34643550102.16,2020-01-23T11:30:11Z
4895,KEY,34514137009.84,2019-10-17T10:30:11Z
4896,KEY,34385121265.5,2019-07-23T10:30:10Z
4897,KEY,31728498195.75,2019-04-18T10:30:09Z
4898,KEY,30436254340.0,2019-01-17T11:30:11Z
4899,KEY,37828997830.1,2018-10-18T10:30:10Z
4900,KEY,37146904223.34,2018-07-19T10:30:09Z
4901,KEY,36452272096.05,2018-04-19T17:00:00Z
4902,KEY,37390811041.35,2018-01-18T16:00:00Z
4903,KEY,37019604729.12,2017-10-19T16:00:00Z
4904,KEY,36932051626.56,2017-07-20T11:30:00Z
4905,KEY,33425242950.92,2017-04-20T17:00:00Z
4906,KEY,35426607253.42,2017-01-19T11:30:00Z
4907,KEY,27621141930.27,2016-10-25T10:30:00Z
4908,KEY,21542221638.95,2016-07-26T17:00:00Z
4909,BA,190536816970.24,2021-04-28T11:31:16Z
4910,BA,162885448740.28,2021-01-27T12:30:11Z
4911,BA,127402957623.38,2020-10-28T17:05:51Z
4912,BA,132692226509.3,2020-07-29T11:30:06Z
4913,BA,107866693317.28,2020-04-29T11:30:04Z
4914,BA,200923872062.08,2020-01-29T12:30:34Z
4915,BA,228170237995.32,2019-10-23T11:30:06Z
4916,BA,214792100276.23,2019-07-24T11:30:09Z
4917,BA,222426709946.04,2019-04-24T11:31:10Z
4918,BA,188497031502.5,2019-01-30T12:30:09Z
4919,BA,215625641976.6,2018-10-24T11:46:02Z
4920,BA,197876742251.23,2018-07-25T17:00:00Z
4921,BA,195176137583.52,2018-04-25T17:00:00Z
4922,BA,176824062217.93,2018-01-31T17:00:00Z
4923,BA,151054307555.06,2017-10-25T17:00:00Z
4924,BA,119866141168.0,2017-07-26T17:00:00Z
4925,BA,109199909385.94,2017-04-25T12:30:00Z
4926,BA,96063387623.36,2017-01-25T17:00:00Z
4927,BA,83031828676.9,2016-10-26T12:30:00Z
4928,BA,84540637141.41,2016-07-27T17:00:00Z
4929,FOXA,23435209339.82,2021-05-05T00:00:00Z
4930,FOXA,21022205069.68,2021-02-09T13:00:24Z
4931,FOXA,19941745050.22,2020-11-03T13:00:05Z
4932,FOXA,19820009158.72,2020-08-04T20:14:22Z
4933,FOXA,17977948476.76,2020-05-06T20:05:37Z
4934,FOXA,27827445445.76,2020-02-05T21:05:11Z
4935,FOXA,23201933994.295,2019-11-06T21:13:57Z
4936,FOXA,26423757960.95,2019-08-07T20:05:12Z
4937,FOXA,26636701389.58,2019-05-08T20:10:04Z
4938,FOXA,,2019-03-18T20:45:32Z
4939,FOXA,,2019-01-25T22:07:13Z
4940,FOXA,,2018-10-09T22:36:30Z
4941,FOXA,,2019-05-08T20:10:04Z
4942,FOXA,,
4943,J,19661944621.95,2021-05-10T10:40:04Z
4944,J,15166705382.72,2021-02-09T11:40:04Z
4945,J,12734393069.92,2020-11-24T11:46:02Z
4946,J,11913006697.5,2020-08-03T10:57:14Z
4947,J,11228045338.56,2020-05-06T20:05:37Z
4948,J,12962326683.22,2020-02-04T11:40:03Z
4949,J,13112368867.97,2019-11-25T11:23:35Z
4950,J,11826116670.04,2019-08-05T10:15:06Z
4951,J,12747011177.07,2019-05-07T10:15:05Z
4952,J,10069023280.26,2019-02-06T11:40:03Z
4953,J,12320791573.5,2018-11-20T11:42:24Z
4954,J,10611160096.1,2018-08-06T10:40:03Z
4955,J,10150714180.6,2018-05-08T17:00:00Z
4956,J,11007571398.28,2018-02-07T17:00:00Z
4957,J,6533680809.32,2017-11-21T17:00:00Z
4958,J,6135906516.13,2017-08-08T11:46:00Z
4959,J,6415700242.88,2017-05-09T11:40:00Z
4960,J,6606135643.0,2017-02-08T11:47:00Z
4961,J,6077207348.84,2016-11-22T11:45:00Z
4962,J,6000764353.72,2016-08-09T11:45:00Z
4963,AVY,17428269089.92,2021-04-28T10:51:08Z
4964,AVY,14803422859.42,2021-02-03T11:45:00Z
4965,AVY,11816435091.5,2020-10-21T10:45:01Z
4966,AVY,11156836044.05,2020-07-27T10:46:56Z
4967,AVY,10433718349.46,2020-04-29T10:45:00Z
4968,AVY,12675615879.34,2020-01-29T11:47:21Z
4969,AVY,11272344444.66,2019-10-23T10:47:21Z
4970,AVY,11579725875.04,2019-07-23T10:46:58Z
4971,AVY,11373433971.0,2019-04-24T10:47:53Z
4972,AVY,9436671329.84,2019-01-30T11:48:13Z
4973,AVY,11121144850.7,2018-10-23T10:48:04Z
4974,AVY,10446153562.7,2018-07-24T10:47:21Z
4975,AVY,10886294362.5,2018-04-25T17:00:00Z
4976,AVY,11469157228.48,2018-01-31T17:00:00Z
4977,AVY,10141188507.52,2017-10-25T17:00:00Z
4978,AVY,9336732991.12,2017-07-25T16:00:00Z
4979,AVY,8496623689.0,2017-04-26T11:45:00Z
4980,AVY,7346389239.14,2017-02-01T11:45:00Z
4981,AVY,8023392564.36,2016-10-26T11:45:00Z
4982,AVY,7421758650.92,2016-07-26T16:00:00Z
4983,LLY,192512615144.38,2021-04-27T10:25:03Z
4984,LLY,174606837006.32,2021-01-29T11:22:43Z
4985,LLY,155037644463.44,2020-10-27T10:30:17Z
4986,LLY,171149434552.64,2020-07-30T10:25:05Z
4987,LLY,148331673367.84,2020-04-23T10:25:03Z
4988,LLY,139160887232.53,2020-01-30T11:25:05Z
4989,LLY,121616467022.16,2019-10-23T10:25:05Z
4990,LLY,121053451865.72,2019-07-30T10:28:36Z
4991,LLY,148320567211.52,2019-04-30T17:32:14Z
4992,LLY,126554871348.6,2019-02-06T11:25:04Z
4993,LLY,119964736827.36,2018-11-06T11:25:04Z
4994,LLY,97995477738.6,2018-07-24T10:25:04Z
4995,LLY,91511227549.53,2018-04-24T17:00:00Z
4996,LLY,98687159291.06,2018-01-31T17:00:00Z
4997,LLY,100770494269.76,2017-10-24T11:30:00Z
4998,LLY,97752963581.1,2017-07-25T11:25:00Z
4999,LLY,99617034967.27,2017-04-25T11:28:00Z
5000,LLY,85534792316.5,2017-01-31T17:00:00Z
5001,LLY,93743074815.44,2016-10-25T11:30:55Z
5002,LLY,92394172247.5,2016-07-26T11:25:00Z
5003,SIVB,8466092644.58,2021-04-22T20:12:13Z
5004,SIVB,4094096605.29,2021-01-21T21:09:30Z
5005,SIVB,-1399309177.36,2020-10-22T20:17:13Z
5006,SIVB,-1350159911.58,2020-07-23T20:07:33Z
5007,SIVB,2602850961.28,2020-04-23T20:10:08Z
5008,SIVB,7331508581.28,2020-01-23T21:18:02Z
5009,SIVB,5089419887.45,2019-10-24T23:49:49Z
5010,SIVB,3830875602.1,2019-07-25T20:08:46Z
5011,SIVB,5791991401.48,2019-04-25T20:07:01Z
5012,SIVB,8018767700.16,2019-01-24T21:09:46Z
5013,SIVB,16316552871.71,2018-10-25T20:07:52Z
5014,SIVB,13886681561.68,2018-07-26T20:17:17Z
5015,SIVB,12394928737.41,2018-04-26T17:00:00Z
5016,SIVB,11274967218.33,2018-01-25T17:00:00Z
5017,SIVB,7194734368.95,2017-10-26T17:00:00Z
5018,SIVB,6264390426.96,2017-07-27T17:00:00Z
5019,SIVB,6888042283.1,2017-04-27T21:24:00Z
5020,SIVB,7838610215.26,2017-01-26T21:24:00Z
5021,SIVB,4162210024.9,2016-10-20T21:21:00Z
5022,SIVB,4524069042.68,2016-07-21T17:00:00Z
5023,CTVA,34572547802.42,2021-05-04T21:09:48Z
5024,CTVA,26396019520.0,2021-02-03T22:10:02Z
5025,CTVA,20916272890.0,2020-11-04T22:12:31Z
5026,CTVA,19195832300.0,2020-08-05T21:13:37Z
5027,CTVA,18424158466.5,2020-05-06T21:14:28Z
5028,CTVA,20721727411.52,2020-01-30T11:00:20Z
5029,CTVA,22689004476.0,2019-10-31T10:00:24Z
5030,CTVA,22491458662.9,2019-08-01T10:15:08Z
5031,CTVA,,2019-05-31T15:02:24Z
5032,CTVA,,2020-02-14T12:34:20Z
5033,CTVA,,2019-10-31T20:12:20Z
5034,CTVA,,2019-08-06T20:54:51Z
5035,CTVA,,2019-03-19T11:05:57Z
5036,CTVA,,2018-12-19T13:48:21Z
5037,CTVA,,
5038,LUV,32527406999.44,2021-04-22T10:48:50Z
5039,LUV,24519008847.57,2021-01-28T11:31:55Z
5040,LUV,18413204050.0,2020-10-22T10:45:07Z
5041,LUV,15288197415.4,2020-07-23T10:32:46Z
5042,LUV,17655254297.25,2020-04-28T10:15:59Z
5043,LUV,27001385281.48,2020-01-23T11:31:35Z
5044,LUV,28050295330.4,2019-10-24T10:32:44Z
5045,LUV,26693834504.84,2019-07-25T10:47:46Z
5046,LUV,27688498562.47,2019-04-25T10:32:00Z
5047,LUV,25872010396.16,2019-01-24T11:29:01Z
5048,LUV,35467048415.5,2018-10-25T10:30:08Z
5049,LUV,29399388240.64,2018-07-26T17:00:00Z
5050,LUV,33761483539.2,2018-04-26T05:00:00Z
5051,LUV,39317222347.0,2018-01-25T17:00:00Z
5052,LUV,33640691036.02,2017-10-26T17:00:00Z
5053,LUV,37620739121.62,2017-07-27T17:00:00Z
5054,LUV,32202824353.28,2017-04-27T17:00:00Z
5055,LUV,30888391261.92,2017-01-26T17:00:00Z
5056,LUV,24104848225.18,2016-10-26T17:00:00Z
5057,LUV,25126909545.63,2016-07-21T17:00:00Z
5058,GILD,105884792059.09,2021-04-29T20:01:00Z
5059,GILD,97043549960.74,2021-02-04T21:01:00Z
5060,GILD,84563842940.3,2020-10-28T20:01:00Z
5061,GILD,101814489396.0,2020-07-30T20:01:00Z
5062,GILD,97547974109.2,2020-04-30T20:01:00Z
5063,GILD,82575161867.76,2020-02-04T21:01:00Z
5064,GILD,82131948385.78,2019-10-24T20:01:00Z
5065,GILD,84941233640.32,2019-07-30T20:01:00Z
5066,GILD,81694988960.0,2019-05-02T20:01:00Z
5067,GILD,78295906730.6,2019-02-04T21:01:00Z
5068,GILD,99087457185.53,2018-10-25T20:13:05Z
5069,GILD,95315477338.88,2018-07-25T20:01:00Z
5070,GILD,103413262582.33,2018-05-01T17:00:00Z
5071,GILD,101672110873.44,2018-02-06T17:00:00Z
5072,GILD,107090142101.34,2017-10-26T16:00:00Z
5073,GILD,98104236010.44,2017-07-26T21:04:00Z
5074,GILD,101469508989.04,2017-05-02T17:00:00Z
5075,GILD,109270029244.31,2017-02-07T21:05:00Z
5076,GILD,119707379649.68,2016-11-01T16:00:00Z
5077,GILD,125053550030.52,2016-07-25T17:00:00Z
5078,ES,48234451632.91,2021-05-10T10:30:00Z
5079,ES,47737821006.75,2021-02-16T21:15:00Z
5080,ES,44470592697.8,2020-11-03T21:42:39Z
5081,ES,44068325919.19,2020-07-30T20:15:00Z
5082,ES,41597593110.64,2020-05-06T20:10:00Z
5083,ES,43263674702.51,2020-02-19T21:15:00Z
5084,ES,43391211786.15,2019-11-05T21:15:00Z
5085,ES,39802895508.72,2019-07-31T20:15:00Z
5086,ES,37816636347.0,2019-05-01T20:15:00Z
5087,ES,35289479952.32,2019-02-20T21:15:00Z
5088,ES,33807651043.52,2018-11-01T20:14:00Z
5089,ES,32887126206.88,2018-07-31T20:34:59Z
5090,ES,32685256807.36,2018-05-02T17:00:00Z
5091,ES,33551857349.44,2018-02-22T17:00:00Z
5092,ES,30626513235.52,2017-11-01T17:00:00Z
5093,ES,30689471403.68,2017-07-27T16:00:00Z
5094,ES,29753626794.24,2017-05-03T06:45:00Z
5095,ES,28378657175.84,2017-02-21T17:00:00Z
5096,ES,27645300210.48,2016-11-01T17:00:00Z
5097,ES,29499350456.4,2016-07-28T16:00:00Z
5098,V,458294377185.64,2021-04-27T20:13:14Z
5099,V,517929359138.11,2021-01-28T21:04:18Z
5100,V,434624229840.13,2020-10-28T20:05:41Z
5101,V,420802609888.5,2020-07-28T20:06:20Z
5102,V,357340352557.44,2020-04-30T20:03:26Z
5103,V,414845715318.1,2020-01-30T21:08:37Z
5104,V,383865322654.37,2019-10-24T20:13:00Z
5105,V,390252754878.2,2019-07-23T20:04:17Z
5106,V,353729045212.59,2019-04-24T20:06:22Z
5107,V,301169841344.7,2019-01-30T21:05:27Z
5108,V,344358503145.68,2018-10-24T20:08:33Z
5109,V,306856579936.1,2018-07-25T16:00:00Z
5110,V,280352016172.7,2018-04-25T18:00:00Z
5111,V,268937715808.4,2018-02-01T22:00:00Z
5112,V,251114194484.64,2017-10-25T16:00:00Z
5113,V,227451478362.42,2017-07-20T16:00:00Z
5114,V,219805397953.1,2017-04-20T20:10:00Z
5115,V,194191797295.2,2017-02-02T17:00:00Z
5116,V,207899988654.0,2016-10-24T20:05:00Z
5117,V,184015541806.2,2016-07-21T17:00:00Z
5118,ITW,75441342792.64,2021-04-30T12:02:31Z
5119,ITW,70091150812.68,2021-02-05T13:03:57Z
5120,ITW,66931879627.81,2020-10-23T12:02:26Z
5121,ITW,61239144087.65,2020-07-31T12:04:41Z
5122,ITW,51165263514.48,2020-05-05T13:22:34Z
5123,ITW,63515177024.48,2020-01-31T13:00:11Z
5124,ITW,56118839963.04,2019-10-25T12:04:44Z
5125,ITW,55266144489.91,2019-07-26T13:31:41Z
5126,ITW,52912614601.48,2019-04-25T13:26:17Z
5127,ITW,47915930894.79,2019-02-01T14:21:07Z
5128,ITW,53144012114.24,2018-10-24T13:22:10Z
5129,ITW,52726173513.34,2018-07-23T12:00:07Z
5130,ITW,59114574780.36,2018-04-26T17:00:00Z
5131,ITW,62400640647.25,2018-01-24T16:00:00Z
5132,ITW,56275348183.2,2017-10-23T17:00:00Z
5133,ITW,54857404415.0,2017-07-24T13:00:00Z
5134,ITW,51149897016.81,2017-04-24T17:00:00Z
5135,ITW,48346040950.24,2017-01-25T12:00:00Z
5136,ITW,47463408520.96,2016-10-20T12:59:00Z
5137,ITW,41785665785.44,2016-07-20T18:40:23Z
5138,GPS,12086564791.3,2021-05-27T20:20:06Z
5139,GPS,7392089234.5,2021-03-04T21:15:00Z
5140,GPS,6831385230.95,2020-11-24T21:15:00Z
5141,GPS,4992303205.52,2020-08-27T20:15:00Z
5142,GPS,3588766948.31,2020-06-04T20:15:00Z
5143,GPS,6094142362.49,2020-03-12T20:15:00Z
5144,GPS,6532841689.9,2019-11-21T21:20:16Z
5145,GPS,6596606058.44,2019-08-22T20:15:00Z
5146,GPS,9882784811.16,2019-05-30T20:15:00Z
5147,GPS,9415852450.0,2019-02-28T21:15:00Z
5148,GPS,10732208206.44,2018-11-20T21:15:00Z
5149,GPS,11400700114.1,2018-08-23T20:21:53Z
5150,GPS,11087734672.0,2018-05-24T17:00:00Z
5151,GPS,11944423472.57,2018-03-01T17:00:00Z
5152,GPS,10357795716.8,2017-11-16T17:00:00Z
5153,GPS,9054107347.49,2017-08-17T21:15:00Z
5154,GPS,10217784907.6,2017-05-18T21:15:00Z
5155,GPS,8536741266.86,2017-02-23T21:15:00Z
5156,GPS,11052606246.18,2016-11-17T17:00:00Z
5157,GPS,10327500199.65,2016-08-18T17:00:00Z
5158,PBCT,9575986562.9,2021-04-22T20:00:07Z
5159,PBCT,7422424685.45,2021-01-21T21:30:01Z
5160,PBCT,6261051550.46,2020-10-22T20:01:06Z
5161,PBCT,7466888536.13,2020-07-23T20:05:56Z
5162,PBCT,11357610149.6,2020-04-24T12:24:22Z
5163,PBCT,13402796269.5,2020-01-16T21:01:07Z
5164,PBCT,11388157344.45,2019-10-17T20:01:07Z
5165,PBCT,10733788216.76,2019-07-18T20:01:08Z
5166,PBCT,9720543638.16,2019-04-18T20:01:06Z
5167,PBCT,9512964944.24,2019-01-17T21:01:08Z
5168,PBCT,10083336520.0,2018-10-18T20:01:13Z
5169,PBCT,11602306417.15,2018-07-19T20:01:07Z
5170,PBCT,11087805310.98,2018-04-19T17:00:00Z
5171,PBCT,11219305013.5,2018-01-18T17:00:00Z
5172,PBCT,11130691945.38,2017-10-19T17:00:00Z
5173,PBCT,10860253450.5,2017-07-20T17:00:00Z
5174,PBCT,9718387916.4,2017-04-20T17:00:00Z
5175,PBCT,10927124861.92,2017-01-19T21:01:00Z
5176,PBCT,10066344507.94,2016-10-20T21:01:00Z
5177,PBCT,9834722084.08,2016-07-21T21:01:00Z
5178,ABT,223232126536.32,2021-04-20T11:31:31Z
5179,ABT,205873869503.69,2021-01-27T12:32:56Z
5180,ABT,206927110860.23,2020-10-21T11:36:17Z
5181,ABT,176741557808.57,2020-07-16T11:42:20Z
5182,ABT,154392584674.66,2020-04-16T11:32:52Z
5183,ABT,167820062536.3,2020-01-22T12:32:46Z
5184,ABT,162930688837.35,2019-10-16T11:33:39Z
5185,ABT,164393644134.2,2019-07-17T11:35:41Z
5186,ABT,156409233303.86,2019-04-17T11:51:07Z
5187,ABT,142713568204.56,2019-01-23T12:53:50Z
5188,ABT,144897862674.24,2018-10-17T11:48:39Z
5189,ABT,124529921848.34,2018-07-18T17:00:00Z
5190,ABT,122691326808.64,2018-04-18T17:00:00Z
5191,ABT,117851081207.09,2018-01-24T16:00:00Z
5192,ABT,105721972567.04,2017-10-18T12:54:48Z
5193,ABT,98839117063.04,2017-07-20T17:00:00Z
5194,ABT,92362431918.14,2017-04-19T17:00:00Z
5195,ABT,59507408778.43,2017-01-25T16:00:00Z
5196,ABT,65864969727.67,2016-10-19T17:00:00Z
5197,ABT,61863519763.65,2016-07-20T17:00:00Z
5198,AXP,117479839224.96,2021-04-23T11:32:50Z
5199,AXP,109827967895.41,2021-01-26T12:04:07Z
5200,AXP,94180402380.25,2020-10-23T11:04:46Z
5201,AXP,85500286704.8,2020-07-24T11:00:00Z
5202,AXP,88972665110.03,2020-04-24T11:06:01Z
5203,AXP,142211534132.82,2020-01-24T12:08:08Z
5204,AXP,135159803698.36,2019-10-18T11:34:21Z
5205,AXP,136776341857.6,2019-07-19T11:40:54Z
5206,AXP,118944124703.0,2019-04-18T11:35:53Z
5207,AXP,115506235061.96,2019-01-17T21:08:59Z
5208,AXP,119054667082.5,2018-10-18T20:11:32Z
5209,AXP,112427496090.0,2018-07-18T17:00:00Z
5210,AXP,103455294537.76,2018-04-18T17:00:00Z
5211,AXP,112355707587.5,2018-01-18T17:00:00Z
5212,AXP,104910798596.24,2017-10-18T17:00:00Z
5213,AXP,100220958628.64,2017-07-19T06:35:00Z
5214,AXP,97073453805.72,2017-04-19T17:00:00Z
5215,AXP,95165118476.32,2017-01-19T21:05:00Z
5216,AXP,80393928707.92,2016-10-19T17:00:00Z
5217,AXP,77009771156.0,2016-07-20T21:05:00Z
5218,SPG,63258919627.84,2021-05-10T20:15:52Z
5219,SPG,54387205756.48,2021-02-08T21:13:57Z
5220,SPG,44339163518.84,2020-11-09T21:21:06Z
5221,SPG,45415645143.6,2020-08-10T20:19:24Z
5222,SPG,41186174681.06,2020-05-11T20:18:51Z
5223,SPG,71873417413.76,2020-02-04T12:33:50Z
5224,SPG,71437814624.0,2019-10-30T11:04:49Z
5225,SPG,72927637814.08,2019-07-31T11:04:35Z
5226,SPG,79806419313.68,2019-04-30T11:08:01Z
5227,SPG,75477574369.32,2019-02-01T12:09:22Z
5228,SPG,78391423470.25,2018-10-25T11:05:53Z
5229,SPG,76248118099.86,2018-07-30T17:00:00Z
5230,SPG,71913508921.55,2018-04-27T17:00:00Z
5231,SPG,78885415452.36,2018-01-31T16:00:00Z
5232,SPG,73739390765.78,2017-10-27T16:00:00Z
5233,SPG,74009356849.28,2017-08-01T17:00:00Z
5234,SPG,77175707186.3,2017-04-27T17:00:00Z
5235,SPG,79078255645.39,2017-01-31T16:00:00Z
5236,SPG,88214729394.17,2016-10-26T16:00:00Z
5237,SPG,92253520275.4,2016-07-27T11:45:00Z
5238,JNJ,437677610793.1,2021-04-20T12:04:19Z
5239,JNJ,424390565719.36,2021-01-26T11:46:41Z
5240,JNJ,390474067368.5,2020-10-13T10:40:04Z
5241,JNJ,374332472868.35,2020-07-16T10:40:08Z
5242,JNJ,334252142986.84,2020-04-14T10:32:43Z
5243,JNJ,392004402154.25,2020-01-22T11:32:47Z
5244,JNJ,350169686772.2,2019-10-15T10:59:29Z
5245,JNJ,383437197869.36,2019-07-16T12:01:48Z
5246,JNJ,385760914794.59,2019-04-16T11:53:18Z
5247,JNJ,352128335615.63,2019-01-22T11:59:39Z
5248,JNJ,381963404948.37,2018-10-16T12:02:03Z
