,Instrument,Income Available to Common Shares,Original Announcement Date Time
2781,CTLT,134300000.0,2020-08-31T20:31:44Z
2782,CTLT,11800000.0,2020-05-05T12:33:34Z
2783,CTLT,34300000.0,2020-02-03T13:35:02Z
2784,CTLT,-8000000.0,2019-11-05T13:40:41Z
2785,CTLT,71100000.0,2019-08-27T21:26:37Z
2786,CTLT,31700000.0,2019-05-07T14:58:31Z
2787,CTLT,49000000.0,2019-02-05T15:14:42Z
2788,CTLT,-14400000.0,2018-11-06T12:32:51Z
2789,CTLT,82700000.0,2018-08-28T13:16:53Z
2790,CTLT,19000000.0,2018-05-01T23:00:00Z
2791,CTLT,-21900000.0,2018-02-05T23:00:00Z
2792,CTLT,3800000.0,2017-11-06T23:00:00Z
2793,CTLT,61800000.0,2017-08-28T23:00:00Z
2794,CTLT,26000000.0,2017-05-04T17:00:00Z
2795,CTLT,17400000.0,2017-02-06T17:00:00Z
2796,CTLT,4600000.0,2016-11-07T17:00:00Z
2797,CTLT,61900000.0,2016-08-29T17:00:00Z
2798,ESS,168444000.0,2021-04-27T20:45:35Z
2799,ESS,95745000.0,2021-02-04T22:02:59Z
2800,ESS,73661000.0,2020-10-28T20:15:00Z
2801,ESS,84458000.0,2020-08-03T21:08:08Z
2802,ESS,315006000.0,2020-05-06T20:34:27Z
2803,ESS,128818000.0,2020-01-29T21:51:36Z
2804,ESS,99335000.0,2019-10-23T21:02:53Z
2805,ESS,92275000.0,2019-07-24T21:05:36Z
2806,ESS,118858000.0,2019-04-24T20:34:51Z
2807,ESS,117820000.0,2019-01-30T21:58:01Z
2808,ESS,80975000.0,2018-10-29T12:48:35Z
2809,ESS,100440000.0,2018-08-01T20:50:45Z
2810,ESS,90918000.0,2018-05-02T17:00:00Z
2811,ESS,103613000.0,2018-02-07T17:00:00Z
2812,ESS,79723000.0,2017-11-01T17:00:00Z
2813,ESS,70759000.0,2017-07-27T06:52:00Z
2814,ESS,178964000.0,2017-04-27T19:58:00Z
2815,ESS,195569000.0,2017-02-02T22:05:00Z
2816,ESS,65561000.0,2016-10-27T21:15:00Z
2817,ESS,72013000.0,2016-07-28T20:18:00Z
2818,WLTW,733000000.0,2021-04-29T10:02:59Z
2819,WLTW,476000000.0,2021-02-09T11:12:35Z
2820,WLTW,121000000.0,2020-10-29T10:41:23Z
2821,WLTW,94000000.0,2020-07-30T22:36:23Z
2822,WLTW,305000000.0,2020-04-30T10:20:17Z
2823,WLTW,544000000.0,2020-02-06T11:43:44Z
2824,WLTW,75000000.0,2019-10-31T10:12:25Z
2825,WLTW,138000000.0,2019-07-31T10:07:49Z
2826,WLTW,287000000.0,2019-05-03T20:08:38Z
2827,WLTW,378000000.0,2019-02-07T11:12:49Z
2828,WLTW,44000000.0,2018-11-02T21:46:32Z
2829,WLTW,58000000.0,2018-08-06T20:08:22Z
2830,WLTW,215000000.0,2018-05-07T17:00:00Z
2831,WLTW,245000000.0,2018-02-08T17:00:00Z
2832,WLTW,-54000000.0,2017-11-02T17:00:00Z
2833,WLTW,33000000.0,2017-08-03T11:00:00Z
2834,WLTW,344000000.0,2017-05-04T11:00:00Z
2835,WLTW,142000000.0,2017-03-01T17:00:00Z
2836,WLTW,-32000000.0,2016-11-07T17:00:00Z
2837,WLTW,72000000.0,2016-08-09T17:00:00Z
2838,JBHT,146606000.0,2021-04-15T20:07:41Z
2839,JBHT,154007000.0,2021-01-19T21:16:44Z
2840,JBHT,125496000.0,2020-10-16T11:05:37Z
2841,JBHT,121698000.0,2020-07-16T20:07:41Z
2842,JBHT,104834000.0,2020-04-14T20:08:43Z
2843,JBHT,144676000.0,2020-01-17T22:10:27Z
2844,JBHT,118410000.0,2019-10-17T21:23:53Z
2845,JBHT,133633000.0,2019-07-15T20:01:00Z
2846,JBHT,119601000.0,2019-04-15T20:03:39Z
2847,JBHT,88681000.0,2019-01-17T21:02:00Z
2848,JBHT,131110000.0,2018-10-17T00:00:00Z
2849,JBHT,151652000.0,2018-07-16T17:00:00Z
2850,JBHT,118142000.0,2018-04-16T17:00:00Z
2851,JBHT,385307000.0,2018-01-18T17:00:00Z
2852,JBHT,100385000.0,2017-10-17T16:00:00Z
2853,JBHT,97869000.0,2017-07-17T17:00:00Z
2854,JBHT,102702000.0,2017-04-17T12:26:00Z
2855,JBHT,117556000.0,2017-01-19T17:00:00Z
2856,JBHT,109425000.0,2016-10-17T11:45:00Z
2857,JBHT,105011000.0,2016-07-18T12:32:00Z
2858,AMGN,1646000000.0,2021-04-27T20:03:53Z
2859,AMGN,1615000000.0,2021-02-02T21:01:05Z
2860,AMGN,2021000000.0,2020-10-28T20:05:31Z
2861,AMGN,1803000000.0,2020-07-28T20:01:04Z
2862,AMGN,1825000000.0,2020-04-30T20:01:03Z
2863,AMGN,1703000000.0,2020-01-30T21:01:05Z
2864,AMGN,1968000000.0,2019-10-29T20:01:04Z
2865,AMGN,2179000000.0,2019-07-30T20:01:05Z
2866,AMGN,1992000000.0,2019-04-30T20:01:04Z
2867,AMGN,1928000000.0,2019-01-29T21:01:05Z
2868,AMGN,1859000000.0,2018-10-30T20:10:00Z
2869,AMGN,2296000000.0,2018-07-26T20:17:35Z
2870,AMGN,2311000000.0,2018-04-24T17:00:00Z
2871,AMGN,-4264000000.0,2018-02-01T17:00:00Z
2872,AMGN,2021000000.0,2017-10-25T17:00:00Z
2873,AMGN,2151000000.0,2017-07-25T21:01:00Z
2874,AMGN,2071000000.0,2017-04-26T21:05:00Z
2875,AMGN,1935000000.0,2017-02-02T21:21:00Z
2876,AMGN,2017000000.0,2016-10-27T21:01:00Z
2877,AMGN,1870000000.0,2016-07-27T21:01:00Z
2878,TAP,84100000.0,2021-04-29T11:00:00Z
2879,TAP,-1369800000.0,2021-02-11T12:00:01Z
2880,TAP,342800000.0,2020-10-29T11:03:09Z
2881,TAP,195000000.0,2020-07-30T11:00:00Z
2882,TAP,-117000000.0,2020-04-30T11:00:00Z
2883,TAP,163700000.0,2020-02-12T12:00:01Z
2884,TAP,-402800000.0,2019-10-30T10:55:00Z
2885,TAP,329400000.0,2019-07-31T11:00:00Z
2886,TAP,151400000.0,2019-05-01T11:00:01Z
2887,TAP,76000000.0,2019-02-12T12:00:01Z
2888,TAP,338300000.0,2018-10-31T11:00:00Z
2889,TAP,424100000.0,2018-08-01T16:00:00Z
2890,TAP,278100000.0,2018-05-02T17:00:00Z
2891,TAP,740200000.0,2018-02-14T17:00:00Z
2892,TAP,287000000.0,2017-11-01T17:00:00Z
2893,TAP,329900000.0,2017-08-02T16:00:00Z
2894,TAP,208500000.0,2017-05-03T05:00:00Z
2895,TAP,1056400000.0,2017-02-14T14:02:00Z
2896,TAP,202500000.0,2016-11-01T11:45:00Z
2897,TAP,172300000.0,2016-08-02T17:00:00Z
2898,EFX,201600000.0,2021-04-21T20:32:52Z
2899,EFX,87400000.0,2021-02-10T22:07:41Z
2900,EFX,224200000.0,2020-10-22T20:50:05Z
2901,EFX,95900000.0,2020-07-22T20:56:10Z
2902,EFX,112600000.0,2020-04-20T21:28:53Z
2903,EFX,9200000.0,2020-02-12T22:18:38Z
2904,EFX,81100000.0,2019-10-23T20:54:36Z
2905,EFX,66800000.0,2019-07-24T21:15:38Z
2906,EFX,-555900000.0,2019-05-10T20:29:15Z
2907,EFX,25600000.0,2019-02-20T22:13:40Z
2908,EFX,38400000.0,2018-10-24T20:30:51Z
2909,EFX,144800000.0,2018-07-25T17:00:00Z
2910,EFX,90900000.0,2018-04-25T17:00:00Z
2911,EFX,172300000.0,2018-03-01T23:00:00Z
2912,EFX,96300000.0,2017-11-09T22:00:00Z
2913,EFX,165400000.0,2017-07-26T21:41:00Z
2914,EFX,153300000.0,2017-04-26T21:15:00Z
2915,EFX,123000000.0,2017-02-08T21:17:00Z
2916,EFX,132800000.0,2016-10-26T17:00:00Z
2917,EFX,130900000.0,2016-07-27T21:04:00Z
2918,UAL,-1357000000.0,2021-04-19T20:30:09Z
2919,UAL,-1897000000.0,2021-01-20T22:03:45Z
2920,UAL,-1841000000.0,2020-10-14T20:15:07Z
2921,UAL,-1627000000.0,2020-07-21T20:15:22Z
2922,UAL,-1704000000.0,2020-04-30T20:30:08Z
2923,UAL,641000000.0,2020-01-21T21:16:25Z
2924,UAL,1024000000.0,2019-10-15T20:15:06Z
2925,UAL,1052000000.0,2019-07-16T20:15:07Z
2926,UAL,292000000.0,2019-04-16T20:16:02Z
2927,UAL,461000000.0,2019-01-15T21:16:40Z
2928,UAL,833000000.0,2018-10-16T20:17:37Z
2929,UAL,683000000.0,2018-07-17T20:17:42Z
2930,UAL,145000000.0,2018-04-17T16:00:00Z
2931,UAL,578000000.0,2018-01-23T16:00:00Z
2932,UAL,645000000.0,2017-10-18T17:00:00Z
2933,UAL,821000000.0,2017-07-18T06:45:12Z
2934,UAL,99000000.0,2017-04-17T16:00:00Z
2935,UAL,397000000.0,2017-01-17T12:00:01Z
2936,UAL,965000000.0,2016-10-17T16:00:00Z
2937,UAL,588000000.0,2016-07-19T17:00:00Z
2938,DISCA,106000000.0,2021-04-28T11:04:10Z
2939,DISCA,205000000.0,2021-02-22T12:03:43Z
2940,DISCA,223000000.0,2020-11-05T12:11:18Z
2941,DISCA,205000000.0,2020-08-05T11:22:05Z
2942,DISCA,286000000.0,2020-05-06T11:08:22Z
2943,DISCA,358000000.0,2020-02-27T12:03:02Z
2944,DISCA,188000000.0,2019-11-07T13:01:17Z
2945,DISCA,702000000.0,2019-08-06T11:59:49Z
2946,DISCA,279000000.0,2019-05-02T11:59:51Z
2947,DISCA,198000000.0,2019-02-26T12:37:21Z
2948,DISCA,86000000.0,2018-11-08T12:04:33Z
2949,DISCA,155000000.0,2018-08-07T17:00:00Z
2950,DISCA,-8000000.0,2018-05-08T05:00:00Z
2951,DISCA,-764000000.0,2018-02-27T17:00:00Z
2952,DISCA,146000000.0,2017-11-02T17:00:00Z
2953,DISCA,250000000.0,2017-07-31T17:00:00Z
2954,DISCA,143000000.0,2017-05-09T05:00:00Z
2955,DISCA,202000000.0,2017-02-14T12:52:00Z
2956,DISCA,144000000.0,2016-11-01T17:00:00Z
2957,DISCA,270000000.0,2016-08-02T16:00:00Z
2958,GRMN,220029000.0,2021-04-28T11:03:02Z
2959,GRMN,333548000.0,2021-02-17T12:02:01Z
2960,GRMN,313417000.0,2020-10-28T11:02:59Z
2961,GRMN,184180000.0,2020-07-29T11:03:09Z
2962,GRMN,161180000.0,2020-04-29T11:02:30Z
2963,GRMN,360791000.0,2020-02-19T12:05:18Z
2964,GRMN,227866000.0,2019-10-30T11:03:24Z
2965,GRMN,223656000.0,2019-07-31T11:03:03Z
2966,GRMN,140173000.0,2019-05-01T12:09:22Z
2967,GRMN,190150000.0,2019-02-20T12:07:50Z
2968,GRMN,184214000.0,2018-10-31T11:21:00Z
2969,GRMN,190342000.0,2018-08-01T11:04:35Z
2970,GRMN,129374000.0,2018-05-02T17:00:00Z
2971,GRMN,142551000.0,2018-02-21T17:00:00Z
2972,GRMN,151074000.0,2017-11-01T17:00:00Z
2973,GRMN,176979000.0,2017-08-02T15:05:00Z
2974,GRMN,238404000.0,2017-05-03T15:38:43Z
2975,GRMN,136605000.0,2017-02-22T12:00:00Z
2976,GRMN,125054000.0,2016-10-26T17:00:00Z
2977,GRMN,161064000.0,2016-07-27T17:00:00Z
2978,NI,281700000.0,2021-05-05T17:10:31Z
2979,NI,70700000.0,2021-02-17T18:52:18Z
2980,NI,-186700000.0,2020-11-02T11:30:04Z
2981,NI,-18500000.0,2020-08-05T15:47:39Z
2982,NI,61800000.0,2020-05-06T10:32:49Z
2983,NI,-153000000.0,2020-02-28T11:45:39Z
2984,NI,-7200000.0,2019-10-30T10:34:13Z
2985,NI,283100000.0,2019-07-31T19:15:57Z
2986,NI,205100000.0,2019-05-01T14:20:45Z
2987,NI,-19800000.0,2019-02-20T16:39:00Z
2988,NI,-345100000.0,2018-11-01T10:23:04Z
2989,NI,23200000.0,2018-08-01T14:19:35Z
2990,NI,276100000.0,2018-05-02T22:00:00Z
2991,NI,-52400000.0,2018-02-20T23:00:00Z
2992,NI,14000000.0,2017-11-01T22:00:00Z
2993,NI,-44400000.0,2017-08-02T22:00:00Z
2994,NI,211300000.0,2017-05-03T16:00:00Z
2995,NI,88800000.0,2017-02-22T17:00:00Z
2996,NI,27200000.0,2016-11-01T11:37:00Z
2997,NI,28600000.0,2016-08-02T16:00:00Z
2998,ILMN,147000000.0,2021-04-27T20:05:00Z
2999,ILMN,257000000.0,2021-02-11T21:05:00Z
3000,ILMN,179000000.0,2020-10-29T20:05:00Z
3001,ILMN,47000000.0,2020-08-06T20:05:00Z
3002,ILMN,173000000.0,2020-04-30T20:05:00Z
3003,ILMN,239000000.0,2020-01-29T21:05:00Z
3004,ILMN,234000000.0,2019-10-24T20:05:00Z
3005,ILMN,296000000.0,2019-07-29T20:05:00Z
3006,ILMN,233000000.0,2019-04-25T20:05:00Z
3007,ILMN,210000000.0,2019-01-29T21:05:00Z
3008,ILMN,199000000.0,2018-10-23T20:11:18Z
3009,ILMN,209000000.0,2018-07-30T20:05:00Z
3010,ILMN,208000000.0,2018-04-24T17:00:00Z
3011,ILMN,68000000.0,2018-01-30T17:00:00Z
3012,ILMN,163000000.0,2017-10-24T17:00:00Z
3013,ILMN,128000000.0,2017-08-01T16:00:00Z
3014,ILMN,367000000.0,2017-04-25T17:00:00Z
3015,ILMN,123762000.0,2017-01-31T21:29:00Z
3016,ILMN,128888000.0,2016-11-01T21:05:00Z
3017,ILMN,120412000.0,2016-07-26T16:00:00Z
3018,CSCO,2863000000.0,2021-05-19T20:08:00Z
3019,CSCO,2545000000.0,2021-02-09T21:05:14Z
3020,CSCO,2174000000.0,2020-11-12T21:05:09Z
3021,CSCO,2636000000.0,2020-08-12T20:05:08Z
3022,CSCO,2774000000.0,2020-05-13T20:10:45Z
3023,CSCO,2878000000.0,2020-02-12T21:05:04Z
3024,CSCO,2926000000.0,2019-11-13T21:05:05Z
3025,CSCO,2206000000.0,2019-08-14T20:05:05Z
3026,CSCO,3044000000.0,2019-05-15T20:05:07Z
3027,CSCO,2822000000.0,2019-02-13T21:05:06Z
3028,CSCO,3549000000.0,2018-11-14T21:25:39Z
3029,CSCO,3803000000.0,2018-08-15T20:05:02Z
3030,CSCO,2691000000.0,2018-05-16T17:00:00Z
3031,CSCO,-8778000000.0,2018-02-14T17:00:00Z
3032,CSCO,2394000000.0,2017-11-15T17:00:00Z
3033,CSCO,2424000000.0,2017-08-16T21:05:00Z
3034,CSCO,2515000000.0,2017-05-17T06:35:00Z
3035,CSCO,2348000000.0,2017-02-15T17:00:00Z
3036,CSCO,2322000000.0,2016-11-16T21:05:00Z
3037,CSCO,2813000000.0,2016-08-17T21:05:00Z
3038,FRC,316308000.0,2021-04-14T11:00:03Z
3039,FRC,279488000.0,2021-01-14T12:00:29Z
3040,FRC,278321000.0,2020-10-13T11:00:01Z
3041,FRC,241951000.0,2020-07-14T11:00:01Z
3042,FRC,205666000.0,2020-04-14T10:50:00Z
3043,FRC,235622000.0,2020-01-14T13:00:00Z
3044,FRC,222057000.0,2019-10-15T12:00:02Z
3045,FRC,209776000.0,2019-07-16T12:00:01Z
3046,FRC,213804000.0,2019-04-12T12:00:00Z
3047,FRC,215190000.0,2019-01-15T13:00:01Z
3048,FRC,196434000.0,2018-10-12T12:00:00Z
3049,FRC,197618000.0,2018-07-13T12:00:00Z
3050,FRC,186861000.0,2018-04-13T17:00:00Z
3051,FRC,180005000.0,2018-01-16T17:00:00Z
3052,FRC,185737000.0,2017-10-13T17:00:00Z
3053,FRC,172256000.0,2017-07-14T17:00:00Z
3054,FRC,161622000.0,2017-04-13T17:00:00Z
3055,FRC,161742000.0,2017-01-13T17:00:00Z
3056,FRC,154441000.0,2016-10-13T17:00:00Z
3057,FRC,147621000.0,2016-08-09T17:00:00Z
3058,MDLZ,961000000.0,2021-04-27T20:13:46Z
3059,MDLZ,1156000000.0,2021-01-28T21:12:31Z
3060,MDLZ,1119000000.0,2020-11-02T21:05:03Z
3061,MDLZ,544000000.0,2020-07-28T20:22:30Z
3062,MDLZ,753000000.0,2020-04-28T20:17:52Z
3063,MDLZ,733000000.0,2020-01-29T21:14:26Z
3064,MDLZ,1426000000.0,2019-10-29T20:05:18Z
3065,MDLZ,803000000.0,2019-07-30T20:13:07Z
3066,MDLZ,914000000.0,2019-04-30T20:06:19Z
3067,MDLZ,759000000.0,2019-01-30T21:05:07Z
3068,MDLZ,1194000000.0,2018-10-29T20:05:07Z
3069,MDLZ,318000000.0,2018-07-25T20:05:05Z
3070,MDLZ,1046000000.0,2018-05-01T17:00:00Z
3071,MDLZ,695000000.0,2018-01-31T17:00:00Z
3072,MDLZ,981000000.0,2017-10-30T18:00:00Z
3073,MDLZ,498000000.0,2017-08-02T17:00:00Z
3074,MDLZ,630000000.0,2017-05-02T17:00:00Z
3075,MDLZ,93000000.0,2017-02-07T21:00:00Z
3076,MDLZ,548000000.0,2016-10-26T17:00:00Z
3077,MDLZ,464000000.0,2016-07-27T12:00:00Z
3078,VNO,4074000.0,2021-05-03T20:21:22Z
3079,VNO,-209142000.0,2021-02-16T00:00:00Z
3080,VNO,53155000.0,2020-11-02T21:19:01Z
3081,VNO,-197768000.0,2020-08-03T20:31:54Z
3082,VNO,4912000.0,2020-05-04T20:36:16Z
3083,VNO,193199000.0,2020-02-18T21:39:01Z
3084,VNO,322873000.0,2019-10-28T20:23:28Z
3085,VNO,2399956000.0,2019-07-29T20:33:39Z
3086,VNO,181469000.0,2019-04-29T15:58:57Z
3087,VNO,100483000.0,2019-02-11T21:36:39Z
3088,VNO,190628000.0,2018-10-29T20:18:57Z
3089,VNO,111523000.0,2018-07-30T20:23:51Z
3090,VNO,-17852000.0,2018-04-30T17:00:00Z
3091,VNO,27310000.0,2018-02-12T23:00:00Z
3092,VNO,-29035000.0,2017-10-30T23:00:00Z
3093,VNO,115959000.0,2017-07-31T17:00:00Z
3094,VNO,47737000.0,2017-05-01T16:00:00Z
3095,VNO,651128000.0,2017-02-13T17:00:00Z
3096,VNO,66112000.0,2016-10-31T17:00:00Z
3097,VNO,220438000.0,2016-08-01T17:00:00Z
3098,LHX,468000000.0,2021-04-30T10:41:48Z
3099,LHX,193000000.0,2021-01-29T11:39:17Z
3100,LHX,426000000.0,2020-10-30T11:10:22Z
3101,LHX,283000000.0,2020-07-31T12:38:27Z
3102,LHX,217000000.0,2020-05-05T10:37:36Z
3103,LHX,393000000.0,2020-02-04T11:45:51Z
3104,LHX,429000000.0,2019-10-30T10:37:58Z
3105,LHX,225000000.0,2019-01-29T11:44:43Z
3106,LHX,212000000.0,2018-10-15T11:46:12Z
3107,LHX,213000000.0,2018-07-31T10:57:18Z
3108,LHX,195000000.0,2018-05-02T17:00:00Z
3109,LHX,130000000.0,2018-01-30T17:00:00Z
3110,LHX,159000000.0,2017-10-31T17:00:00Z
3111,LHX,120000000.0,2017-07-31T11:44:00Z
3112,LHX,85000000.0,2017-05-03T02:00:00Z
3113,LHX,177000000.0,2017-02-02T11:30:00Z
3114,LHX,160000000.0,2016-11-01T17:00:00Z
3115,LHX,158000000.0,2016-08-02T23:30:00Z
3116,NKE,1509000000.0,2021-06-24T20:18:40Z
3117,NKE,1449000000.0,2021-03-18T20:15:00Z
3118,NKE,1251000000.0,2020-12-18T21:17:54Z
3119,NKE,1518000000.0,2020-09-22T20:15:01Z
3120,NKE,-790000000.0,2020-06-25T20:15:00Z
3121,NKE,847000000.0,2020-03-24T20:15:00Z
3122,NKE,1115000000.0,2019-12-19T21:15:00Z
3123,NKE,1367000000.0,2019-09-24T20:15:00Z
3124,NKE,989000000.0,2019-06-27T20:15:00Z
3125,NKE,1101000000.0,2019-03-21T20:15:00Z
3126,NKE,847000000.0,2018-12-20T21:15:00Z
3127,NKE,1092000000.0,2018-09-25T20:15:00Z
3128,NKE,1137000000.0,2018-06-28T20:19:03Z
3129,NKE,-921000000.0,2018-03-22T16:00:00Z
3130,NKE,767000000.0,2017-12-21T17:00:00Z
3131,NKE,950000000.0,2017-09-26T20:15:00Z
3132,NKE,1008000000.0,2017-06-29T17:00:00Z
3133,NKE,1141000000.0,2017-03-21T16:00:00Z
3134,NKE,842000000.0,2016-12-20T17:00:00Z
3135,NKE,1249000000.0,2016-09-27T16:00:00Z
3136,MRO,97000000.0,2021-05-05T20:04:08Z
3137,MRO,-338000000.0,2021-02-22T21:32:43Z
3138,MRO,-317000000.0,2020-11-04T21:05:25Z
3139,MRO,-750000000.0,2020-08-05T20:53:32Z
3140,MRO,-46000000.0,2020-05-06T21:35:48Z
3141,MRO,-20000000.0,2020-02-12T21:32:47Z
3142,MRO,165000000.0,2019-11-06T21:45:08Z
3143,MRO,161000000.0,2019-08-07T20:34:34Z
3144,MRO,174000000.0,2019-05-01T20:32:00Z
3145,MRO,390000000.0,2019-02-13T21:33:14Z
3146,MRO,254000000.0,2018-11-07T21:36:39Z
3147,MRO,96000000.0,2018-08-01T20:44:00Z
3148,MRO,356000000.0,2018-05-02T17:00:00Z
3149,MRO,-28000000.0,2018-02-14T17:00:00Z
3150,MRO,-599000000.0,2017-11-01T16:00:00Z
3151,MRO,-139000000.0,2017-08-02T17:00:00Z
3152,MRO,-4957000000.0,2017-05-04T07:03:00Z
3153,MRO,-1371000000.0,2017-02-15T17:00:00Z
3154,MRO,-192000000.0,2016-11-02T16:00:00Z
3155,MRO,-170000000.0,2016-08-03T17:00:00Z
3156,ANTM,1665000000.0,2021-04-21T10:00:01Z
3157,ANTM,551000000.0,2021-01-27T11:00:00Z
3158,ANTM,222000000.0,2020-10-28T10:25:11Z
3159,ANTM,2276000000.0,2020-07-29T10:00:00Z
3160,ANTM,1523000000.0,2020-04-29T10:00:00Z
3161,ANTM,934000000.0,2020-01-29T11:00:00Z
3162,ANTM,1183000000.0,2019-10-23T10:00:00Z
3163,ANTM,1139000000.0,2019-07-24T10:00:00Z
3164,ANTM,1551000000.0,2019-04-24T10:00:00Z
3165,ANTM,425000000.0,2019-01-30T11:00:00Z
3166,ANTM,960000000.0,2018-10-31T10:00:00Z
3167,ANTM,1053400000.0,2018-07-25T10:00:00Z
3168,ANTM,1312500000.0,2018-04-25T17:00:00Z
3169,ANTM,1230700000.0,2018-01-31T17:00:00Z
3170,ANTM,746900000.0,2017-10-25T17:00:00Z
3171,ANTM,855300000.0,2017-07-26T11:05:00Z
3172,ANTM,1009900000.0,2017-04-26T11:00:00Z
3173,ANTM,368400000.0,2017-02-01T17:00:00Z
3174,ANTM,617800000.0,2016-11-02T11:00:00Z
3175,ANTM,780600000.0,2016-07-27T17:00:00Z
3176,PPL,-1840000000.0,2021-05-06T12:04:17Z
3177,PPL,289000000.0,2021-02-18T00:00:00Z
3178,PPL,281000000.0,2020-11-05T13:12:17Z
3179,PPL,344000000.0,2020-08-10T17:26:07Z
3180,PPL,554000000.0,2020-05-08T16:41:13Z
3181,PPL,365000000.0,2020-02-14T13:02:39Z
3182,PPL,475000000.0,2019-11-05T17:12:15Z
3183,PPL,440000000.0,2019-08-06T12:00:10Z
3184,PPL,466000000.0,2019-05-02T12:00:11Z
3185,PPL,415000000.0,2019-02-14T12:31:42Z
3186,PPL,444000000.0,2018-11-01T12:00:14Z
3187,PPL,515000000.0,2018-08-07T12:13:25Z
3188,PPL,451000000.0,2018-05-03T05:00:00Z
3189,PPL,78000000.0,2018-02-22T16:00:00Z
3190,PPL,354000000.0,2017-11-01T04:00:00Z
3191,PPL,292000000.0,2017-08-03T16:00:00Z
3192,PPL,402000000.0,2017-05-04T12:15:00Z
3193,PPL,463000000.0,2017-02-01T17:00:00Z
3194,PPL,472000000.0,2016-11-01T17:00:00Z
3195,PPL,482000000.0,2016-08-09T16:00:00Z
3196,CCI,58000000.0,2021-04-21T20:15:00Z
3197,CCI,508000000.0,2021-01-27T21:15:00Z
3198,CCI,163000000.0,2020-10-21T20:25:40Z
3199,CCI,172000000.0,2020-07-29T21:26:02Z
3200,CCI,157000000.0,2020-04-29T20:15:10Z
3201,CCI,180000000.0,2020-02-26T21:30:18Z
3202,CCI,214000000.0,2019-10-16T20:25:34Z
3203,CCI,188000000.0,2019-07-17T20:15:21Z
3204,CCI,165000000.0,2019-04-17T20:23:35Z
3205,CCI,136000000.0,2019-01-23T21:26:54Z
3206,CCI,136000000.0,2018-10-17T20:25:08Z
3207,CCI,152000000.0,2018-07-18T20:39:21Z
3208,CCI,86000000.0,2018-04-18T17:00:00Z
3209,CCI,-8511000.0,2018-01-24T17:00:00Z
3210,CCI,85259000.0,2017-10-18T17:00:00Z
3211,CCI,112114000.0,2017-07-19T17:00:00Z
3212,CCI,119138000.0,2017-04-24T21:15:00Z
3213,CCI,124710000.0,2017-01-25T17:00:00Z
3214,CCI,87369000.0,2016-10-20T21:15:00Z
3215,CCI,75061000.0,2016-07-21T21:15:00Z
3216,FAST,210600000.0,2021-04-13T10:50:00Z
3217,FAST,196100000.0,2021-01-20T11:50:00Z
3218,FAST,221500000.0,2020-10-13T11:28:39Z
3219,FAST,238900000.0,2020-07-14T10:50:00Z
3220,FAST,202600000.0,2020-04-14T10:50:00Z
3221,FAST,178700000.0,2020-01-17T11:50:00Z
3222,FAST,213500000.0,2019-10-11T10:50:00Z
3223,FAST,204600000.0,2019-07-11T10:50:00Z
3224,FAST,194100000.0,2019-04-11T10:50:19Z
3225,FAST,168800000.0,2019-01-17T12:41:28Z
3226,FAST,197600000.0,2018-10-10T10:53:14Z
3227,FAST,211200000.0,2018-07-11T11:48:10Z
3228,FAST,174300000.0,2018-04-11T17:00:00Z
3229,FAST,152400000.0,2018-01-17T17:00:00Z
3230,FAST,143100000.0,2017-10-11T11:50:00Z
3231,FAST,148900000.0,2017-07-12T11:50:00Z
3232,FAST,134200000.0,2017-04-12T17:00:00Z
3233,FAST,114805000.0,2017-01-18T17:00:00Z
3234,FAST,126925000.0,2016-10-11T11:50:00Z
3235,FAST,131521000.0,2016-07-12T16:00:00Z
3236,RJF,355000000.0,2021-04-28T21:16:53Z
3237,RJF,312000000.0,2021-01-27T21:38:11Z
3238,RJF,209000000.0,2020-10-28T20:44:13Z
3239,RJF,172000000.0,2020-07-29T21:00:58Z
3240,RJF,169000000.0,2020-04-29T20:38:37Z
3241,RJF,267000000.0,2020-01-22T21:40:29Z
3242,RJF,264000000.0,2019-10-23T21:29:05Z
3243,RJF,258000000.0,2019-07-24T21:18:56Z
3244,RJF,261000000.0,2019-04-24T20:48:38Z
3245,RJF,249000000.0,2019-01-23T22:08:10Z
3246,RJF,263069000.0,2018-10-24T21:21:24Z
3247,RJF,231856000.0,2018-07-25T17:00:00Z
3248,RJF,242407000.0,2018-04-25T17:00:00Z
3249,RJF,118657000.0,2018-01-24T17:00:00Z
3250,RJF,193088000.0,2017-10-25T16:00:00Z
3251,RJF,183025000.0,2017-07-26T22:05:00Z
3252,RJF,112493000.0,2017-04-26T21:47:00Z
3253,RJF,146257000.0,2017-01-25T17:00:00Z
3254,RJF,171265000.0,2016-10-26T16:00:00Z
3255,RJF,125202000.0,2016-07-20T22:18:00Z
3256,FCX,714000000.0,2021-04-22T12:09:00Z
3257,FCX,708000000.0,2021-01-26T13:11:29Z
3258,FCX,326000000.0,2020-10-22T12:09:02Z
3259,FCX,50000000.0,2020-07-23T11:58:01Z
3260,FCX,-494000000.0,2020-04-24T12:11:18Z
3261,FCX,12000000.0,2020-01-23T13:00:01Z
3262,FCX,-210000000.0,2019-10-23T12:00:01Z
3263,FCX,-75000000.0,2019-07-24T12:00:01Z
3264,FCX,28000000.0,2019-04-25T12:00:01Z
3265,FCX,486000000.0,2019-01-24T13:00:01Z
3266,FCX,552000000.0,2018-10-24T12:02:59Z
3267,FCX,866000000.0,2018-07-25T17:00:00Z
