,Instrument,Common Equity - Total,Original Announcement Date Time
2384,EQR,10198144000.0,2018-10-23T20:20:41Z
2385,EQR,10171157000.0,2018-07-24T17:00:00Z
2386,EQR,10251892000.0,2018-04-24T17:00:00Z
2387,EQR,10205184000.0,2018-01-30T17:00:00Z
2388,EQR,10221989000.0,2017-10-24T17:00:00Z
2389,EQR,10253225000.0,2017-07-25T17:00:00Z
2390,EQR,10242996000.0,2017-04-25T17:00:00Z
2391,EQR,10191798000.0,2017-01-31T17:00:00Z
2392,EQR,10078225000.0,2016-10-25T17:00:00Z
2393,EQR,11123298000.0,2016-07-26T21:13:00Z
2394,SBUX,-7654000000.0,2021-04-27T20:13:35Z
2395,SBUX,-7909700000.0,2021-01-26T21:08:59Z
2396,SBUX,-7805100000.0,2020-10-29T20:16:18Z
2397,SBUX,-8621600000.0,2020-07-28T20:08:03Z
2398,SBUX,-7530100000.0,2020-04-28T20:12:28Z
2399,SBUX,-6759900000.0,2020-01-28T21:13:18Z
2400,SBUX,-6232200000.0,2019-10-30T20:10:01Z
2401,SBUX,-4320600000.0,2019-07-25T20:07:55Z
2402,SBUX,-5036900000.0,2019-04-25T20:08:02Z
2403,SBUX,-2884900000.0,2019-01-24T21:08:51Z
2404,SBUX,1169500000.0,2018-11-01T20:09:04Z
2405,SBUX,3990700000.0,2018-07-26T17:00:00Z
2406,SBUX,4711200000.0,2018-04-26T16:00:00Z
2407,SBUX,5752100000.0,2018-01-25T17:00:00Z
2408,SBUX,5450100000.0,2017-11-02T17:00:00Z
2409,SBUX,5843400000.0,2017-07-27T21:05:00Z
2410,SBUX,5605000000.0,2017-04-27T06:41:00Z
2411,SBUX,5796600000.0,2017-01-26T21:03:00Z
2412,SBUX,5884000000.0,2016-11-03T21:05:00Z
2413,SBUX,5721800000.0,2016-07-21T21:04:00Z
2414,EW,4658400000.0,2021-04-20T20:15:04Z
2415,EW,4574300000.0,2021-01-27T21:15:03Z
2416,EW,4210300000.0,2020-10-21T20:15:07Z
2417,EW,3839100000.0,2020-07-23T20:28:56Z
2418,EW,3901100000.0,2020-04-23T20:15:06Z
2419,EW,4148300000.0,2020-01-30T21:15:14Z
2420,EW,3814800000.0,2019-10-23T20:15:13Z
2421,EW,3500300000.0,2019-07-23T20:15:05Z
2422,EW,3447500000.0,2019-04-23T20:15:08Z
2423,EW,3140400000.0,2019-01-31T21:15:15Z
2424,EW,3361300000.0,2018-10-23T20:27:12Z
2425,EW,3164200000.0,2018-07-26T20:41:29Z
2426,EW,3245700000.0,2018-04-24T17:00:00Z
2427,EW,2956200000.0,2018-02-01T17:00:00Z
2428,EW,3162500000.0,2017-10-24T17:00:00Z
2429,EW,2939600000.0,2017-07-26T17:00:00Z
2430,EW,2742700000.0,2017-04-25T17:00:00Z
2431,EW,2619000000.0,2017-02-01T17:00:00Z
2432,EW,2691800000.0,2016-10-25T17:00:00Z
2433,EW,2471200000.0,2016-07-26T17:00:00Z
2434,TMO,35058000000.0,2021-04-29T10:00:08Z
2435,TMO,34507000000.0,2021-02-01T11:03:58Z
2436,TMO,31824000000.0,2020-10-21T10:00:04Z
2437,TMO,29875000000.0,2020-07-22T10:00:05Z
2438,TMO,28559000000.0,2020-04-22T10:00:07Z
2439,TMO,29675000000.0,2020-01-30T11:00:04Z
2440,TMO,29355000000.0,2019-10-23T10:00:05Z
2441,TMO,28729000000.0,2019-07-24T10:00:16Z
2442,TMO,27693000000.0,2019-04-24T10:00:08Z
2443,TMO,27586000000.0,2019-01-30T11:00:17Z
2444,TMO,26890000000.0,2018-10-24T10:02:42Z
2445,TMO,26445000000.0,2018-07-25T10:00:21Z
2446,TMO,26123000000.0,2018-04-25T17:00:00Z
2447,TMO,25413000000.0,2018-01-31T17:00:00Z
2448,TMO,24701800000.0,2017-10-25T17:00:00Z
2449,TMO,22391600000.0,2017-07-26T17:00:00Z
2450,TMO,21795200000.0,2017-04-26T17:00:00Z
2451,TMO,21539300000.0,2017-01-31T11:00:00Z
2452,TMO,21658600000.0,2016-10-27T17:00:00Z
2453,TMO,21263900000.0,2016-07-28T17:00:00Z
2454,NXPI,8303000000.0,2021-04-26T22:01:49Z
2455,NXPI,8944000000.0,2021-02-01T21:20:48Z
2456,NXPI,8876000000.0,2020-10-26T21:02:51Z
2457,NXPI,8862000000.0,2020-07-27T21:03:46Z
2458,NXPI,9036000000.0,2020-04-27T21:22:57Z
2459,NXPI,9441000000.0,2020-02-03T22:03:45Z
2460,NXPI,9390000000.0,2019-10-29T11:18:37Z
2461,NXPI,9390000000.0,2019-07-30T00:02:37Z
2462,NXPI,9325000000.0,2019-04-30T10:34:33Z
2463,NXPI,9741000000.0,2019-02-07T11:22:03Z
2464,NXPI,10505000000.0,2018-11-01T10:49:14Z
2465,NXPI,10633000000.0,2018-07-26T10:47:48Z
2466,NXPI,13730000000.0,2018-05-03T17:00:00Z
2467,NXPI,13689000000.0,2018-02-08T17:00:00Z
2468,NXPI,13527000000.0,2017-10-26T17:00:00Z
2469,NXPI,12815000000.0,2017-08-03T17:00:00Z
2470,NXPI,12584000000.0,2017-05-04T17:00:00Z
2471,NXPI,12389000000.0,2017-02-02T17:00:00Z
2472,NXPI,10935000000.0,2016-10-27T17:00:00Z
2473,NXPI,10550000000.0,2016-08-02T17:00:00Z
2474,NXPI,10881000000.0,
2475,HPE,16560000000.0,2021-06-01T20:05:00Z
2476,HPE,16212000000.0,2021-03-02T21:05:00Z
2477,HPE,16049000000.0,2020-12-01T21:05:01Z
2478,HPE,16155000000.0,2020-08-25T20:05:00Z
2479,HPE,16210000000.0,2020-05-21T20:05:00Z
2480,HPE,17189000000.0,2020-03-03T21:05:00Z
2481,HPE,17098000000.0,2019-11-25T21:05:00Z
2482,HPE,17533000000.0,2019-08-27T20:05:00Z
2483,HPE,18198000000.0,2019-05-23T20:05:00Z
2484,HPE,18293000000.0,2019-02-21T21:05:00Z
2485,HPE,21239000000.0,2018-12-04T21:05:07Z
2486,HPE,23426000000.0,2018-08-28T20:05:07Z
2487,HPE,23932000000.0,2018-05-22T17:00:00Z
2488,HPE,23951000000.0,2018-02-22T17:00:00Z
2489,HPE,23466000000.0,2017-11-21T17:00:00Z
2490,HPE,29012000000.0,2017-09-05T21:46:00Z
2491,HPE,29011000000.0,2017-05-31T21:35:00Z
2492,HPE,31501000000.0,2017-02-23T21:05:00Z
2493,HPE,31448000000.0,2016-11-22T17:00:00Z
2494,HPE,32426000000.0,2016-09-07T17:00:00Z
2495,ENPH,732841000.0,2021-04-27T20:05:01Z
2496,ENPH,483993000.0,2021-02-09T21:05:02Z
2497,ENPH,416206000.0,2020-10-27T20:20:51Z
2498,ENPH,370176000.0,2020-08-04T20:05:10Z
2499,ENPH,316207000.0,2020-05-05T20:05:12Z
2500,ENPH,272212000.0,2020-02-18T21:05:11Z
2501,ENPH,152289000.0,2019-10-29T20:05:29Z
2502,ENPH,117271000.0,2019-07-30T20:05:20Z
2503,ENPH,14124000.0,2019-04-30T20:06:38Z
2504,ENPH,7776000.0,2019-02-26T21:12:52Z
2505,ENPH,4156000.0,2018-11-06T22:20:43Z
2506,ENPH,-30115000.0,2018-07-31T17:00:00Z
2507,ENPH,-31151000.0,2018-05-01T17:00:00Z
2508,ENPH,-9126000.0,2018-02-27T17:00:00Z
2509,ENPH,-7802000.0,2017-11-07T16:00:00Z
2510,ENPH,-2384000.0,2017-08-08T21:05:00Z
2511,ENPH,7471000.0,2017-05-09T17:00:00Z
2512,ENPH,1300000.0,2017-02-28T21:05:00Z
2513,ENPH,10229000.0,2016-11-01T16:00:00Z
2514,ENPH,12457000.0,2016-08-02T17:00:00Z
2515,HAS,2919500000.0,2021-04-27T10:30:00Z
2516,HAS,2896689000.0,2021-02-08T12:04:48Z
2517,HAS,2773751000.0,2020-10-26T10:30:00Z
2518,HAS,2604007000.0,2020-07-27T10:30:01Z
2519,HAS,2729224000.0,2020-04-29T10:00:00Z
2520,HAS,2995530000.0,2020-02-11T11:30:00Z
2521,HAS,1840907000.0,2019-10-22T10:30:00Z
2522,HAS,1715869000.0,2019-07-23T10:30:00Z
2523,HAS,1654531000.0,2019-04-23T10:30:00Z
2524,HAS,,2019-02-08T11:30:00Z
2525,HAS,1887281000.0,2018-10-22T10:30:00Z
2526,HAS,1766750000.0,2018-07-23T10:30:00Z
2527,HAS,1571359000.0,2018-04-23T17:00:00Z
2528,HAS,1829957000.0,2018-02-07T17:00:00Z
2529,HAS,1956252000.0,2017-10-23T17:00:00Z
2530,HAS,1832494000.0,2017-07-24T11:30:00Z
2531,HAS,1851644000.0,2017-04-24T17:00:00Z
2532,HAS,1862736000.0,2017-02-06T11:30:00Z
2533,HAS,1741760000.0,2016-10-17T11:30:00Z
2534,HAS,1612533000.0,2016-07-18T17:00:00Z
2535,IR,8956700000.0,2021-04-28T20:34:19Z
2536,IR,9119700000.0,2021-02-22T22:05:00Z
2537,IR,8771700000.0,2020-11-02T21:30:00Z
2538,IR,8574900000.0,2020-08-03T20:36:42Z
2539,IR,8686200000.0,2020-05-12T10:32:45Z
2540,IR,1869900000.0,2020-02-17T21:16:00Z
2541,IR,1790500000.0,2019-10-28T20:15:00Z
2542,IR,1785300000.0,2019-07-31T20:15:00Z
2543,IR,1737700000.0,2019-04-30T21:47:27Z
2544,IR,1676000000.0,2019-02-19T12:05:08Z
2545,IR,1623400000.0,2018-10-25T20:18:28Z
2546,IR,1569100000.0,2018-08-01T20:15:01Z
2547,IR,1567700000.0,2018-04-26T17:00:00Z
2548,IR,1476800000.0,2018-02-15T17:00:00Z
2549,IR,1271800000.0,2017-10-25T17:00:00Z
2550,IR,1209000000.0,2017-08-02T21:30:00Z
2551,IR,283678000.0,2017-05-03T17:00:00Z
2552,IR,,2017-05-03T17:00:00Z
2553,IR,,2017-10-27T23:00:00Z
2554,IR,,2017-08-04T23:00:00Z
2555,KHC,50288000000.0,2021-04-29T11:02:31Z
2556,KHC,50103000000.0,2021-02-11T12:03:54Z
2557,KHC,49218000000.0,2020-10-29T11:13:19Z
2558,KHC,49040000000.0,2020-07-30T11:07:45Z
2559,KHC,51009000000.0,2020-04-30T11:26:39Z
2560,KHC,51623000000.0,2020-02-13T12:05:38Z
2561,KHC,51673000000.0,2019-10-31T11:38:54Z
2562,KHC,51543000000.0,2019-08-08T11:42:00Z
2563,KHC,51703000000.0,2019-08-08T11:42:00Z
2564,KHC,51657000000.0,2019-02-21T22:02:43Z
2565,KHC,65385000000.0,2018-11-01T20:16:58Z
2566,KHC,65677000000.0,2018-08-03T11:39:32Z
2567,KHC,66248000000.0,2018-05-02T17:00:00Z
2568,KHC,65863000000.0,2018-02-16T17:00:00Z
2569,KHC,58759000000.0,2017-11-01T17:00:00Z
2570,KHC,58333000000.0,2017-08-03T17:00:00Z
2571,KHC,57732000000.0,2017-05-03T17:00:00Z
2572,KHC,57358000000.0,2017-02-15T17:00:00Z
2573,KHC,57642000000.0,2016-11-03T21:00:10Z
2574,KHC,57826000000.0,2016-08-04T21:02:00Z
2575,HAL,5170000000.0,2021-04-21T10:48:39Z
2576,HAL,4974000000.0,2021-01-19T11:45:37Z
2577,HAL,5200000000.0,2020-10-23T14:02:32Z
2578,HAL,5189000000.0,2020-07-20T10:45:00Z
2579,HAL,6830000000.0,2020-04-20T10:50:07Z
2580,HAL,8012000000.0,2020-01-21T11:45:00Z
2581,HAL,9745000000.0,2019-10-21T10:45:00Z
2582,HAL,9508000000.0,2019-07-22T10:45:00Z
2583,HAL,9605000000.0,2019-04-22T19:29:37Z
2584,HAL,9522000000.0,2019-01-22T11:45:00Z
2585,HAL,8998000000.0,2018-10-22T10:47:40Z
2586,HAL,8823000000.0,2018-07-23T17:00:00Z
2587,HAL,8365000000.0,2018-04-23T17:00:00Z
2588,HAL,8322000000.0,2018-01-22T17:00:00Z
2589,HAL,9217000000.0,2017-10-23T17:00:00Z
2590,HAL,8917000000.0,2017-07-24T06:45:00Z
2591,HAL,8951000000.0,2017-04-23T23:50:00Z
2592,HAL,9409000000.0,2017-01-23T11:50:00Z
2593,HAL,9682000000.0,2016-10-19T11:50:00Z
2594,HAL,9734000000.0,2016-07-20T11:50:00Z
2595,BR,1589300000.0,2021-05-04T11:00:07Z
2596,BR,1434000000.0,2021-02-02T12:00:30Z
2597,BR,1413800000.0,2020-10-30T11:00:10Z
2598,BR,1346500000.0,2020-08-11T11:00:12Z
2599,BR,1202500000.0,2020-05-08T11:00:10Z
2600,BR,1125400000.0,2020-01-31T12:00:12Z
2601,BR,1143400000.0,2019-11-06T12:00:11Z
2602,BR,1127500000.0,2019-08-01T11:00:06Z
2603,BR,1265600000.0,2019-05-07T11:00:14Z
2604,BR,1122600000.0,2019-02-07T12:00:08Z
2605,BR,1234000000.0,2018-11-06T13:22:30Z
2606,BR,1094300000.0,2018-08-07T12:31:02Z
2607,BR,1161800000.0,2018-05-08T17:00:00Z
2608,BR,1074000000.0,2018-02-08T17:00:00Z
2609,BR,1037900000.0,2017-11-08T16:00:00Z
2610,BR,1003800000.0,2017-08-10T12:00:00Z
2611,BR,942300000.0,2017-05-10T16:00:00Z
2612,BR,985800000.0,2017-02-08T13:02:00Z
2613,BR,1051300000.0,2016-11-09T11:00:00Z
2614,BR,1045500000.0,2016-08-09T17:00:00Z
2615,QCOM,7424000000.0,2021-04-28T20:05:52Z
2616,QCOM,7380000000.0,2021-02-03T21:06:19Z
2617,QCOM,6077000000.0,2020-11-04T22:22:17Z
2618,QCOM,3306000000.0,2020-07-29T20:19:05Z
2619,QCOM,3045000000.0,2020-04-29T20:19:06Z
2620,QCOM,4513000000.0,2020-02-05T21:05:04Z
2621,QCOM,4909000000.0,2019-11-06T21:04:46Z
2622,QCOM,5463000000.0,2019-07-31T20:07:14Z
2623,QCOM,3866000000.0,2019-05-01T20:07:21Z
2624,QCOM,3617000000.0,2019-01-30T21:06:39Z
2625,QCOM,807000000.0,2018-11-07T22:03:11Z
2626,QCOM,23068000000.0,2018-07-25T20:07:58Z
2627,QCOM,23819000000.0,2018-04-25T17:00:00Z
2628,QCOM,23924000000.0,2018-01-31T23:00:00Z
2629,QCOM,30746000000.0,2017-11-01T17:00:00Z
2630,QCOM,31294000000.0,2017-07-19T16:00:00Z
2631,QCOM,31344000000.0,2017-04-19T16:00:00Z
2632,QCOM,31215000000.0,2017-01-25T17:00:00Z
2633,QCOM,31778000000.0,2016-11-02T17:00:00Z
2634,QCOM,30647000000.0,2016-07-20T16:00:00Z
2635,ATVI,15331000000.0,2021-05-04T20:05:02Z
2636,ATVI,15037000000.0,2021-02-04T21:05:01Z
2637,ATVI,14382000000.0,2020-10-29T20:05:01Z
2638,ATVI,13682000000.0,2020-08-04T20:18:33Z
2639,ATVI,13021000000.0,2020-05-05T20:05:01Z
2640,ATVI,12805000000.0,2020-02-06T21:16:33Z
2641,ATVI,12235000000.0,2019-11-07T21:05:02Z
2642,ATVI,11977000000.0,2019-08-08T20:05:01Z
2643,ATVI,11596000000.0,2019-05-02T20:10:00Z
2644,ATVI,11392000000.0,2019-02-12T22:15:41Z
2645,ATVI,10659000000.0,2018-11-08T21:19:55Z
2646,ATVI,10346000000.0,2018-08-02T20:17:44Z
2647,ATVI,9819000000.0,2018-05-03T16:00:00Z
2648,ATVI,9462000000.0,2018-02-08T17:00:00Z
2649,ATVI,9967000000.0,2017-11-02T17:00:00Z
2650,ATVI,9715000000.0,2017-08-03T17:00:00Z
2651,ATVI,9436000000.0,2017-05-04T04:00:00Z
2652,ATVI,9119000000.0,2017-02-09T17:00:00Z
2653,ATVI,8818000000.0,2016-11-03T17:00:00Z
2654,ATVI,8554000000.0,2016-08-04T17:00:00Z
2655,DGX,6745000000.0,2021-04-22T10:45:03Z
2656,DGX,6759000000.0,2021-02-04T11:49:01Z
2657,DGX,6400000000.0,2020-10-22T10:54:36Z
2658,DGX,5831000000.0,2020-07-23T10:46:48Z
2659,DGX,5657000000.0,2020-04-22T10:45:04Z
2660,DGX,5641000000.0,2020-01-30T11:51:53Z
2661,DGX,5605000000.0,2019-10-22T10:47:42Z
2662,DGX,5459000000.0,2019-07-23T10:53:49Z
2663,DGX,5290000000.0,2019-04-23T10:45:04Z
2664,DGX,5216000000.0,2019-02-14T11:52:06Z
2665,DGX,5317000000.0,2018-10-23T10:52:28Z
2666,DGX,5223000000.0,2018-07-24T10:53:48Z
2667,DGX,5030000000.0,2018-04-19T17:00:00Z
2668,DGX,4921000000.0,2018-02-01T17:00:00Z
2669,DGX,4794000000.0,2017-10-19T16:00:00Z
2670,DGX,4697000000.0,2017-07-25T11:45:00Z
2671,DGX,4630000000.0,2017-04-20T17:00:00Z
2672,DGX,4628000000.0,2017-01-26T11:45:00Z
2673,DGX,4663000000.0,2016-10-20T16:00:00Z
2674,DGX,4537000000.0,2016-07-25T16:00:00Z
2675,TDG,-3528000000.0,2021-05-11T20:38:21Z
2676,TDG,-3728000000.0,2021-02-09T22:01:54Z
2677,TDG,-3972000000.0,2020-11-12T12:27:42Z
2678,TDG,-4183000000.0,2020-08-04T11:18:36Z
2679,TDG,-4209000000.0,2020-05-05T11:16:38Z
2680,TDG,-4303000000.0,2020-02-04T21:28:25Z
2681,TDG,-2894905000.0,2019-11-19T21:01:40Z
2682,TDG,-1321244000.0,2019-08-07T21:13:18Z
2683,TDG,-1491778000.0,2019-05-07T11:18:38Z
2684,TDG,-1666893000.0,2019-02-05T12:32:23Z
2685,TDG,-1808471000.0,2018-11-09T20:33:45Z
2686,TDG,-2098480000.0,2018-08-07T11:25:03Z
2687,TDG,-2309337000.0,2018-05-01T17:00:00Z
2688,TDG,-2599713000.0,2018-02-06T17:00:00Z
2689,TDG,-2951204000.0,2017-11-09T17:00:00Z
2690,TDG,-1895445000.0,2017-08-08T17:00:00Z
2691,TDG,-2038764000.0,2017-05-09T12:15:00Z
2692,TDG,-1874625000.0,2017-02-07T12:22:00Z
2693,TDG,-651490000.0,2016-11-14T12:15:00Z
2694,TDG,-808248000.0,2016-08-09T12:15:00Z
2695,LNC,19593000000.0,2021-05-05T20:19:13Z
2696,LNC,22699000000.0,2021-02-03T21:19:13Z
2697,LNC,21549000000.0,2020-11-04T21:15:01Z
2698,LNC,20731000000.0,2020-08-05T20:24:54Z
2699,LNC,16575000000.0,2020-05-06T20:19:08Z
2700,LNC,19689000000.0,2020-02-05T21:47:26Z
2701,LNC,19999000000.0,2019-10-30T20:21:54Z
2702,LNC,18455000000.0,2019-07-31T20:22:17Z
2703,LNC,16417000000.0,2019-05-01T20:28:13Z
2704,LNC,14350000000.0,2019-02-06T21:20:23Z
2705,LNC,15070000000.0,2018-11-02T01:19:58Z
2706,LNC,15177000000.0,2018-08-01T17:00:00Z
2707,LNC,15985000000.0,2018-05-02T16:00:00Z
2708,LNC,17322000000.0,2018-01-31T17:00:00Z
2709,LNC,16314000000.0,2017-11-01T17:00:00Z
2710,LNC,15996000000.0,2017-08-02T17:00:00Z
2711,LNC,14973000000.0,2017-05-03T17:00:00Z
2712,LNC,14478000000.0,2017-02-01T17:00:00Z
2713,LNC,16323000000.0,2016-11-02T17:00:00Z
2714,LNC,15920000000.0,2016-08-03T17:00:00Z
2715,IPG,2874000000.0,2021-04-28T11:00:02Z
2716,IPG,2895000000.0,2021-02-10T12:00:01Z
2717,IPG,2722600000.0,2020-10-21T11:00:10Z
2718,IPG,2450400000.0,2020-07-29T11:00:10Z
2719,IPG,,2020-04-22T11:00:10Z
2720,IPG,2775900000.0,2020-02-12T12:00:11Z
2721,IPG,2469000000.0,2019-10-22T11:00:12Z
2722,IPG,2423900000.0,2019-07-23T11:00:16Z
2723,IPG,2315300000.0,2019-04-26T11:00:01Z
2724,IPG,2393200000.0,2019-02-13T12:01:17Z
2725,IPG,2137900000.0,2018-10-19T11:01:43Z
2726,IPG,2061700000.0,2018-07-24T11:01:20Z
2727,IPG,2108500000.0,2018-04-27T22:00:00Z
2728,IPG,2211500000.0,2018-02-14T17:00:00Z
2729,IPG,2013400000.0,2017-10-24T15:51:00Z
2730,IPG,1982500000.0,2017-07-25T12:00:00Z
2731,IPG,1963000000.0,2017-04-21T16:00:00Z
2732,IPG,2017100000.0,2017-02-10T12:00:00Z
2733,IPG,1941400000.0,2016-10-27T17:00:00Z
2734,IPG,1995600000.0,2016-07-21T17:00:00Z
2735,JNPR,4429600000.0,2021-04-27T20:10:00Z
2736,JNPR,4543500000.0,2021-01-28T21:19:09Z
2737,JNPR,4560800000.0,2020-10-27T20:15:10Z
2738,JNPR,4464300000.0,2020-07-28T20:22:57Z
2739,JNPR,4390700000.0,2020-04-28T20:22:11Z
2740,JNPR,4610600000.0,2020-01-27T21:23:32Z
2741,JNPR,4642400000.0,2019-10-25T10:07:15Z
2742,JNPR,4591200000.0,2019-07-25T20:22:55Z
2743,JNPR,4851200000.0,2019-04-25T20:27:13Z
2744,JNPR,4823200000.0,2019-01-29T21:28:49Z
2745,JNPR,4650900000.0,2018-10-23T20:24:14Z
2746,JNPR,4417700000.0,2018-07-26T20:25:10Z
2747,JNPR,4324700000.0,2018-05-01T17:00:00Z
2748,JNPR,4680900000.0,2018-01-30T17:00:00Z
2749,JNPR,5158100000.0,2017-10-24T17:00:00Z
2750,JNPR,5086200000.0,2017-07-25T17:00:00Z
2751,JNPR,5018400000.0,2017-04-25T17:00:00Z
2752,JNPR,4962500000.0,2017-01-26T17:00:00Z
2753,JNPR,4772500000.0,2016-10-25T17:00:00Z
2754,JNPR,4676200000.0,2016-07-26T21:15:00Z
2755,TMUS,66377000000.0,2021-05-04T20:05:22Z
2756,TMUS,65344000000.0,2021-02-04T21:05:25Z
2757,TMUS,64487000000.0,2020-11-05T21:08:26Z
2758,TMUS,62996000000.0,2020-08-06T20:06:46Z
2759,TMUS,28977000000.0,2020-05-01T12:31:36Z
2760,TMUS,28789000000.0,2020-02-06T21:05:23Z
2761,TMUS,27771000000.0,2019-10-28T20:13:47Z
2762,TMUS,26967000000.0,2019-07-25T20:13:25Z
2763,TMUS,26181000000.0,2019-04-25T20:22:51Z
2764,TMUS,24718000000.0,2019-02-07T12:52:30Z
2765,TMUS,24355000000.0,2018-10-30T20:06:36Z
2766,TMUS,23390000000.0,2018-08-01T20:17:35Z
2767,TMUS,22876000000.0,2018-05-01T23:00:00Z
2768,TMUS,22559000000.0,2018-02-08T17:00:00Z
2769,TMUS,20277000000.0,2017-10-23T16:00:00Z
2770,TMUS,19614000000.0,2017-07-19T21:05:00Z
2771,TMUS,18963000000.0,2017-04-24T17:00:00Z
2772,TMUS,18236000000.0,2017-02-14T17:00:00Z
2773,TMUS,17853000000.0,2016-10-24T16:00:00Z
2774,TMUS,17395000000.0,2016-07-27T16:00:00Z
2775,CTLT,3713200000.0,2021-05-04T13:05:48Z
2776,CTLT,3455500000.0,2021-02-02T12:17:37Z
2777,CTLT,3072100000.0,2020-11-03T13:12:29Z
2778,CTLT,2898800000.0,2020-08-31T20:31:44Z
2779,CTLT,2187700000.0,2020-05-05T12:33:34Z
2780,CTLT,1716100000.0,2020-02-03T13:35:02Z
2781,CTLT,1649300000.0,2019-11-05T13:40:41Z
2782,CTLT,1681600000.0,2019-08-27T21:26:37Z
2783,CTLT,1620700000.0,2019-05-07T14:58:31Z
2784,CTLT,1563000000.0,2019-02-05T15:14:42Z
2785,CTLT,1529400000.0,2018-11-06T12:32:51Z
2786,CTLT,1086700000.0,2018-08-28T13:16:53Z
2787,CTLT,1068400000.0,2018-05-01T23:00:00Z
2788,CTLT,1005500000.0,2018-02-05T23:00:00Z
2789,CTLT,1038800000.0,2017-11-06T23:00:00Z
2790,CTLT,723500000.0,2017-08-28T23:00:00Z
2791,CTLT,642700000.0,2017-05-04T17:00:00Z
2792,CTLT,588000000.0,2017-02-06T17:00:00Z
2793,CTLT,614500000.0,2016-11-07T17:00:00Z
2794,CTLT,635900000.0,2016-08-29T17:00:00Z
2795,ESS,6025176000.0,2021-04-27T20:45:35Z
2796,ESS,6000410000.0,2021-02-04T22:02:59Z
2797,ESS,6082997000.0,2020-10-28T20:15:00Z
2798,ESS,6166074000.0,2020-08-03T21:08:08Z
2799,ESS,6228165000.0,2020-05-06T20:34:27Z
2800,ESS,6220427000.0,2020-01-29T21:51:36Z
2801,ESS,6225100000.0,2019-10-23T21:02:53Z
2802,ESS,6154907000.0,2019-07-24T21:05:36Z
2803,ESS,6191257000.0,2019-04-24T20:34:51Z
2804,ESS,6267073000.0,2019-01-30T21:58:01Z
2805,ESS,6316961000.0,2018-10-29T12:48:35Z
2806,ESS,6354185000.0,2018-08-01T20:50:45Z
2807,ESS,6368773000.0,2018-05-02T17:00:00Z
2808,ESS,6277406000.0,2018-02-07T17:00:00Z
2809,ESS,6265508000.0,2017-11-01T17:00:00Z
2810,ESS,6316773000.0,2017-07-27T06:52:00Z
2811,ESS,6264021000.0,2017-04-27T19:58:00Z
2812,ESS,6192178000.0,2017-02-02T22:05:00Z
2813,ESS,6088618000.0,2016-10-27T21:15:00Z
2814,ESS,6118146000.0,2016-07-28T20:18:00Z
2815,WLTW,11526000000.0,2021-04-29T10:02:59Z
2816,WLTW,10820000000.0,2021-02-09T11:12:35Z
2817,WLTW,10515000000.0,2020-10-29T10:41:23Z
2818,WLTW,10335000000.0,2020-07-30T22:36:23Z
2819,WLTW,10263000000.0,2020-04-30T10:20:17Z
2820,WLTW,10249000000.0,2020-02-06T11:43:44Z
2821,WLTW,9887000000.0,2019-10-31T10:12:25Z
2822,WLTW,10090000000.0,2019-07-31T10:07:49Z
2823,WLTW,10092000000.0,2019-05-03T20:08:38Z
2824,WLTW,9852000000.0,2019-02-07T11:12:49Z
2825,WLTW,10049000000.0,2018-11-02T21:46:32Z
2826,WLTW,10228000000.0,2018-08-06T20:08:22Z
2827,WLTW,10672000000.0,2018-05-07T17:00:00Z
2828,WLTW,10126000000.0,2018-02-08T17:00:00Z
2829,WLTW,9915000000.0,2017-11-02T17:00:00Z
2830,WLTW,10263000000.0,2017-08-03T11:00:00Z
2831,WLTW,10278000000.0,2017-05-04T11:00:00Z
2832,WLTW,10065000000.0,2017-03-01T17:00:00Z
2833,WLTW,10767000000.0,2016-11-07T17:00:00Z
2834,WLTW,11050000000.0,2016-08-09T17:00:00Z
2835,JBHT,2722066000.0,2021-04-15T20:07:41Z
2836,JBHT,2600138000.0,2021-01-19T21:16:44Z
2837,JBHT,2487424000.0,2020-10-16T11:05:37Z
2838,JBHT,2390843000.0,2020-07-16T20:07:41Z
2839,JBHT,2282418000.0,2020-04-14T20:08:43Z
2840,JBHT,2267029000.0,2020-01-17T22:10:27Z
2841,JBHT,2193529000.0,2019-10-17T21:23:53Z
2842,JBHT,2135356000.0,2019-07-15T20:01:00Z
2843,JBHT,2203764000.0,2019-04-15T20:03:39Z
2844,JBHT,2101384000.0,2019-01-17T21:02:00Z
2845,JBHT,,2018-10-17T00:00:00Z
2846,JBHT,,2018-07-16T17:00:00Z
2847,JBHT,,2018-04-16T17:00:00Z
2848,JBHT,1839325000.0,2018-01-18T17:00:00Z
2849,JBHT,1471970000.0,2017-10-17T16:00:00Z
2850,JBHT,1407721000.0,2017-07-17T17:00:00Z
2851,JBHT,1372294000.0,2017-04-17T12:26:00Z
2852,JBHT,1414061000.0,2017-01-19T17:00:00Z
2853,JBHT,1385083000.0,2016-10-17T11:45:00Z
2854,JBHT,1379425000.0,2016-07-18T12:32:00Z
2855,AMGN,9334000000.0,2021-04-27T20:03:53Z
2856,AMGN,9409000000.0,2021-02-02T21:01:05Z
2857,AMGN,10959000000.0,2020-10-28T20:05:31Z
2858,AMGN,10659000000.0,2020-07-28T20:01:04Z
2859,AMGN,9485000000.0,2020-04-30T20:01:03Z
2860,AMGN,9673000000.0,2020-01-30T21:01:05Z
2861,AMGN,10927000000.0,2019-10-29T20:01:04Z
