,Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
4271,EVRG,155624000.0,2017-08-08T16:00:00Z
4272,EVRG,125488000.0,2017-05-09T16:00:00Z
4273,EVRG,122674000.0,2017-02-22T17:00:00Z
4274,EVRG,280661000.0,2016-11-01T22:00:00Z
4275,EVRG,156369000.0,2016-08-02T16:00:00Z
4276,MMM,2087000000.0,2021-04-27T10:30:08Z
4277,MMM,1983000000.0,2021-01-26T11:30:08Z
4278,MMM,1928000000.0,2020-10-27T10:30:00Z
4279,MMM,1483000000.0,2020-07-28T10:30:01Z
4280,MMM,1716000000.0,2020-04-28T10:30:00Z
4281,MMM,1630000000.0,2020-01-28T11:30:00Z
4282,MMM,1949000000.0,2019-10-24T10:30:00Z
4283,MMM,1694000000.0,2019-07-25T10:30:00Z
4284,MMM,1717000000.0,2019-04-25T10:30:00Z
4285,MMM,1809000000.0,2019-01-29T11:30:00Z
4286,MMM,2034000000.0,2018-10-23T11:30:00Z
4287,MMM,2020000000.0,2018-07-24T11:30:00Z
4288,MMM,1005000000.0,2018-04-24T16:00:00Z
4289,MMM,1724000000.0,2018-01-25T17:00:00Z
4290,MMM,2040000000.0,2017-10-24T17:00:00Z
4291,MMM,1819000000.0,2017-07-25T12:30:00Z
4292,MMM,1743000000.0,2017-04-24T11:30:00Z
4293,MMM,1558000000.0,2017-01-24T17:00:00Z
4294,MMM,1904000000.0,2016-10-25T12:30:00Z
4295,MMM,1863000000.0,2016-07-26T17:00:00Z
4296,MAA,106997000.0,2021-04-28T20:18:07Z
4297,MAA,110285000.0,2021-02-03T21:53:51Z
4298,MAA,103173000.0,2020-10-28T20:19:48Z
4299,MAA,111295000.0,2020-07-29T20:33:38Z
4300,MAA,110414000.0,2020-05-06T20:26:39Z
4301,MAA,200902000.0,2020-01-29T21:16:31Z
4302,MAA,111563000.0,2019-10-30T20:22:05Z
4303,MAA,105730000.0,2019-07-31T20:19:13Z
4304,MAA,112426000.0,2019-05-01T20:20:03Z
4305,MAA,111081000.0,2019-01-30T21:20:04Z
4306,MAA,101879000.0,2018-10-31T20:22:42Z
4307,MAA,105813000.0,2018-08-01T17:00:00Z
4308,MAA,98310000.0,2018-05-02T17:00:00Z
4309,MAA,173605000.0,2018-01-31T17:00:00Z
4310,MAA,158206000.0,2017-10-25T16:00:00Z
4311,MAA,90276000.0,2017-07-26T17:00:00Z
4312,MAA,83656000.0,2017-04-26T17:00:00Z
4313,MAA,113076000.0,2017-02-01T17:00:00Z
4314,MAA,126302000.0,2016-10-27T16:00:00Z
4315,MAA,80706000.0,2016-07-27T21:20:00Z
4316,WM,660000000.0,2021-04-27T11:21:00Z
4317,WM,612000000.0,2021-02-18T12:12:00Z
4318,WM,679000000.0,2020-11-02T12:25:00Z
4319,WM,597000000.0,2020-07-30T11:13:00Z
4320,WM,565000000.0,2020-05-06T11:15:00Z
4321,WM,678000000.0,2020-02-13T12:30:00Z
4322,WM,723000000.0,2019-10-23T11:02:00Z
4323,WM,688000000.0,2019-07-25T11:07:00Z
4324,WM,612000000.0,2019-04-25T11:00:01Z
4325,WM,701000000.0,2019-02-14T12:07:00Z
4326,WM,719000000.0,2018-10-25T11:32:43Z
4327,WM,664000000.0,2018-07-25T11:36:28Z
4328,WM,601000000.0,2018-04-20T17:00:00Z
4329,WM,652000000.0,2018-02-15T17:00:00Z
4330,WM,697000000.0,2017-10-26T17:00:00Z
4331,WM,662000000.0,2017-07-26T11:15:00Z
4332,WM,521000000.0,2017-04-26T12:20:00Z
4333,WM,607000000.0,2017-02-16T17:00:00Z
4334,WM,654000000.0,2016-10-26T12:15:00Z
4335,WM,556000000.0,2016-07-27T17:00:00Z
4336,AJG,479000000.0,2021-04-29T20:15:13Z
4337,AJG,211600000.0,2021-01-29T02:24:26Z
4338,AJG,283400000.0,2020-10-30T21:15:12Z
4339,AJG,248800000.0,2020-07-30T23:21:02Z
4340,AJG,426900000.0,2020-04-30T20:15:13Z
4341,AJG,70000000.0,2020-01-30T21:15:13Z
4342,AJG,184100000.0,2019-10-25T17:31:19Z
4343,AJG,170300000.0,2019-07-25T20:15:19Z
4344,AJG,327600000.0,2019-04-25T20:15:16Z
4345,AJG,24900000.0,
4346,AJG,149800000.0,2018-10-25T20:15:09Z
4347,AJG,141800000.0,2018-07-26T17:00:00Z
4348,AJG,281200000.0,2018-05-01T17:00:00Z
4349,AJG,26100000.0,2018-01-25T17:00:00Z
4350,AJG,117500000.0,2017-10-30T23:00:00Z
4351,AJG,102800000.0,2017-07-27T21:15:00Z
4352,AJG,243100000.0,2017-04-27T21:21:00Z
4353,AJG,80800000.0,2017-01-26T17:00:00Z
4354,AJG,143100000.0,2016-10-27T21:18:00Z
4355,AJG,187400000.0,2016-07-28T16:00:00Z
4356,WHR,638000000.0,2021-04-21T20:05:10Z
4357,WHR,825000000.0,2021-01-27T21:05:16Z
4358,WHR,626000000.0,2020-10-21T20:05:13Z
4359,WHR,195000000.0,2020-07-22T20:05:10Z
4360,WHR,265000000.0,2020-04-30T20:10:04Z
4361,WHR,470000000.0,2020-01-27T21:10:04Z
4362,WHR,216000000.0,2019-10-22T20:10:04Z
4363,WHR,341000000.0,2019-07-22T20:10:03Z
4364,WHR,295000000.0,2019-04-22T20:10:03Z
4365,WHR,340000000.0,2019-01-28T21:10:03Z
4366,WHR,327000000.0,2018-10-24T20:10:03Z
4367,WHR,319000000.0,2018-07-23T20:30:07Z
4368,WHR,287000000.0,2018-04-23T17:00:00Z
4369,WHR,392000000.0,2018-01-24T16:00:00Z
4370,WHR,376000000.0,2017-10-23T16:00:00Z
4371,WHR,333000000.0,2017-07-26T21:33:58Z
4372,WHR,310000000.0,2017-04-24T22:00:00Z
4373,WHR,406000000.0,2017-01-26T11:00:00Z
4374,WHR,399000000.0,2016-10-25T10:00:00Z
4375,WHR,406000000.0,2016-07-22T11:00:00Z
4376,RTX,1547000000.0,2021-04-27T10:55:04Z
4377,RTX,478000000.0,2021-01-26T11:55:07Z
4378,RTX,937000000.0,2020-10-27T10:55:04Z
4379,RTX,104000000.0,2020-07-28T10:55:07Z
4380,RTX,1463000000.0,2020-05-07T10:55:06Z
4381,RTX,1246000000.0,2020-01-28T11:30:14Z
4382,RTX,1747000000.0,2019-10-22T10:55:05Z
4383,RTX,1607000000.0,2019-07-23T10:55:04Z
4384,RTX,2383000000.0,2019-04-23T10:55:04Z
4385,RTX,2197000000.0,2019-01-23T11:55:05Z
4386,RTX,2047000000.0,2018-10-23T10:55:04Z
4387,RTX,3133000000.0,2018-07-24T10:55:04Z
4388,RTX,2137000000.0,2018-04-24T17:00:00Z
4389,RTX,2001000000.0,2018-01-24T17:00:00Z
4390,RTX,2218000000.0,2017-10-24T12:12:00Z
4391,RTX,2322000000.0,2017-07-25T16:00:00Z
4392,RTX,2307000000.0,2017-04-26T11:56:00Z
4393,RTX,1721000000.0,2017-01-25T11:55:00Z
4394,RTX,2255000000.0,2016-10-25T22:30:00Z
4395,RTX,2322000000.0,2016-07-26T16:00:00Z
4396,HSY,560448000.0,2021-04-29T10:45:04Z
4397,HSY,424638000.0,2021-02-04T11:45:04Z
4398,HSY,610473000.0,2020-11-06T15:23:02Z
4399,HSY,382478000.0,2020-07-23T10:46:48Z
4400,HSY,395227000.0,2020-04-23T11:03:59Z
4401,HSY,374316000.0,2020-01-30T12:05:12Z
4402,HSY,465703000.0,2019-10-25T10:14:57Z
4403,HSY,366088000.0,2019-07-25T20:07:27Z
4404,HSY,461591000.0,2019-04-25T11:04:25Z
4405,HSY,534573000.0,2019-01-31T12:00:09Z
4406,HSY,339223000.0,2018-10-25T11:02:36Z
4407,HSY,360014000.0,2018-07-26T17:00:00Z
4408,HSY,456836000.0,2018-04-26T17:00:00Z
4409,HSY,339799000.0,2018-02-01T17:00:00Z
4410,HSY,449468000.0,2017-10-26T17:00:00Z
4411,HSY,363078000.0,2017-07-26T17:00:00Z
4412,HSY,452456000.0,2017-04-26T13:30:00Z
4413,HSY,226024000.0,2017-02-03T12:00:00Z
4414,HSY,403252000.0,2016-10-28T16:00:00Z
4415,HSY,327659000.0,2016-07-28T17:00:00Z
4416,CMG,159274000.0,2021-04-21T20:13:08Z
4417,CMG,123285000.0,2021-02-02T21:13:40Z
4418,CMG,106501000.0,2020-10-21T20:10:03Z
4419,CMG,-4939000.0,2020-07-22T20:12:50Z
4420,CMG,71121000.0,2020-04-21T20:32:27Z
4421,CMG,100277000.0,2020-02-04T21:13:17Z
4422,CMG,118079000.0,2019-10-22T20:12:33Z
4423,CMG,123942000.0,2019-07-23T20:11:43Z
4424,CMG,115836000.0,2019-04-25T01:13:44Z
4425,CMG,53730000.0,2019-02-06T21:12:40Z
4426,CMG,72750000.0,2018-10-25T20:12:52Z
4427,CMG,81730000.0,2018-07-26T17:00:00Z
4428,CMG,92808000.0,2018-04-25T17:00:00Z
4429,CMG,60029000.0,2018-02-06T17:00:00Z
4430,CMG,30867000.0,2017-10-24T17:00:00Z
4431,CMG,106725000.0,2017-07-25T06:35:00Z
4432,CMG,73173000.0,2017-04-25T17:00:00Z
4433,CMG,30550000.0,2017-02-02T21:10:00Z
4434,CMG,9726000.0,2016-10-25T17:00:00Z
4435,CMG,40895000.0,2016-07-21T21:10:00Z
4436,ORCL,5010000000.0,2021-06-15T20:07:46Z
4437,ORCL,3963000000.0,2021-03-10T21:13:31Z
4438,ORCL,3760000000.0,2020-12-10T21:02:05Z
4439,ORCL,3409000000.0,2020-09-10T20:03:08Z
4440,ORCL,4335000000.0,2020-06-16T20:02:06Z
4441,ORCL,3505000000.0,2020-03-12T20:06:19Z
4442,ORCL,3230000000.0,2019-12-12T21:11:19Z
4443,ORCL,2929000000.0,2019-09-11T20:09:44Z
4444,ORCL,4418000000.0,2019-06-19T20:05:44Z
4445,ORCL,3425000000.0,2019-03-14T20:10:22Z
4446,ORCL,3190000000.0,2018-12-17T21:05:42Z
4447,ORCL,2864000000.0,2018-09-17T20:08:45Z
4448,ORCL,4230000000.0,2018-06-19T17:00:00Z
4449,ORCL,3542000000.0,2018-03-19T17:00:00Z
4450,ORCL,3357000000.0,2017-12-14T17:00:00Z
4451,ORCL,2894000000.0,2017-09-14T21:15:00Z
4452,ORCL,4177000000.0,2017-06-21T06:31:05Z
4453,ORCL,3162000000.0,2017-03-15T21:11:00Z
4454,ORCL,3099000000.0,2016-12-15T17:00:00Z
4455,ORCL,2760000000.0,2016-09-15T17:00:00Z
4456,COST,1739000000.0,2021-05-27T20:20:05Z
4457,COST,1594000000.0,2021-03-04T21:15:01Z
4458,COST,1661000000.0,2020-12-10T21:15:00Z
4459,COST,2273000000.0,2020-09-24T20:15:10Z
4460,COST,1492000000.0,2020-05-28T20:17:09Z
4461,COST,1281000000.0,2020-03-05T21:15:10Z
4462,COST,1064000000.0,2019-12-12T21:15:10Z
4463,COST,1492000000.0,2019-10-03T20:17:40Z
4464,COST,1131000000.0,2019-05-30T20:15:19Z
4465,COST,1216000000.0,2019-03-07T21:15:12Z
4466,COST,950000000.0,2018-12-13T21:15:08Z
4467,COST,1467000000.0,2018-10-04T20:18:46Z
4468,COST,1092000000.0,2018-05-31T17:00:00Z
4469,COST,1007000000.0,2018-03-07T17:00:00Z
4470,COST,960000000.0,2017-12-14T17:00:00Z
4471,COST,1453000000.0,2017-10-05T16:00:00Z
4472,COST,974000000.0,2017-05-25T17:00:00Z
4473,COST,829000000.0,2017-03-02T17:00:00Z
4474,COST,867000000.0,2016-12-07T17:00:00Z
4475,COST,1205000000.0,2016-09-29T20:15:00Z
4476,VIAC,1529000000.0,2021-05-06T11:00:01Z
4477,VIAC,1342000000.0,2021-02-24T22:47:11Z
4478,VIAC,991000000.0,2020-11-06T12:00:00Z
4479,VIAC,1596000000.0,2020-08-06T11:00:01Z
4480,VIAC,1105000000.0,2020-05-07T11:00:00Z
4481,VIAC,299000000.0,2020-02-20T12:00:00Z
4482,VIAC,1131000000.0,2019-11-12T13:00:10Z
4483,VIAC,1468000000.0,2019-08-08T20:05:06Z
4484,VIAC,1995000000.0,2019-05-02T20:05:03Z
4485,VIAC,3247000000.0,2019-02-14T21:12:23Z
4486,VIAC,719000000.0,2018-11-01T20:05:08Z
4487,VIAC,653000000.0,2018-08-02T20:13:46Z
4488,VIAC,774000000.0,2018-05-03T17:00:00Z
4489,VIAC,3328000000.0,2018-02-15T17:00:00Z
4490,VIAC,719000000.0,2017-11-02T17:00:00Z
4491,VIAC,686000000.0,2017-08-07T17:00:00Z
4492,VIAC,713000000.0,2017-05-04T06:35:29Z
4493,VIAC,511000000.0,2017-02-15T21:05:00Z
4494,VIAC,721000000.0,2016-11-03T17:00:00Z
4495,VIAC,647000000.0,2016-07-28T17:00:00Z
4496,TDY,143900000.0,2021-04-28T10:57:37Z
4497,TDY,144500000.0,2021-01-27T11:58:39Z
4498,TDY,123800000.0,2020-10-21T10:58:37Z
4499,TDY,111600000.0,2020-07-22T10:56:44Z
4500,TDY,105100000.0,2020-04-22T10:55:00Z
4501,TDY,134200000.0,2020-01-22T13:05:52Z
4502,TDY,129000000.0,2019-10-23T10:58:51Z
4503,TDY,133500000.0,2019-07-24T10:57:53Z
4504,TDY,98500000.0,2019-04-24T10:55:00Z
4505,TDY,115400000.0,2019-01-23T12:56:52Z
4506,TDY,110500000.0,2018-10-24T10:58:38Z
4507,TDY,111300000.0,2018-08-02T17:00:00Z
4508,TDY,89300000.0,2018-05-03T17:00:00Z
4509,TDY,95400000.0,2018-02-01T17:00:00Z
4510,TDY,94400000.0,2017-11-02T17:00:00Z
4511,TDY,89800000.0,2017-08-03T11:55:00Z
4512,TDY,55800000.0,2017-05-04T11:55:00Z
4513,TDY,66100000.0,2017-02-02T17:00:00Z
4514,TDY,68000000.0,2016-11-03T17:00:00Z
4515,TDY,70800000.0,2016-08-04T17:00:00Z
4516,ED,888000000.0,2021-05-06T20:57:13Z
4517,ED,177000000.0,2021-02-18T21:49:02Z
4518,ED,841000000.0,2020-11-05T22:10:36Z
4519,ED,438000000.0,2020-08-06T21:13:56Z
4520,ED,663000000.0,2020-05-07T21:27:27Z
4521,ED,588000000.0,2020-02-20T22:12:57Z
4522,ED,832000000.0,2019-11-04T21:57:13Z
4523,ED,410000000.0,2019-08-01T20:50:02Z
4524,ED,768000000.0,2019-05-02T21:05:51Z
4525,ED,469000000.0,2019-02-21T22:15:47Z
4526,ED,808000000.0,2018-11-01T20:52:16Z
4527,ED,411000000.0,2018-08-02T20:37:23Z
4528,ED,729000000.0,2018-05-03T22:00:00Z
4529,ED,559000000.0,2018-02-15T17:00:00Z
4530,ED,905000000.0,2017-11-02T23:00:00Z
4531,ED,451000000.0,2017-08-03T22:00:00Z
4532,ED,790000000.0,2017-05-04T16:00:00Z
4533,ED,471000000.0,2017-02-16T17:00:00Z
4534,ED,877000000.0,2016-11-03T17:00:00Z
4535,ED,519000000.0,2016-08-04T16:00:00Z
4536,STX,395000000.0,2021-04-22T20:09:16Z
4537,STX,345000000.0,2021-01-21T21:09:30Z
4538,STX,271000000.0,2020-10-22T20:12:16Z
4539,STX,271000000.0,2020-07-28T20:03:15Z
4540,STX,411000000.0,2020-04-22T20:07:41Z
4541,STX,379000000.0,2020-02-04T21:08:01Z
4542,STX,256000000.0,2019-11-01T12:02:41Z
4543,STX,281000000.0,2019-08-02T12:07:34Z
4544,STX,261000000.0,2019-04-30T12:11:49Z
4545,STX,467000000.0,2019-02-04T21:09:05Z
4546,STX,480000000.0,2018-11-02T20:17:45Z
4547,STX,488000000.0,2018-07-30T12:16:36Z
4548,STX,456000000.0,2018-05-01T17:00:00Z
4549,STX,455000000.0,2018-01-29T16:00:00Z
4550,STX,290000000.0,2017-10-23T17:00:00Z
4551,STX,191000000.0,2017-07-25T07:30:00Z
4552,STX,311000000.0,2017-04-26T17:00:00Z
4553,STX,394000000.0,2017-01-24T20:05:00Z
4554,STX,305000000.0,2016-10-28T17:00:00Z
4555,STX,184000000.0,2016-08-02T16:00:00Z
4556,APH,464500000.0,2021-04-28T12:00:01Z
4557,APH,500000000.0,2021-01-27T13:00:01Z
4558,APH,476800000.0,2020-10-21T12:02:52Z
4559,APH,358700000.0,2020-07-22T12:02:54Z
4560,APH,318000000.0,2020-04-22T12:38:32Z
4561,APH,430800000.0,2020-01-22T15:19:55Z
4562,APH,418100000.0,2019-10-23T12:03:02Z
4563,APH,408500000.0,2019-07-24T12:22:50Z
4564,APH,395700000.0,2019-04-24T14:51:33Z
4565,APH,466800000.0,2019-01-23T14:42:41Z
4566,APH,444400000.0,2018-10-24T14:40:59Z
4567,APH,408300000.0,2018-07-25T14:06:58Z
4568,APH,379200000.0,2018-04-25T17:00:00Z
4569,APH,403600000.0,2018-01-24T17:00:00Z
4570,APH,383000000.0,2017-10-25T17:00:00Z
4571,APH,344600000.0,2017-07-26T17:00:00Z
4572,APH,317700000.0,2017-04-25T13:00:00Z
4573,APH,342600000.0,2017-01-25T17:00:00Z
4574,APH,334900000.0,2016-10-19T17:00:00Z
4575,APH,302000000.0,2016-07-20T17:00:00Z
4576,WAB,220800000.0,2021-04-29T10:32:47Z
4577,WAB,217900000.0,2021-02-18T12:00:53Z
4578,WAB,238000000.0,2020-10-29T10:33:11Z
4579,WAB,195700000.0,2020-07-28T10:31:44Z
4580,WAB,218500000.0,2020-05-04T10:56:49Z
4581,WAB,237600000.0,2020-02-18T11:58:00Z
4582,WAB,174100000.0,2019-10-31T11:01:38Z
4583,WAB,199218000.0,2019-07-30T11:00:37Z
4584,WAB,117983000.0,2019-04-25T11:33:53Z
4585,WAB,93878000.0,2019-02-25T12:53:04Z
4586,WAB,126380000.0,2018-10-30T11:41:39Z
4587,WAB,125694000.0,2018-07-24T17:00:00Z
4588,WAB,133865000.0,2018-04-24T17:00:00Z
4589,WAB,95108000.0,2018-02-20T17:00:00Z
4590,WAB,101223000.0,2017-10-24T17:00:00Z
4591,WAB,112149000.0,2017-07-25T12:40:00Z
4592,WAB,119323000.0,2017-04-25T12:15:00Z
4593,WAB,59724000.0,2017-02-21T12:13:55Z
4594,WAB,121284000.0,2016-10-25T13:00:00Z
4595,WAB,132055000.0,2016-07-25T09:45:00Z
4596,PNC,2197000000.0,2021-04-16T11:10:09Z
4597,PNC,1500000000.0,2021-01-15T11:52:42Z
4598,PNC,1750000000.0,2020-10-14T16:14:45Z
4599,PNC,1561000000.0,2020-07-15T11:08:18Z
4600,PNC,1793000000.0,2020-04-15T10:51:08Z
4601,PNC,1338000000.0,2020-01-15T12:16:05Z
4602,PNC,1436000000.0,2019-10-16T17:21:25Z
4603,PNC,1424000000.0,2019-07-17T10:40:16Z
4604,PNC,1519000000.0,2019-04-12T10:43:27Z
4605,PNC,1615000000.0,2019-01-16T16:53:04Z
4606,PNC,1661000000.0,2018-10-12T10:45:24Z
4607,PNC,1660000000.0,2018-07-13T10:55:15Z
4608,PNC,1492000000.0,2018-04-13T17:00:00Z
4609,PNC,1074000000.0,2018-01-12T17:00:00Z
4610,PNC,1539000000.0,2017-10-13T17:00:00Z
4611,PNC,1483000000.0,2017-07-14T17:00:00Z
4612,PNC,1394000000.0,2017-04-13T17:00:00Z
4613,PNC,1366000000.0,2017-01-13T11:33:00Z
4614,PNC,1348000000.0,2016-10-14T17:00:00Z
4615,PNC,1307000000.0,2016-07-15T11:35:00Z
4616,FE,694000000.0,2021-04-22T20:29:40Z
4617,FE,523000000.0,2021-02-18T11:54:04Z
4618,FE,821000000.0,2020-11-19T22:12:50Z
4619,FE,618000000.0,2020-07-23T20:50:52Z
4620,FE,632000000.0,2020-04-23T21:29:42Z
4621,FE,667000000.0,2020-02-10T12:17:28Z
4622,FE,738000000.0,2019-11-04T11:41:45Z
4623,FE,665000000.0,2019-07-23T20:20:03Z
4624,FE,683000000.0,2019-04-23T21:15:34Z
4625,FE,553000000.0,2019-02-19T21:57:09Z
4626,FE,759000000.0,2018-10-25T20:54:51Z
4627,FE,748000000.0,2018-07-31T21:33:54Z
4628,FE,647000000.0,2018-04-23T17:00:00Z
4629,FE,542000000.0,2018-02-20T23:00:00Z
4630,FE,765000000.0,2017-10-26T23:00:00Z
4631,FE,585000000.0,2017-07-27T16:00:00Z
4632,FE,642000000.0,2017-04-27T17:00:00Z
4633,FE,469000000.0,2017-02-21T17:00:00Z
4634,FE,873000000.0,2016-11-04T17:00:00Z
4635,FE,421000000.0,2016-07-28T16:00:00Z
4636,CCL,-1575000000.0,2021-06-24T13:16:59Z
4637,CCL,-1584000000.0,2021-04-07T00:00:00Z
4638,CCL,-1749000000.0,2021-01-26T15:46:02Z
4639,CCL,-1641000000.0,2020-10-08T12:56:26Z
4640,CCL,-2215000000.0,2020-07-10T15:51:55Z
4641,CCL,351000000.0,2020-03-31T10:49:46Z
4642,CCL,495000000.0,2019-12-20T14:18:11Z
4643,CCL,1877000000.0,2019-09-26T13:17:57Z
4644,CCL,514000000.0,2019-06-20T10:50:04Z
4645,CCL,389000000.0,2019-03-26T13:18:25Z
4646,CCL,548000000.0,2018-12-20T14:18:50Z
4647,CCL,1780000000.0,2018-09-27T13:33:31Z
4648,CCL,560000000.0,2018-06-25T13:19:23Z
4649,CCL,403000000.0,2018-03-22T23:00:00Z
4650,CCL,513000000.0,2017-12-19T17:00:00Z
4651,CCL,1435000000.0,2017-09-26T17:00:00Z
4652,CCL,434000000.0,2017-06-22T13:51:00Z
4653,CCL,331000000.0,2017-03-28T23:45:00Z
4654,CCL,612000000.0,2016-12-20T17:00:00Z
4655,CCL,1560000000.0,2016-09-26T14:15:00Z
4656,HLT,28000000.0,2021-05-05T10:13:01Z
4657,HLT,-11000000.0,2021-02-17T11:00:01Z
4658,HLT,11000000.0,2020-11-04T11:00:00Z
4659,HLT,-285000000.0,2020-08-06T10:00:00Z
4660,HLT,189000000.0,2020-05-07T10:00:00Z
4661,HLT,378000000.0,2020-02-11T11:00:00Z
4662,HLT,536000000.0,2019-10-23T10:00:00Z
4663,HLT,482000000.0,2019-07-24T10:00:00Z
4664,HLT,326000000.0,2019-05-01T10:00:00Z
4665,HLT,360000000.0,2019-02-13T11:00:00Z
4666,HLT,392000000.0,2018-10-24T10:00:00Z
4667,HLT,393000000.0,2018-07-25T10:00:00Z
4668,HLT,304000000.0,2018-04-26T23:00:00Z
4669,HLT,272000000.0,2018-02-14T17:00:00Z
4670,HLT,341000000.0,2017-10-26T23:00:00Z
4671,HLT,336000000.0,2017-07-26T17:00:00Z
4672,HLT,215000000.0,2017-05-02T11:00:00Z
4673,HLT,182000000.0,2017-02-15T11:04:33Z
4674,HLT,255000000.0,2016-10-26T17:00:00Z
4675,HLT,262000000.0,2016-07-27T17:00:00Z
4676,MCHP,299900000.0,2021-05-06T20:32:47Z
4677,MCHP,249500000.0,2021-02-04T21:12:52Z
4678,MCHP,231200000.0,2020-11-05T21:32:31Z
4679,MCHP,215400000.0,2020-08-04T20:26:26Z
4680,MCHP,183500000.0,2020-05-07T20:14:59Z
4681,MCHP,147500000.0,2020-02-04T21:15:13Z
4682,MCHP,185800000.0,2019-11-05T21:15:20Z
4683,MCHP,182400000.0,2019-08-06T20:16:00Z
4684,MCHP,271600000.0,2019-05-08T00:48:39Z
4685,MCHP,190800000.0,2019-02-05T21:15:43Z
4686,MCHP,120600000.0,2018-11-07T21:20:55Z
4687,MCHP,162500000.0,2018-08-09T20:27:45Z
4688,MCHP,231179000.0,2018-05-08T17:00:00Z
4689,MCHP,242424000.0,2018-02-06T17:00:00Z
4690,MCHP,250958000.0,2017-11-06T16:00:00Z
4691,MCHP,223239000.0,2017-08-03T21:23:08Z
4692,MCHP,202114000.0,2017-05-09T17:00:00Z
4693,MCHP,139084000.0,2017-02-07T21:15:00Z
4694,MCHP,69458000.0,2016-11-07T23:15:00Z
4695,MCHP,-35115000.0,2016-08-08T17:00:00Z
4696,AZO,809605000.0,2021-05-25T10:55:00Z
4697,AZO,521667000.0,2021-03-02T11:56:43Z
4698,AZO,615225000.0,2020-12-08T11:56:54Z
4699,AZO,1026945000.0,2020-09-22T10:57:22Z
4700,AZO,566673000.0,2020-05-26T10:56:43Z
4701,AZO,407938000.0,2020-03-03T11:55:10Z
4702,AZO,500023000.0,2019-12-10T11:55:10Z
4703,AZO,780775000.0,2019-09-24T10:57:39Z
4704,AZO,547523000.0,2019-05-21T11:00:28Z
4705,AZO,400020000.0,2019-02-26T11:59:06Z
4706,AZO,487818000.0,2018-12-04T12:03:51Z
4707,AZO,591239000.0,2018-09-18T11:16:51Z
4708,AZO,545765000.0,2018-05-22T17:00:00Z
4709,AZO,205098000.0,2018-02-27T17:00:00Z
4710,AZO,468754000.0,2017-12-05T17:00:00Z
4711,AZO,707627000.0,2017-09-19T17:00:00Z
4712,AZO,529570000.0,2017-05-23T17:00:00Z
4713,AZO,383969000.0,2017-02-28T17:00:00Z
4714,AZO,458902000.0,2016-12-06T11:59:00Z
4715,AZO,703366000.0,2016-09-22T11:59:00Z
4716,WAT,180629000.0,2021-05-05T10:50:00Z
4717,WAT,271030000.0,2021-02-02T11:52:25Z
4718,WAT,163345000.0,2020-10-27T10:52:03Z
4719,WAT,157892000.0,2020-07-28T10:51:40Z
4720,WAT,86572000.0,2020-04-28T10:50:00Z
4721,WAT,235194000.0,2020-02-04T12:01:53Z
4722,WAT,172739000.0,2019-10-29T11:02:05Z
4723,WAT,178312000.0,2019-07-30T11:01:37Z
4724,WAT,128626000.0,2019-04-23T10:50:00Z
4725,WAT,199353000.0,2019-01-23T12:02:23Z
4726,WAT,171787000.0,2018-10-23T11:02:21Z
4727,WAT,177365000.0,2018-07-24T17:00:00Z
4728,WAT,143049000.0,2018-04-24T17:00:00Z
4729,WAT,232266000.0,2018-01-23T17:00:00Z
4730,WAT,160034000.0,2017-10-24T17:00:00Z
4731,WAT,165803000.0,2017-07-25T17:00:00Z
4732,WAT,127869000.0,2017-04-25T11:50:00Z
4733,WAT,211859000.0,2017-01-24T17:00:00Z
4734,WAT,151731000.0,2016-10-25T11:50:00Z
4735,WAT,151611000.0,2016-07-26T12:50:32Z
4736,WRK,254200000.0,2021-05-05T10:33:47Z
4737,WRK,327800000.0,2021-01-28T11:32:35Z
4738,WRK,376300000.0,2020-11-05T12:14:35Z
4739,WRK,343900000.0,2020-08-04T10:32:41Z
4740,WRK,342600000.0,2020-05-05T10:48:04Z
4741,WRK,315400000.0,2020-01-30T11:33:42Z
4742,WRK,582400000.0,2019-11-07T11:33:17Z
4743,WRK,470500000.0,2019-08-01T10:32:30Z
4744,WRK,372800000.0,2019-05-03T10:08:43Z
4745,WRK,380200000.0,2019-01-31T11:33:18Z
4746,WRK,493700000.0,2018-11-05T11:32:44Z
4747,WRK,455400000.0,2018-08-02T16:00:00Z
4748,WRK,357700000.0,2018-04-27T17:00:00Z
4749,WRK,363800000.0,2018-01-29T17:00:00Z
4750,WRK,309700000.0,2017-11-02T17:00:00Z
4751,WRK,500140000.0,2017-08-03T16:00:00Z
4752,WRK,254800000.0,2017-04-26T21:02:27Z
4753,WRK,216100000.0,2017-01-24T17:00:00Z
4754,WRK,-60900000.0,2016-11-07T11:30:00Z
4755,WRK,339700000.0,2016-08-04T16:00:00Z
4756,CINF,783000000.0,2021-04-28T20:05:06Z
4757,CINF,1343000000.0,2021-02-10T21:05:07Z
4758,CINF,629000000.0,2020-10-26T20:05:08Z
4759,CINF,1230000000.0,2020-07-27T20:05:05Z
4760,CINF,-1291000000.0,2020-04-27T20:05:05Z
4761,CINF,791000000.0,2020-02-05T21:05:06Z
4762,CINF,313000000.0,2019-10-24T20:05:07Z
4763,CINF,525000000.0,2019-07-30T20:05:07Z
4764,CINF,912000000.0,2019-04-24T20:05:04Z
4765,CINF,-568000000.0,2019-02-06T21:05:06Z
4766,CINF,632000000.0,2018-10-25T20:05:08Z
